eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,12,-227,-141,-108,-113,-122,68,128,0.1,0,10,6
1,0.1,0.31,0.5,7,7,7,7,7,7,-148,-149,-111,-157,-136,95,58,0.1,0,10,6
2,0.1,0.31,0.5,7,7,17,7,7,7,-137,-157,52,-118,-121,93,58,0.1,0,10,6
3,0.1,0.31,0.5,13,13,13,13,13,17,-111,-118,89,-124,-144,89,45,0.1,0,10,6
4,0.1,0.31,0.5,13,14,13,13,13,7,-131,58,87,-137,-135,94,43,0.1,0,10,6
5,0.1,0.31,0.5,20,20,20,20,19,19,-157,86,89,-110,40,95,61,0.1,0,10,6
6,0.1,0.31,0.5,27,26,20,27,25,18,-118,88,89,-128,88,95,29,0.1,0,10,6
7,0.1,0.31,0.5,27,13,20,27,27,13,-151,90,85,-126,-111,95,52,0.1,0,10,6
8,0.1,0.31,0.5,22,25,20,27,23,20,73,88,84,-114,88,93,28,0.1,0,10,6
9,0.1,0.31,0.5,37,25,27,35,26,21,-133,86,88,-122,87,95,34,0.1,0,10,6
10,0.1,0.31,0.5,27,21,21,35,24,18,81,90,88,-137,87,93,38,0.1,0,10,6
11,0.1,0.31,0.5,28,28,29,35,30,26,75,88,89,-157,87,91,58,0.1,0,10,6
12,0.1,0.31,0.5,31,22,33,35,20,20,81,90,-107,-109,88,94,20,0.1,0,10,6
13,0.1,0.31,0.5,31,28,24,35,30,15,59,89,86,-158,85,97,59,0.1,0,10,6
14,0.1,0.31,0.5,27,21,23,35,24,26,82,90,87,-130,88,90,31,0.1,0,10,6
15,0.1,0.31,0.5,34,31,32,19,29,22,74,90,79,50,86,95,51,0.1,1,10,6
16,0.1,0.31,0.5,46,39,38,45,46,28,78,88,89,85,84,95,23,0.1,1,10,6
17,0.1,0.31,0.5,32,25,30,48,26,21,80,90,88,88,88,95,21,0.1,1,10,6
18,0.1,0.31,0.5,37,35,26,24,33,23,78,85,92,67,82,95,34,0.1,1,10,6
19,0.1,0.31,0.5,40,25,38,45,32,26,74,92,-109,75,88,95,27,0.1,0,10,6
20,0.1,0.31,0.5,36,27,33,50,50,17,70,90,90,73,-130,95,31,0.1,0,10,6
21,0.1,0.31,0.5,47,37,18,28,28,24,71,89,91,77,85,95,30,0.1,1,10,6
22,0.1,0.31,0.5,53,34,46,47,33,29,-123,90,-121,74,88,95,27,0.1,0,10,6
23,0.1,0.31,0.5,42,31,44,46,55,20,67,86,93,77,74,95,34,0.1,1,10,6
24,0.1,0.31,0.5,37,41,19,32,27,25,79,90,91,77,87,94,24,0.1,1,10,6
25,0.1,0.31,0.5,52,32,36,44,39,32,78,90,93,75,86,95,26,0.1,1,10,6
26,0.1,0.31,0.5,34,31,38,47,47,22,77,90,93,73,77,95,28,0.1,1,10,6
27,0.1,0.31,0.5,42,38,14,39,31,23,74,89,93,59,87,95,42,0.1,1,10,6
28,0.1,0.31,0.5,49,36,36,40,35,32,-115,88,91,78,88,95,23,0.1,0,10,6
29,0.1,0.31,0.5,52,33,40,54,45,21,77,90,93,57,85,95,44,0.1,1,10,6
30,0.1,0.31,0.5,26,38,19,40,33,26,79,90,93,77,83,94,24,0.1,1,10,6
31,0.1,0.31,0.5,50,42,33,40,37,35,74,81,93,77,82,95,27,0.1,1,10,6
32,0.1,0.31,0.5,52,33,35,47,43,22,78,90,93,70,88,93,31,0.1,1,10,6
33,0.1,0.31,0.5,27,36,22,34,28,27,76,90,93,75,88,94,26,0.1,1,10,6
34,0.1,0.31,0.5,48,38,48,47,37,33,71,90,72,74,88,95,30,0.1,1,10,6
35,0.1,0.31,0.5,50,30,43,49,43,45,77,90,93,80,88,-108,24,0.1,0,10,6
