eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-513,-132,-106,-219,414,0.1,0,20,4
1,0.1,0.31,0.5,0,0,0,0,-344,-301,-157,-193,245,0.1,0,20,4
2,0.1,0.31,0.5,0,0,0,0,-180,-123,-172,-126,81,0.1,0,20,4
3,0.1,0.31,0.5,0,0,0,0,-269,-122,-297,-137,198,0.1,0,20,4
4,0.1,0.31,0.5,0,96,0,0,-169,-192,-112,-145,293,0.1,0,20,4
5,0.1,0.31,0.5,29,30,13,29,-356,67,-117,-134,257,0.1,0,20,4
6,0.1,0.31,0.5,30,39,13,30,-327,49,-105,-176,228,0.1,0,20,4
7,0.1,0.31,0.5,30,39,49,30,-139,-108,-12,-171,113,0.1,0,20,4
8,0.1,0.31,0.5,53,55,42,53,-290,56,69,-157,191,0.1,0,20,4
9,0.1,0.31,0.5,53,56,42,53,-260,-198,-136,-271,172,0.1,0,20,4
10,0.1,0.31,0.5,53,34,50,53,-204,65,61,-143,105,0.1,0,20,4
11,0.1,0.31,0.5,57,54,41,56,-208,64,56,-22,123,0.1,0,20,4
12,0.1,0.31,0.5,88,114,53,64,-271,-54,70,62,172,0.1,0,20,4
13,0.1,0.31,0.5,90,43,44,46,-189,54,70,65,90,0.1,0,20,4
14,0.1,0.31,0.5,91,80,56,70,-152,-196,68,54,97,0.1,0,20,4
15,0.1,0.31,0.5,91,58,66,53,-428,57,66,72,329,0.1,0,20,4
16,0.1,0.31,0.5,94,54,68,55,-326,67,9,70,227,0.1,0,20,4
17,0.1,0.31,0.5,94,82,95,76,-297,58,-154,-255,198,0.1,0,20,4
18,0.1,0.31,0.5,94,61,66,57,-141,63,44,66,57,0.1,0,20,4
19,0.1,0.31,0.5,94,78,46,46,-144,-237,66,70,138,0.1,0,20,4
20,0.1,0.31,0.5,53,44,60,64,-47,61,69,69,148,0.1,1,20,4
21,0.1,0.31,0.5,85,84,89,80,67,60,37,65,64,0.1,1,20,4
22,0.1,0.31,0.5,60,95,57,39,79,-200,56,69,101,0.1,0,20,4
23,0.1,0.31,0.5,56,60,89,90,71,65,56,66,45,0.1,1,20,4
24,0.1,0.31,0.5,57,77,59,58,78,38,51,66,63,0.1,1,20,4
25,0.1,0.31,0.5,83,81,50,41,-274,-107,66,66,175,0.1,0,20,4
26,0.1,0.31,0.5,56,68,77,94,79,59,69,-137,42,0.1,0,20,4
27,0.1,0.31,0.5,46,67,64,62,79,65,41,53,60,0.1,1,20,4
28,0.1,0.31,0.5,70,60,70,62,75,66,72,74,35,0.1,1,20,4
29,0.1,0.31,0.5,66,79,90,62,76,64,-165,68,66,0.1,0,20,4
30,0.1,0.31,0.5,41,46,47,74,78,64,72,64,37,0.1,1,20,4
31,0.1,0.31,0.5,85,72,73,35,-124,64,61,76,40,0.1,0,20,4
32,0.1,0.31,0.5,67,82,92,93,78,59,61,53,48,0.1,1,20,4
33,0.1,0.31,0.5,43,76,54,65,77,20,66,73,81,0.1,1,20,4
34,0.1,0.31,0.5,84,67,60,57,64,62,75,70,39,0.1,1,20,4
35,0.1,0.31,0.5,68,76,77,68,79,58,72,71,43,0.1,1,20,4
36,0.1,0.31,0.5,43,63,59,65,77,60,77,72,41,0.1,1,20,4
37,0.1,0.31,0.5,72,72,62,62,79,64,79,72,37,0.1,1,20,4
38,0.1,0.31,0.5,64,76,82,72,79,62,59,74,42,0.1,1,20,4
39,0.1,0.31,0.5,56,68,63,71,74,63,75,74,38,0.1,1,20,4
40,0.1,0.31,0.5,68,88,62,53,79,-164,75,75,65,0.1,0,20,4
41,0.1,0.31,0.5,66,88,65,72,67,-109,73,-119,34,0.1,0,20,4
