eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,18,0,-122,-118,65,-152,53,0.1,0,10,4
1,0.1,0.31,0.5,10,11,11,5,-111,-121,89,-106,22,0.1,0,10,4
2,0.1,0.31,0.5,10,11,11,11,-108,-120,89,-120,21,0.1,0,10,4
3,0.1,0.31,0.5,11,11,11,14,-115,-117,88,74,27,0.1,0,10,4
4,0.1,0.31,0.5,18,18,19,19,-112,85,89,-159,60,0.1,0,10,4
5,0.1,0.31,0.5,27,17,22,27,-139,90,82,87,40,0.1,0,10,4
6,0.1,0.31,0.5,27,24,16,14,-149,92,91,88,50,0.1,0,10,4
7,0.1,0.31,0.5,27,30,21,18,-144,44,88,-113,57,0.1,0,10,4
8,0.1,0.31,0.5,27,13,23,28,-133,92,-113,77,34,0.1,0,10,4
9,0.1,0.31,0.5,31,22,26,13,-143,92,91,92,44,0.1,0,10,4
10,0.1,0.31,0.5,31,24,14,15,-147,-104,87,90,48,0.1,0,10,4
11,0.1,0.31,0.5,16,16,21,24,66,90,90,83,35,0.1,1,10,4
12,0.1,0.31,0.5,42,31,37,36,-184,92,91,86,85,0.1,0,10,4
13,0.1,0.31,0.5,31,18,17,17,88,92,86,90,15,0.1,1,10,4
14,0.1,0.31,0.5,20,31,35,37,89,92,91,90,12,0.1,1,10,4
15,0.1,0.31,0.5,37,21,32,22,89,92,84,90,17,0.1,1,10,4
16,0.1,0.31,0.5,39,22,23,25,-114,92,79,90,22,0.1,0,10,4
17,0.1,0.31,0.5,25,21,33,26,89,92,77,90,24,0.1,1,10,4
18,0.1,0.31,0.5,23,28,28,37,82,-105,91,83,19,0.1,0,10,4
19,0.1,0.31,0.5,35,31,18,16,-117,92,91,88,18,0.1,0,10,4
20,0.1,0.31,0.5,40,13,28,26,81,92,91,89,20,0.1,1,10,4
21,0.1,0.31,0.5,11,31,32,35,87,92,91,90,14,0.1,1,10,4
22,0.1,0.31,0.5,43,27,15,16,76,91,88,90,25,0.1,1,10,4
23,0.1,0.31,0.5,39,23,38,36,89,91,-112,90,13,0.1,0,10,4
24,0.1,0.31,0.5,14,31,36,34,86,92,91,90,15,0.1,1,10,4
25,0.1,0.31,0.5,38,30,15,21,88,91,90,87,14,0.1,1,10,4
26,0.1,0.31,0.5,38,21,41,31,89,92,80,90,21,0.1,1,10,4
27,0.1,0.31,0.5,13,29,35,33,89,92,90,90,12,0.1,1,10,4
28,0.1,0.31,0.5,37,29,17,26,89,92,85,86,16,0.1,1,10,4
29,0.1,0.31,0.5,38,38,37,29,88,-116,80,87,21,0.1,0,10,4
30,0.1,0.31,0.5,15,22,36,34,86,92,91,90,15,0.1,1,10,4
31,0.1,0.31,0.5,37,27,20,25,89,92,91,90,12,0.1,1,10,4
32,0.1,0.31,0.5,35,32,33,29,89,92,90,89,12,0.1,1,10,4
33,0.1,0.31,0.5,39,20,36,34,-109,92,91,90,11,0.1,0,10,4
34,0.1,0.31,0.5,17,29,20,24,88,91,91,90,13,0.1,1,10,4
35,0.1,0.31,0.5,34,30,31,31,89,92,91,90,12,0.1,1,10,4
36,0.1,0.31,0.5,39,23,33,32,-115,90,89,90,16,0.1,0,10,4
37,0.1,0.31,0.5,32,29,24,28,89,92,90,86,15,0.1,1,10,4
38,0.1,0.31,0.5,18,25,27,30,88,92,91,85,16,0.1,1,10,4
39,0.1,0.31,0.5,39,29,35,34,89,91,91,89,12,0.1,1,10,4
40,0.1,0.31,0.5,32,29,26,28,88,92,89,86,15,0.1,1,10,4
41,0.1,0.31,0.5,17,34,25,26,89,-105,90,90,12,0.1,0,10,4
42,0.1,0.31,0.5,36,26,34,34,87,91,91,92,14,0.1,1,10,4
43,0.1,0.31,0.5,36,22,27,28,86,91,89,90,15,0.1,1,10,4
44,0.1,0.31,0.5,17,30,24,28,88,92,90,88,13,0.1,1,10,4
45,0.1,0.31,0.5,36,27,34,35,89,92,91,90,12,0.1,1,10,4
46,0.1,0.31,0.5,36,28,29,28,89,90,91,90,12,0.1,1,10,4
47,0.1,0.31,0.5,18,33,23,26,88,92,91,90,13,0.1,1,10,4
48,0.1,0.31,0.5,31,26,42,33,89,90,80,86,21,0.1,1,10,4
49,0.1,0.31,0.5,35,29,28,26,89,-102,86,90,15,0.1,0,10,4
50,0.1,0.31,0.5,21,29,20,28,86,-102,91,85,16,0.1,0,10,4
51,0.1,0.31,0.5,21,25,29,31,88,-102,87,-103,14,0.1,0,10,4
52,0.1,0.31,0.5,30,36,26,28,88,-116,89,90,17,0.1,0,10,4
53,0.1,0.31,0.5,24,36,22,23,85,-125,88,88,26,0.1,0,10,4
54,0.1,0.31,0.5,22,36,24,23,89,-111,90,89,12,0.1,0,10,4
55,0.1,0.31,0.5,29,36,24,27,89,-105,91,90,12,0.1,0,10,4
56,0.1,0.31,0.5,22,36,27,22,88,-118,83,89,19,0.1,0,10,4
57,0.1,0.31,0.5,22,36,26,23,89,-110,86,89,15,0.1,0,10,4
58,0.1,0.31,0.5,31,36,24,27,85,-280,91,90,181,0.1,0,10,4
59,0.1,0.31,0.5,22,36,23,21,89,-233,90,89,134,0.1,0,10,4
