eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,63,-126,-125,-129,-171,-124,-107,208,0.1,0,15,6
1,0.1,0.31,0.5,13,13,13,13,13,14,-155,-199,-168,-209,-124,88,110,0.1,0,15,6
2,0.1,0.31,0.5,14,36,18,14,36,14,-127,-15,79,-135,42,85,116,0.1,0,15,6
3,0.1,0.31,0.5,48,34,42,48,47,38,-147,85,81,-132,69,90,48,0.1,0,15,6
4,0.1,0.31,0.5,48,37,20,47,29,9,-119,69,79,-23,66,92,124,0.1,0,15,6
5,0.1,0.31,0.5,57,70,56,62,75,61,38,-121,82,74,52,80,63,0.1,0,15,6
6,0.1,0.31,0.5,50,39,49,55,55,37,78,82,82,81,57,90,44,0.1,1,15,6
7,0.1,0.31,0.5,54,34,42,60,48,19,79,84,85,-105,66,91,35,0.1,0,15,6
8,0.1,0.31,0.5,69,57,71,38,67,47,-116,85,60,81,67,92,41,0.1,0,15,6
9,0.1,0.31,0.5,44,39,45,68,51,78,79,78,77,71,63,-133,38,0.1,0,15,6
10,0.1,0.31,0.5,55,60,60,45,71,27,71,-112,70,73,46,92,55,0.1,0,15,6
11,0.1,0.31,0.5,76,36,54,55,49,63,34,79,69,76,67,74,67,0.1,1,15,6
12,0.1,0.31,0.5,62,79,63,59,67,43,69,-58,77,79,69,92,159,0.1,1,15,6
13,0.1,0.31,0.5,59,57,65,46,65,30,73,69,73,79,67,92,34,0.1,1,15,6
14,0.1,0.31,0.5,55,55,57,63,59,32,79,81,66,79,69,91,35,0.1,1,15,6
15,0.1,0.31,0.5,52,57,82,56,57,39,77,59,-131,82,67,92,42,0.1,0,15,6
16,0.1,0.31,0.5,54,56,46,44,61,45,74,72,74,72,64,80,37,0.1,1,15,6
17,0.1,0.31,0.5,67,65,68,68,69,46,76,76,65,83,68,92,36,0.1,1,15,6
