eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,97,0,0,-536,-197,-472,-264,437,0.1,0,25,4
1,0.1,0.31,0.5,39,42,39,39,-326,57,-217,-288,227,0.1,0,25,4
2,0.1,0.31,0.5,99,40,42,42,-171,59,-221,-247,272,0.1,0,25,4
3,0.1,0.31,0.5,71,74,76,76,45,-163,-508,-166,409,0.1,0,25,4
4,0.1,0.31,0.5,97,42,77,77,-22,50,-289,-274,190,0.1,0,25,4
5,0.1,0.31,0.5,65,86,84,94,18,36,-194,-80,181,0.1,0,25,4
6,0.1,0.31,0.5,115,96,116,106,1,57,-495,47,396,0.1,0,25,4
7,0.1,0.31,0.5,119,56,81,115,-212,49,-142,-151,243,0.1,0,25,4
8,0.1,0.31,0.5,84,140,87,116,45,-10,68,9,111,0.1,1,25,4
9,0.1,0.31,0.5,111,54,107,75,11,52,30,56,90,0.1,1,25,4
10,0.1,0.31,0.5,101,135,78,107,20,-145,67,64,81,0.1,0,25,4
11,0.1,0.31,0.5,103,71,95,63,51,42,59,67,59,0.1,1,25,4
12,0.1,0.31,0.5,91,117,71,106,49,60,70,63,52,0.1,1,25,4
13,0.1,0.31,0.5,106,94,131,69,49,42,31,67,70,0.1,1,25,4
14,0.1,0.31,0.5,101,110,56,108,32,35,65,54,69,0.1,1,25,4
15,0.1,0.31,0.5,82,143,92,61,23,-135,49,65,78,0.1,0,25,4
16,0.1,0.31,0.5,124,79,168,85,24,50,15,59,86,0.1,1,25,4
17,0.1,0.31,0.5,124,102,100,111,37,54,66,58,64,0.1,1,25,4
18,0.1,0.31,0.5,81,108,95,67,31,56,25,69,76,0.1,1,25,4
19,0.1,0.31,0.5,141,99,115,104,39,55,65,66,62,0.1,1,25,4
20,0.1,0.31,0.5,95,82,79,99,51,59,65,56,50,0.1,1,25,4
21,0.1,0.31,0.5,98,132,109,106,50,59,53,69,51,0.1,1,25,4
22,0.1,0.31,0.5,91,71,83,75,55,44,64,64,57,0.1,1,25,4
