eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-155,-308,-173,-148,-146,-152,209,0.1,0,15,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-156,-183,-212,-126,-387,-137,288,0.1,0,15,6
2,0.1,0.31,0.5,0,0,0,0,0,50,-141,-160,-179,-108,-117,-77,178,0.1,0,15,6
3,0.1,0.31,0.5,18,18,18,18,4,20,-133,-163,-185,-164,-106,77,86,0.1,0,15,6
4,0.1,0.31,0.5,20,40,25,20,11,20,-155,6,61,-142,-110,79,95,0.1,0,15,6
5,0.1,0.31,0.5,29,33,34,56,24,33,-105,68,76,6,-110,82,95,0.1,0,15,6
6,0.1,0.31,0.5,50,46,37,37,50,37,-150,69,83,77,-172,82,73,0.1,0,15,6
7,0.1,0.31,0.5,50,33,41,45,50,34,-141,71,56,66,-150,73,51,0.1,0,15,6
8,0.1,0.31,0.5,50,49,47,42,50,45,-180,-131,77,73,-150,82,81,0.1,0,15,6
9,0.1,0.31,0.5,50,36,26,31,50,28,-167,72,82,76,-153,78,68,0.1,0,15,6
10,0.1,0.31,0.5,50,42,40,46,50,48,-271,62,82,72,-112,-135,172,0.1,0,15,6
11,0.1,0.31,0.5,50,50,47,34,53,39,-148,71,79,78,24,79,77,0.1,0,15,6
12,0.1,0.31,0.5,58,51,39,48,67,51,-182,54,76,79,36,50,83,0.1,0,15,6
13,0.1,0.31,0.5,60,42,42,46,64,47,-117,73,81,74,44,74,57,0.1,0,15,6
14,0.1,0.31,0.5,59,55,54,47,38,48,3,72,81,75,62,82,98,0.1,1,15,6
15,0.1,0.31,0.5,72,61,49,58,71,52,40,73,81,79,-136,80,61,0.1,0,15,6
16,0.1,0.31,0.5,71,50,36,57,56,45,45,62,82,61,63,78,56,0.1,1,15,6
17,0.1,0.31,0.5,50,68,56,79,50,63,45,69,81,-126,64,60,56,0.1,0,15,6
18,0.1,0.31,0.5,71,59,58,60,70,59,48,73,83,74,60,84,53,0.1,1,15,6
19,0.1,0.31,0.5,74,51,37,41,53,45,-112,67,81,64,66,66,37,0.1,0,15,6
20,0.1,0.31,0.5,66,62,63,60,55,61,50,73,77,76,66,77,51,0.1,1,15,6
21,0.1,0.31,0.5,58,70,38,56,71,70,42,28,82,68,-147,-114,73,0.1,0,15,6
22,0.1,0.31,0.5,69,50,55,40,62,41,44,69,83,79,17,82,84,0.1,1,15,6
23,0.1,0.31,0.5,70,68,60,64,60,53,52,72,83,79,62,79,49,0.1,1,15,6
24,0.1,0.31,0.5,58,55,50,54,74,70,46,75,59,76,52,73,55,0.1,1,15,6
25,0.1,0.31,0.5,71,47,51,46,47,44,23,71,83,75,61,81,78,0.1,1,15,6
26,0.1,0.31,0.5,66,65,61,63,62,74,46,75,83,77,67,-121,55,0.1,0,15,6
27,0.1,0.31,0.5,61,58,50,61,70,45,52,74,81,77,66,75,49,0.1,1,15,6
28,0.1,0.31,0.5,62,46,50,43,50,48,51,77,81,79,59,82,50,0.1,1,15,6
29,0.1,0.31,0.5,76,65,57,60,86,73,41,74,83,78,13,68,88,0.1,1,15,6
30,0.1,0.31,0.5,63,57,47,60,68,50,43,77,81,78,61,73,58,0.1,1,15,6
31,0.1,0.31,0.5,63,49,60,46,52,65,47,63,81,79,66,-131,232,0.1,1,15,6
32,0.1,0.31,0.5,69,66,60,63,59,62,49,70,79,79,64,-32,133,0.1,1,15,6
33,0.1,0.31,0.5,67,58,70,59,62,81,50,69,-113,78,66,25,76,0.1,0,15,6
34,0.1,0.31,0.5,67,41,45,46,51,92,35,72,76,69,63,-178,79,0.1,0,15,6
35,0.1,0.31,0.5,74,59,40,69,68,45,42,75,81,53,58,-66,167,0.1,1,15,6
36,0.1,0.31,0.5,71,71,79,62,65,66,47,46,62,78,64,52,55,0.1,1,15,6
37,0.1,0.31,0.5,75,61,64,53,66,81,29,71,81,79,61,-254,155,0.1,0,15,6
38,0.1,0.31,0.5,65,77,37,61,68,76,55,-140,83,75,53,20,81,0.1,0,15,6
39,0.1,0.31,0.5,66,55,66,56,62,32,43,76,80,79,59,-130,231,0.1,1,15,6
40,0.1,0.31,0.5,57,43,65,61,57,68,52,58,81,76,62,-103,204,0.1,1,15,6
41,0.1,0.31,0.5,70,73,44,61,62,72,51,72,60,79,63,-46,147,0.1,1,15,6
42,0.1,0.31,0.5,70,53,59,57,54,28,29,77,81,75,66,84,72,0.1,1,15,6
43,0.1,0.31,0.5,64,56,61,52,69,68,49,57,81,83,66,-8,109,0.1,1,15,6
44,0.1,0.31,0.5,72,82,41,69,67,74,38,-154,81,49,48,-12,113,0.1,0,15,6
45,0.1,0.31,0.5,60,69,63,52,56,32,53,71,63,85,61,60,48,0.1,1,15,6
46,0.1,0.31,0.5,63,30,56,73,58,67,49,75,80,-131,62,46,55,0.1,0,15,6
47,0.1,0.31,0.5,71,70,46,47,60,64,44,75,76,82,64,-16,117,0.1,1,15,6
48,0.1,0.31,0.5,80,66,61,42,58,44,-167,75,79,85,66,81,68,0.1,0,15,6
49,0.1,0.31,0.5,80,56,59,66,70,59,-110,38,81,83,-131,76,63,0.1,0,15,6
50,0.1,0.31,0.5,70,68,43,47,71,72,-108,35,81,85,-130,-122,66,0.1,0,15,6
51,0.1,0.31,0.5,70,53,53,40,58,54,-121,77,81,85,58,82,43,0.1,0,15,6
52,0.1,0.31,0.5,75,46,46,53,63,28,-19,63,81,-112,-118,81,120,0.1,0,15,6
53,0.1,0.31,0.5,57,63,56,47,74,66,47,73,73,84,-139,-116,54,0.1,0,15,6
54,0.1,0.31,0.5,68,49,49,39,50,56,-112,74,81,85,60,82,41,0.1,0,15,6
55,0.1,0.31,0.5,62,48,52,50,55,38,62,75,79,85,63,78,39,0.1,1,15,6
56,0.1,0.31,0.5,52,63,50,53,73,59,69,73,81,82,50,80,51,0.1,1,15,6
