eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-141,-277,-117,-159,178,0.1,0,15,4
1,0.1,0.31,0.5,0,63,0,0,-124,-165,-410,-122,311,0.1,0,15,4
2,0.1,0.31,0.5,21,22,21,21,-151,77,-138,-183,84,0.1,0,15,4
3,0.1,0.31,0.5,21,34,21,26,-136,43,-143,45,58,0.1,0,15,4
4,0.1,0.31,0.5,44,39,43,31,-133,77,74,83,34,0.1,0,15,4
5,0.1,0.31,0.5,55,50,17,28,-122,-129,86,80,30,0.1,0,15,4
6,0.1,0.31,0.5,57,29,31,47,-172,66,87,43,73,0.1,0,15,4
7,0.1,0.31,0.5,66,42,27,31,-152,-119,86,80,53,0.1,0,15,4
8,0.1,0.31,0.5,66,44,19,30,-245,-148,85,82,146,0.1,0,15,4
9,0.1,0.31,0.5,67,46,27,29,-131,-139,87,-121,40,0.1,0,15,4
10,0.1,0.31,0.5,67,46,22,20,-133,24,86,77,77,0.1,0,15,4
11,0.1,0.31,0.5,71,45,36,40,-118,49,80,80,52,0.1,0,15,4
12,0.1,0.31,0.5,72,35,36,48,-233,79,83,-111,134,0.1,0,15,4
13,0.1,0.31,0.5,72,45,26,68,-204,62,87,-59,160,0.1,0,15,4
14,0.1,0.31,0.5,76,32,33,38,-146,79,87,73,47,0.1,0,15,4
15,0.1,0.31,0.5,76,44,42,39,-171,75,80,80,72,0.1,0,15,4
16,0.1,0.31,0.5,76,43,37,42,-128,67,84,81,34,0.1,0,15,4
17,0.1,0.31,0.5,45,46,27,44,-1,-140,83,-113,102,0.1,0,15,4
18,0.1,0.31,0.5,73,53,37,72,57,76,87,67,44,0.1,1,15,4
19,0.1,0.31,0.5,81,32,71,82,34,79,60,-142,67,0.1,0,15,4
20,0.1,0.31,0.5,86,63,39,80,-146,72,87,-116,47,0.1,0,15,4
21,0.1,0.31,0.5,48,40,39,30,51,78,87,81,50,0.1,1,15,4
22,0.1,0.31,0.5,71,31,24,40,-128,76,87,-107,29,0.1,0,15,4
23,0.1,0.31,0.5,61,69,28,66,53,64,87,57,48,0.1,1,15,4
24,0.1,0.31,0.5,80,45,35,50,0,72,87,74,101,0.1,1,15,4
25,0.1,0.31,0.5,58,54,50,52,57,74,80,78,44,0.1,1,15,4
26,0.1,0.31,0.5,74,65,44,47,55,61,87,83,46,0.1,1,15,4
27,0.1,0.31,0.5,63,62,81,48,60,71,28,81,73,0.1,1,15,4
28,0.1,0.31,0.5,59,62,45,57,52,64,83,82,49,0.1,1,15,4
29,0.1,0.31,0.5,74,56,48,66,58,77,87,64,43,0.1,1,15,4
30,0.1,0.31,0.5,61,52,46,50,49,77,86,83,52,0.1,1,15,4
31,0.1,0.31,0.5,78,35,32,52,-126,77,85,61,40,0.1,0,15,4
32,0.1,0.31,0.5,62,57,44,57,50,77,87,81,51,0.1,1,15,4
33,0.1,0.31,0.5,75,44,39,41,-7,79,85,83,108,0.1,1,15,4
34,0.1,0.31,0.5,75,57,41,60,59,73,85,74,42,0.1,1,15,4
35,0.1,0.31,0.5,66,56,43,61,59,76,82,73,42,0.1,1,15,4
36,0.1,0.31,0.5,69,54,50,49,54,79,83,85,47,0.1,1,15,4
37,0.1,0.31,0.5,85,45,35,66,-111,78,87,-119,23,0.1,0,15,4
38,0.1,0.31,0.5,73,54,39,78,59,79,87,-144,45,0.1,0,15,4
39,0.1,0.31,0.5,51,76,66,59,49,-135,66,76,52,0.1,0,15,4
40,0.1,0.31,0.5,76,56,39,27,37,69,87,87,64,0.1,1,15,4
41,0.1,0.31,0.5,64,47,42,48,61,80,87,87,40,0.1,1,15,4
42,0.1,0.31,0.5,79,49,44,44,-120,77,86,87,24,0.1,0,15,4
43,0.1,0.31,0.5,60,67,33,80,58,68,87,-152,53,0.1,0,15,4
44,0.1,0.31,0.5,77,35,43,34,-173,81,78,80,74,0.1,0,15,4
45,0.1,0.31,0.5,63,63,50,69,49,71,84,-126,52,0.1,0,15,4
46,0.1,0.31,0.5,75,39,33,47,-137,80,85,80,38,0.1,0,15,4
47,0.1,0.31,0.5,69,41,43,24,-181,81,86,87,82,0.1,0,15,4
48,0.1,0.31,0.5,40,40,34,39,46,74,87,86,55,0.1,1,15,4
49,0.1,0.31,0.5,88,58,39,55,-31,80,87,85,132,0.1,1,15,4
50,0.1,0.31,0.5,62,46,41,29,57,72,86,87,44,0.1,1,15,4
51,0.1,0.31,0.5,66,49,43,45,46,81,87,87,55,0.1,1,15,4
52,0.1,0.31,0.5,83,50,35,47,30,76,80,83,71,0.1,1,15,4
53,0.1,0.31,0.5,65,42,43,48,49,81,85,76,52,0.1,1,15,4
54,0.1,0.31,0.5,69,52,46,59,42,79,87,87,59,0.1,1,15,4
55,0.1,0.31,0.5,75,52,40,49,35,79,87,85,66,0.1,1,15,4
56,0.1,0.31,0.5,70,49,36,29,46,71,85,83,55,0.1,1,15,4
57,0.1,0.31,0.5,56,56,48,53,57,79,87,86,44,0.1,1,15,4
58,0.1,0.31,0.5,66,52,51,45,55,78,-106,87,46,0.1,0,15,4
59,0.1,0.31,0.5,75,44,42,28,48,81,87,87,53,0.1,1,15,4
60,0.1,0.31,0.5,61,58,34,56,55,80,86,86,46,0.1,1,15,4
61,0.1,0.31,0.5,66,49,48,41,71,79,87,87,30,0.1,1,15,4
62,0.1,0.31,0.5,52,46,44,32,71,81,87,87,30,0.1,1,15,4
63,0.1,0.31,0.5,59,51,32,48,73,81,87,87,28,0.1,1,15,4
64,0.1,0.31,0.5,66,43,54,45,-111,77,-168,81,69,0.1,0,15,4
65,0.1,0.31,0.5,65,58,50,27,-307,-145,78,85,208,0.1,0,15,4
66,0.1,0.31,0.5,68,44,28,47,-121,79,86,86,22,0.1,0,15,4
67,0.1,0.31,0.5,46,36,54,43,86,79,80,86,22,0.1,1,15,4
68,0.1,0.31,0.5,28,51,37,42,78,81,80,69,32,0.1,1,15,4
69,0.1,0.31,0.5,47,37,40,65,87,81,77,-124,25,0.1,0,15,4
70,0.1,0.31,0.5,41,37,43,65,87,81,82,-118,20,0.1,0,15,4
71,0.1,0.31,0.5,32,55,51,40,87,81,83,77,24,0.1,1,15,4
72,0.1,0.31,0.5,48,33,28,45,85,79,85,69,32,0.1,1,15,4
73,0.1,0.31,0.5,42,49,50,40,87,80,85,86,21,0.1,1,15,4
74,0.1,0.31,0.5,40,45,46,46,84,80,85,86,21,0.1,1,15,4
75,0.1,0.31,0.5,48,41,38,46,87,81,82,83,20,0.1,1,15,4
76,0.1,0.31,0.5,44,46,45,41,84,80,85,84,21,0.1,1,15,4
77,0.1,0.31,0.5,60,48,47,44,-144,81,81,86,45,0.1,0,15,4
78,0.1,0.31,0.5,37,40,43,38,87,80,81,87,21,0.1,1,15,4
79,0.1,0.31,0.5,39,47,45,42,79,79,84,87,22,0.1,1,15,4
80,0.1,0.31,0.5,56,42,43,43,85,81,85,87,20,0.1,1,15,4
81,0.1,0.31,0.5,40,45,44,41,87,81,85,83,20,0.1,1,15,4
82,0.1,0.31,0.5,37,48,45,45,87,81,87,87,20,0.1,1,15,4
83,0.1,0.31,0.5,55,44,48,40,81,80,82,87,21,0.1,1,15,4
84,0.1,0.31,0.5,46,44,42,30,83,81,84,87,20,0.1,1,15,4
85,0.1,0.31,0.5,37,47,44,47,85,79,85,87,22,0.1,1,15,4
86,0.1,0.31,0.5,50,43,43,43,87,79,85,87,22,0.1,1,15,4
87,0.1,0.31,0.5,54,47,44,33,-109,79,85,87,22,0.1,0,15,4
88,0.1,0.31,0.5,52,43,47,46,-114,81,84,87,20,0.1,0,15,4
89,0.1,0.31,0.5,53,39,42,40,-185,81,82,87,86,0.1,0,15,4
90,0.1,0.31,0.5,49,35,38,20,60,77,78,87,41,0.1,1,15,4
91,0.1,0.31,0.5,31,53,52,41,85,70,73,87,31,0.1,1,15,4
92,0.1,0.31,0.5,58,42,48,37,76,81,66,87,35,0.1,1,15,4
93,0.1,0.31,0.5,32,42,61,38,85,81,-108,81,20,0.1,0,15,4
94,0.1,0.31,0.5,45,55,40,53,85,69,80,87,32,0.1,1,15,4
95,0.1,0.31,0.5,48,41,47,42,85,81,82,85,20,0.1,1,15,4
96,0.1,0.31,0.5,37,53,46,33,79,56,87,87,45,0.1,1,15,4
97,0.1,0.31,0.5,46,48,59,48,83,78,-177,85,78,0.1,0,15,4
98,0.1,0.31,0.5,53,65,34,42,83,31,87,86,70,0.1,1,15,4
99,0.1,0.31,0.5,38,44,40,35,83,81,85,87,20,0.1,1,15,4
100,0.1,0.31,0.5,47,50,61,49,82,78,78,85,23,0.1,1,15,4
101,0.1,0.31,0.5,55,46,36,40,78,80,87,87,23,0.1,1,15,4
102,0.1,0.31,0.5,40,50,36,40,83,74,87,85,27,0.1,1,15,4
103,0.1,0.31,0.5,50,50,55,50,83,81,86,87,20,0.1,1,15,4
104,0.1,0.31,0.5,50,59,42,33,82,73,82,87,28,0.1,1,15,4
105,0.1,0.31,0.5,43,42,34,35,71,83,87,87,30,0.1,1,15,4
106,0.1,0.31,0.5,43,51,45,47,82,84,87,87,19,0.1,1,15,4
107,0.1,0.31,0.5,48,45,41,29,80,82,87,87,21,0.1,1,15,4
108,0.1,0.31,0.5,40,45,33,45,83,83,87,86,18,0.1,1,15,4
109,0.1,0.31,0.5,43,60,37,52,83,55,87,71,46,0.1,1,15,4
110,0.1,0.31,0.5,36,34,32,46,83,81,87,57,44,0.1,1,15,4
111,0.1,0.31,0.5,39,45,61,65,82,82,72,-114,29,0.1,0,15,4
112,0.1,0.31,0.5,46,47,46,44,83,83,83,77,24,0.1,1,15,4
113,0.1,0.31,0.5,43,40,46,27,83,81,81,87,20,0.1,1,15,4
114,0.1,0.31,0.5,61,46,41,56,-113,80,87,83,21,0.1,0,15,4
115,0.1,0.31,0.5,61,63,41,37,-119,56,87,87,45,0.1,0,15,4
116,0.1,0.31,0.5,38,45,47,35,83,82,83,86,19,0.1,1,15,4
117,0.1,0.31,0.5,64,49,45,52,-118,83,87,84,19,0.1,0,15,4
118,0.1,0.31,0.5,41,48,34,37,83,67,87,84,34,0.1,1,15,4
119,0.1,0.31,0.5,41,50,48,47,83,83,87,87,18,0.1,1,15,4
120,0.1,0.31,0.5,72,49,38,41,60,79,87,87,41,0.1,1,15,4
121,0.1,0.31,0.5,39,47,37,37,82,81,87,87,20,0.1,1,15,4
122,0.1,0.31,0.5,43,46,64,38,83,82,-196,86,97,0.1,0,15,4
123,0.1,0.31,0.5,68,44,44,35,71,81,84,87,30,0.1,1,15,4
124,0.1,0.31,0.5,43,47,34,41,83,83,85,87,18,0.1,1,15,4
125,0.1,0.31,0.5,43,44,44,38,83,81,87,87,20,0.1,1,15,4
126,0.1,0.31,0.5,46,55,45,56,-116,75,87,-115,26,0.1,0,15,4
127,0.1,0.31,0.5,61,37,25,38,71,83,87,87,30,0.1,1,15,4
128,0.1,0.31,0.5,28,51,55,34,87,81,87,87,20,0.1,1,15,4
129,0.1,0.31,0.5,50,44,38,41,-109,75,87,87,26,0.1,0,15,4
130,0.1,0.31,0.5,52,42,27,53,83,81,87,81,20,0.1,1,15,4
131,0.1,0.31,0.5,38,42,43,36,80,83,87,87,21,0.1,1,15,4
132,0.1,0.31,0.5,46,47,45,50,87,82,87,78,23,0.1,1,15,4
133,0.1,0.31,0.5,54,40,29,35,71,83,87,87,30,0.1,1,15,4
134,0.1,0.31,0.5,60,47,48,36,-115,81,87,86,20,0.1,0,15,4
135,0.1,0.31,0.5,33,46,45,52,87,83,87,85,18,0.1,1,15,4
136,0.1,0.31,0.5,32,38,30,53,87,83,87,-103,18,0.1,0,15,4
137,0.1,0.31,0.5,58,45,51,41,85,83,84,87,18,0.1,1,15,4
138,0.1,0.31,0.5,39,49,51,35,87,82,82,87,19,0.1,1,15,4
139,0.1,0.31,0.5,34,38,34,50,87,82,85,87,19,0.1,1,15,4
140,0.1,0.31,0.5,51,58,43,38,87,68,87,87,33,0.1,1,15,4
141,0.1,0.31,0.5,37,48,51,36,85,83,73,85,28,0.1,1,15,4
142,0.1,0.31,0.5,42,39,42,52,87,82,87,86,19,0.1,1,15,4
143,0.1,0.31,0.5,49,50,41,41,87,83,87,87,18,0.1,1,15,4
144,0.1,0.31,0.5,46,48,41,29,78,80,85,87,23,0.1,1,15,4
145,0.1,0.31,0.5,44,43,38,47,87,75,87,87,26,0.1,1,15,4
146,0.1,0.31,0.5,46,47,57,46,87,83,-114,87,18,0.1,0,15,4
147,0.1,0.31,0.5,36,48,47,29,87,83,87,87,18,0.1,1,15,4
148,0.1,0.31,0.5,39,47,23,49,87,60,87,85,41,0.1,1,15,4
