eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,17,0,0,11,-132,-117,68,-108,-107,79,33,0.1,0,10,6
1,0.1,0.31,0.5,7,16,16,17,12,17,-103,-109,91,-142,-107,91,43,0.1,0,10,6
2,0.1,0.31,0.5,12,25,14,13,12,10,-130,17,80,85,-102,90,84,0.1,0,10,6
3,0.1,0.31,0.5,32,29,32,31,25,29,-131,88,87,92,-105,93,32,0.1,0,10,6
4,0.1,0.31,0.5,22,31,13,18,35,12,70,48,88,92,-131,93,53,0.1,0,10,6
5,0.1,0.31,0.5,37,45,37,29,20,42,83,-104,86,92,90,66,35,0.1,0,10,6
6,0.1,0.31,0.5,39,48,26,26,31,24,81,-109,89,91,90,92,20,0.1,0,10,6
7,0.1,0.31,0.5,19,24,28,30,35,26,82,87,81,92,89,90,20,0.1,1,10,6
8,0.1,0.31,0.5,37,27,31,26,24,25,83,90,87,92,90,95,18,0.1,1,10,6
9,0.1,0.31,0.5,40,37,40,29,30,25,-117,90,-112,92,89,93,18,0.1,0,10,6
10,0.1,0.31,0.5,30,25,25,28,34,26,79,88,81,90,90,90,22,0.1,1,10,6
11,0.1,0.31,0.5,27,23,30,41,26,32,82,92,89,-109,85,88,19,0.1,0,10,6
12,0.1,0.31,0.5,39,32,34,32,26,21,-115,89,87,81,90,95,20,0.1,0,10,6
13,0.1,0.31,0.5,36,30,26,23,36,28,82,88,89,90,90,93,19,0.1,1,10,6
14,0.1,0.31,0.5,38,25,25,26,25,35,-105,90,87,87,90,-102,14,0.1,0,10,6
15,0.1,0.31,0.5,21,34,36,37,28,29,81,90,89,89,86,93,20,0.1,1,10,6
16,0.1,0.31,0.5,37,28,40,18,33,18,-112,88,-106,89,85,92,16,0.1,0,10,6
17,0.1,0.31,0.5,36,33,25,41,33,33,76,-104,86,60,-104,85,41,0.1,0,10,6
18,0.1,0.31,0.5,25,26,29,32,24,31,83,90,87,90,90,93,18,0.1,1,10,6
19,0.1,0.31,0.5,41,31,33,26,33,25,-112,87,87,90,88,93,14,0.1,0,10,6
20,0.1,0.31,0.5,32,30,33,35,29,28,78,90,89,-102,86,84,23,0.1,0,10,6
21,0.1,0.31,0.5,32,23,19,25,38,39,57,86,89,88,-105,-104,44,0.1,0,10,6
22,0.1,0.31,0.5,35,37,37,33,23,27,81,90,89,90,90,93,20,0.1,1,10,6
23,0.1,0.31,0.5,35,28,31,40,27,23,83,88,88,-113,92,93,18,0.1,0,10,6
24,0.1,0.31,0.5,28,26,26,28,34,27,83,90,90,89,90,93,18,0.1,1,10,6
25,0.1,0.31,0.5,36,32,38,22,30,29,77,89,-113,90,90,93,24,0.1,0,10,6
26,0.1,0.31,0.5,37,32,32,40,27,24,83,89,87,90,90,95,18,0.1,1,10,6
27,0.1,0.31,0.5,27,25,23,27,33,28,82,90,87,90,87,93,19,0.1,1,10,6
28,0.1,0.31,0.5,35,46,38,24,29,25,83,41,88,90,89,95,60,0.1,1,10,6
29,0.1,0.31,0.5,39,25,33,32,23,14,-109,87,87,88,88,97,14,0.1,0,10,6
30,0.1,0.31,0.5,36,27,22,33,32,30,81,90,89,81,89,-106,20,0.1,0,10,6
31,0.1,0.31,0.5,23,36,37,28,32,26,81,88,-106,89,89,94,20,0.1,0,10,6
32,0.1,0.31,0.5,40,29,39,35,28,16,82,88,89,88,90,95,19,0.1,1,10,6
33,0.1,0.31,0.5,35,25,17,29,30,25,78,91,89,88,88,95,23,0.1,1,10,6
34,0.1,0.31,0.5,40,37,36,29,35,26,-111,90,89,89,85,95,16,0.1,0,10,6
35,0.1,0.31,0.5,22,31,39,34,28,18,82,86,89,90,87,95,19,0.1,1,10,6
36,0.1,0.31,0.5,37,24,18,27,30,26,81,90,87,89,90,95,20,0.1,1,10,6
37,0.1,0.31,0.5,40,37,36,31,34,24,83,92,89,90,90,97,18,0.1,1,10,6
38,0.1,0.31,0.5,24,30,38,34,27,18,81,86,89,92,92,94,20,0.1,1,10,6
39,0.1,0.31,0.5,35,23,17,27,30,28,81,90,89,90,88,95,20,0.1,1,10,6
40,0.1,0.31,0.5,38,38,40,29,34,25,82,89,92,90,88,95,19,0.1,1,10,6
41,0.1,0.31,0.5,24,26,38,33,27,17,80,90,88,85,90,95,21,0.1,1,10,6
42,0.1,0.31,0.5,40,26,23,27,28,26,-115,88,76,90,89,95,25,0.1,0,10,6
43,0.1,0.31,0.5,31,36,36,33,34,23,83,88,89,89,90,95,18,0.1,1,10,6
