eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-136,-452,-134,-263,-243,-337,353,0.1,0,15,6
1,0.1,0.31,0.5,0,0,0,0,0,40,-140,-133,-287,-143,-257,-59,188,0.1,0,15,6
2,0.1,0.31,0.5,14,14,53,14,12,14,-158,-311,-23,-121,-113,86,212,0.1,0,15,6
3,0.1,0.31,0.5,29,35,17,29,20,26,-131,76,84,-149,-108,88,50,0.1,0,15,6
4,0.1,0.31,0.5,39,24,38,39,27,39,-155,85,84,-194,-106,-118,95,0.1,0,15,6
5,0.1,0.31,0.5,40,27,18,40,28,15,-133,82,75,-219,-108,88,120,0.1,0,15,6
6,0.1,0.31,0.5,40,30,39,40,26,36,-251,85,87,-107,68,87,152,0.1,0,15,6
7,0.1,0.31,0.5,48,29,32,48,45,39,-186,85,84,-128,76,85,87,0.1,0,15,6
8,0.1,0.31,0.5,48,35,25,48,40,17,-113,84,87,-257,73,87,158,0.1,0,15,6
9,0.1,0.31,0.5,27,27,37,22,62,35,35,85,79,71,-26,86,127,0.1,1,15,6
10,0.1,0.31,0.5,65,56,69,65,88,57,76,85,-156,82,-111,88,57,0.1,0,15,6
11,0.1,0.31,0.5,51,38,36,48,45,23,79,85,87,83,55,86,46,0.1,1,15,6
12,0.1,0.31,0.5,32,51,33,36,65,55,79,71,86,71,-116,-118,30,0.1,0,15,6
13,0.1,0.31,0.5,64,46,53,67,58,44,76,85,87,74,27,88,74,0.1,1,15,6
14,0.1,0.31,0.5,45,38,40,34,56,34,76,85,86,87,20,88,81,0.1,1,15,6
15,0.1,0.31,0.5,51,54,43,47,73,51,72,85,85,87,-81,87,182,0.1,1,15,6
16,0.1,0.31,0.5,59,55,69,51,71,56,76,76,-124,87,-14,84,115,0.1,0,15,6
17,0.1,0.31,0.5,57,42,58,36,75,49,64,83,82,86,-114,60,41,0.1,0,15,6
18,0.1,0.31,0.5,43,54,28,63,80,38,70,71,82,-122,-644,89,545,0.1,0,15,6
19,0.1,0.31,0.5,51,42,86,36,49,77,79,85,7,87,-34,-171,135,0.1,0,15,6
20,0.1,0.31,0.5,58,55,54,40,62,52,79,79,72,85,58,86,43,0.1,1,15,6
21,0.1,0.31,0.5,48,68,39,43,58,31,68,-112,77,87,80,85,33,0.1,0,15,6
22,0.1,0.31,0.5,75,44,49,70,65,51,-121,75,83,-188,-273,88,174,0.1,0,15,6
23,0.1,0.31,0.5,41,47,52,27,23,53,71,80,87,86,86,84,30,0.1,1,15,6
24,0.1,0.31,0.5,53,50,27,50,64,34,67,83,87,85,74,78,34,0.1,1,15,6
25,0.1,0.31,0.5,53,47,63,51,43,43,64,79,62,74,78,86,39,0.1,1,15,6
26,0.1,0.31,0.5,56,54,60,57,75,59,77,59,74,76,-127,82,42,0.1,0,15,6
27,0.1,0.31,0.5,69,57,40,51,38,36,-115,77,79,78,80,84,24,0.1,0,15,6
28,0.1,0.31,0.5,51,69,54,50,49,56,76,-116,85,81,81,76,25,0.1,0,15,6
29,0.1,0.31,0.5,44,67,44,61,55,69,77,-123,84,60,84,6,95,0.1,0,15,6
30,0.1,0.31,0.5,62,70,45,44,43,44,79,-114,85,83,84,84,22,0.1,0,15,6
31,0.1,0.31,0.5,48,39,59,52,53,57,75,85,78,87,80,83,26,0.1,1,15,6
32,0.1,0.31,0.5,53,56,42,51,42,44,73,42,85,80,85,83,59,0.1,1,15,6
33,0.1,0.31,0.5,46,48,43,77,44,45,78,82,81,-140,85,74,41,0.1,0,15,6
34,0.1,0.31,0.5,68,52,68,52,64,62,73,85,-116,75,80,81,28,0.1,0,15,6
35,0.1,0.31,0.5,75,55,71,38,52,56,-114,85,80,85,22,74,79,0.1,0,15,6
36,0.1,0.31,0.5,76,38,22,82,40,34,-115,83,83,40,-24,80,125,0.1,0,15,6
37,0.1,0.31,0.5,53,58,60,43,73,55,77,77,85,87,-113,84,24,0.1,0,15,6
38,0.1,0.31,0.5,43,54,55,51,47,61,79,85,85,80,76,74,27,0.1,1,15,6
39,0.1,0.31,0.5,66,48,38,71,70,51,77,80,82,82,-173,78,74,0.1,0,15,6
40,0.1,0.31,0.5,59,48,55,40,37,42,56,85,83,86,12,84,89,0.1,1,15,6
41,0.1,0.31,0.5,61,61,59,43,61,60,72,77,84,86,63,83,38,0.1,1,15,6
42,0.1,0.31,0.5,55,46,63,61,54,46,79,81,-108,85,-7,84,108,0.1,0,15,6
43,0.1,0.31,0.5,50,49,35,42,42,43,79,84,85,87,49,84,52,0.1,1,15,6
44,0.1,0.31,0.5,57,56,53,42,60,62,78,85,80,87,47,80,54,0.1,1,15,6
45,0.1,0.31,0.5,54,50,68,56,56,52,77,77,82,87,36,77,65,0.1,1,15,6
46,0.1,0.31,0.5,49,50,34,60,47,47,78,83,85,44,28,86,73,0.1,1,15,6
47,0.1,0.31,0.5,55,52,52,46,55,60,79,85,81,83,74,83,27,0.1,1,15,6
48,0.1,0.31,0.5,53,47,59,53,69,42,74,76,85,87,-199,86,100,0.1,0,15,6
49,0.1,0.31,0.5,57,48,40,42,45,50,69,81,85,86,63,82,38,0.1,1,15,6
50,0.1,0.31,0.5,51,55,54,49,42,59,77,84,85,85,54,84,47,0.1,1,15,6
51,0.1,0.31,0.5,59,50,58,59,69,44,77,85,84,85,67,84,34,0.1,1,15,6
52,0.1,0.31,0.5,60,51,41,40,51,53,71,80,85,87,-29,84,130,0.1,1,15,6
53,0.1,0.31,0.5,48,54,54,47,44,65,78,85,84,87,12,74,89,0.1,1,15,6
54,0.1,0.31,0.5,59,48,70,55,68,49,74,84,73,87,30,72,71,0.1,1,15,6
55,0.1,0.31,0.5,51,45,70,57,48,47,77,71,-106,-104,-99,78,200,0.1,0,15,6
56,0.1,0.31,0.5,49,59,41,43,49,57,79,83,85,85,-63,82,164,0.1,1,15,6
57,0.1,0.31,0.5,66,71,50,55,66,54,78,64,84,87,88,81,37,0.1,1,15,6
58,0.1,0.31,0.5,52,39,65,56,51,45,77,83,83,87,-92,84,193,0.1,1,15,6
