eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,73,0,0,18,-256,-124,-166,-137,-110,-373,-156,72,274,0.1,0,20,8
1,0.1,0.31,0.5,28,28,13,28,25,28,28,39,-399,-277,-107,-146,83,-172,-328,66,300,0.1,0,20,8
2,0.1,0.31,0.5,57,30,20,30,25,14,30,14,-10,-138,-110,-154,80,88,-117,88,111,0.1,0,20,8
3,0.1,0.31,0.5,49,60,58,51,44,35,38,46,67,26,50,-151,79,90,83,86,75,0.1,0,20,8
4,0.1,0.31,0.5,73,61,56,89,59,35,58,50,61,66,74,-77,81,89,83,80,178,0.1,1,20,8
5,0.1,0.31,0.5,64,80,65,71,61,55,64,46,66,45,76,72,76,85,76,88,56,0.1,1,20,8
6,0.1,0.31,0.5,75,76,75,82,72,76,76,56,67,70,69,76,80,78,70,88,34,0.1,1,20,8
7,0.1,0.31,0.5,94,70,70,71,78,54,87,58,61,68,73,74,78,90,55,87,46,0.1,1,20,8
8,0.1,0.31,0.5,50,80,59,69,65,37,49,77,66,56,79,65,63,87,77,64,45,0.1,1,20,8
9,0.1,0.31,0.5,87,103,67,109,85,56,82,64,65,-166,80,-124,57,90,60,86,67,0.1,0,20,8
10,0.1,0.31,0.5,99,80,72,106,79,60,64,71,-134,52,79,15,65,88,82,83,86,0.1,0,20,8
11,0.1,0.31,0.5,87,73,56,59,65,80,59,32,70,62,80,44,61,15,80,88,86,0.1,1,20,8
12,0.1,0.31,0.5,55,83,70,101,97,73,81,65,71,65,78,-112,61,86,61,86,40,0.1,0,20,8
13,0.1,0.31,0.5,86,74,71,116,67,56,70,57,47,70,65,-124,63,83,82,88,54,0.1,0,20,8
14,0.1,0.31,0.5,82,67,68,89,80,46,58,59,71,68,76,58,63,90,80,79,43,0.1,1,20,8
15,0.1,0.31,0.5,75,86,72,61,94,56,72,75,69,69,81,64,69,90,83,85,37,0.1,1,20,8
16,0.1,0.31,0.5,92,105,91,95,70,43,67,55,71,-114,49,72,71,90,81,86,52,0.1,0,20,8
17,0.1,0.31,0.5,84,78,88,115,80,103,75,56,63,69,80,-129,69,3,81,86,98,0.1,0,20,8
18,0.1,0.31,0.5,82,86,74,98,107,81,76,68,70,50,80,72,73,89,82,88,51,0.1,1,20,8
19,0.1,0.31,0.5,81,85,62,39,62,43,84,48,61,68,79,80,61,87,58,87,43,0.1,1,20,8
20,0.1,0.31,0.5,90,88,76,112,80,45,75,57,59,68,81,62,68,90,81,86,42,0.1,1,20,8
21,0.1,0.31,0.5,79,63,63,90,107,55,66,73,47,66,81,74,47,89,82,81,54,0.1,1,20,8
22,0.1,0.31,0.5,105,93,69,41,87,49,69,59,22,70,80,77,46,90,81,88,79,0.1,1,20,8
23,0.1,0.31,0.5,114,82,78,100,73,49,71,52,-133,69,81,78,72,90,83,88,34,0.1,0,20,8
24,0.1,0.31,0.5,113,76,69,87,91,99,112,59,-135,60,80,77,73,54,-149,88,50,0.1,0,20,8
25,0.1,0.31,0.5,71,87,64,54,82,71,78,84,64,64,83,75,67,88,59,74,42,0.1,1,20,8
26,0.1,0.31,0.5,109,79,61,96,87,35,66,62,-178,64,81,63,-107,90,55,84,79,0.1,0,20,8
27,0.1,0.31,0.5,68,77,77,75,69,50,103,64,57,62,78,79,71,90,62,84,44,0.1,1,20,8
28,0.1,0.31,0.5,110,81,72,53,78,54,73,103,-131,70,77,77,67,90,71,-161,62,0.1,0,20,8
29,0.1,0.31,0.5,82,82,62,106,74,33,39,60,-19,62,80,-135,69,90,82,88,120,0.1,0,20,8
