eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,26,0,0,-115,-108,-165,-105,-123,34,-122,-159,67,0.1,0,10,8
1,0.1,0.31,0.5,8,8,8,8,8,9,6,7,-115,-117,-121,-150,-114,93,-105,-106,51,0.1,0,10,8
2,0.1,0.31,0.5,8,9,9,9,8,9,7,9,-106,-128,87,-112,-102,93,-106,92,29,0.1,0,10,8
3,0.1,0.31,0.5,14,14,14,14,14,16,14,14,-127,-105,93,-119,-120,67,-114,93,34,0.1,0,10,8
4,0.1,0.31,0.5,14,14,9,14,14,17,14,9,-117,-127,93,75,-121,-111,-102,93,28,0.1,0,10,8
5,0.1,0.31,0.5,21,22,21,21,21,16,21,21,-130,80,92,92,-114,93,-106,93,31,0.1,0,10,8
6,0.1,0.31,0.5,34,27,21,33,27,24,34,22,-121,88,93,87,-105,91,-151,93,52,0.1,0,10,8
7,0.1,0.31,0.5,25,30,25,12,27,21,6,17,23,82,85,90,-106,93,91,92,78,0.1,0,10,8
8,0.1,0.31,0.5,36,32,32,29,43,30,36,34,83,85,93,-104,-128,92,-121,93,29,0.1,0,10,8
9,0.1,0.31,0.5,39,28,33,36,10,29,31,27,81,85,86,92,90,93,94,93,20,0.1,1,10,8
10,0.1,0.31,0.5,26,36,29,20,43,26,26,26,85,86,93,90,-125,92,94,91,26,0.1,0,10,8
11,0.1,0.31,0.5,33,27,29,33,28,33,24,32,84,88,92,91,92,88,94,93,17,0.1,1,10,8
12,0.1,0.31,0.5,40,43,35,37,25,36,38,35,74,-114,93,92,91,92,94,93,27,0.1,0,10,8
13,0.1,0.31,0.5,28,24,20,21,32,18,22,20,80,85,93,92,92,93,93,94,21,0.1,1,10,8
14,0.1,0.31,0.5,43,32,37,32,36,41,29,32,-110,86,93,92,88,89,94,95,15,0.1,0,10,8
15,0.1,0.31,0.5,30,42,36,42,30,37,40,33,85,87,92,88,75,93,92,95,26,0.1,1,10,8
16,0.1,0.31,0.5,30,24,17,16,29,21,18,17,84,86,93,92,92,81,94,95,20,0.1,1,10,8
17,0.1,0.31,0.5,37,34,40,38,37,36,34,32,83,80,90,89,92,93,94,95,21,0.1,1,10,8
18,0.1,0.31,0.5,43,37,30,33,43,32,33,29,-106,81,92,92,-119,93,94,95,20,0.1,0,10,8
19,0.1,0.31,0.5,38,32,23,25,23,23,23,21,82,86,93,90,92,93,94,95,19,0.1,1,10,8
20,0.1,0.31,0.5,31,27,31,34,26,31,27,26,77,90,93,89,92,93,94,95,24,0.1,1,10,8
21,0.1,0.31,0.5,38,36,33,31,37,31,36,29,-105,87,90,91,-105,93,91,94,14,0.1,0,10,8
22,0.1,0.31,0.5,32,31,22,24,33,23,21,20,83,86,92,92,89,92,94,95,18,0.1,1,10,8
23,0.1,0.31,0.5,26,27,34,40,19,29,29,24,85,82,85,71,92,93,88,95,30,0.1,1,10,8
24,0.1,0.31,0.5,43,46,35,33,40,36,35,31,87,-111,93,88,85,93,93,95,16,0.1,0,10,8
25,0.1,0.31,0.5,30,46,26,30,36,41,26,27,87,-109,93,90,86,-102,94,95,15,0.1,0,10,8
26,0.1,0.31,0.5,43,39,31,33,19,27,28,22,-117,-109,92,90,87,93,94,95,18,0.1,0,10,8
27,0.1,0.31,0.5,15,31,26,25,29,20,27,24,91,60,93,88,94,93,94,95,41,0.1,1,10,8
28,0.1,0.31,0.5,34,22,24,27,32,33,27,23,-110,90,93,88,91,91,88,95,13,0.1,0,10,8
29,0.1,0.31,0.5,32,34,25,28,18,22,22,21,75,87,93,90,92,93,94,95,26,0.1,1,10,8
30,0.1,0.31,0.5,22,30,26,27,32,25,31,25,89,90,91,88,92,95,94,95,13,0.1,1,10,8
31,0.1,0.31,0.5,33,24,30,33,30,25,24,29,91,88,91,86,92,95,94,94,15,0.1,1,10,8
32,0.1,0.31,0.5,31,41,27,38,23,24,25,36,91,-122,91,81,94,95,94,79,23,0.1,0,10,8
33,0.1,0.31,0.5,27,33,29,26,34,25,28,24,90,89,91,90,92,95,94,95,12,0.1,1,10,8
34,0.1,0.31,0.5,35,22,35,32,33,30,28,30,91,89,93,87,92,93,93,93,14,0.1,1,10,8
35,0.1,0.31,0.5,32,37,23,27,22,25,26,22,91,86,93,90,92,95,93,95,15,0.1,1,10,8
36,0.1,0.31,0.5,21,31,31,41,32,25,31,28,91,90,93,-111,94,95,92,95,12,0.1,0,10,8
37,0.1,0.31,0.5,33,24,31,37,32,28,31,28,90,88,93,81,91,95,94,95,20,0.1,1,10,8
38,0.1,0.31,0.5,34,36,25,18,24,24,23,25,90,88,92,90,86,95,94,93,15,0.1,1,10,8
39,0.1,0.31,0.5,27,37,34,43,38,25,29,33,87,90,91,89,89,95,94,95,14,0.1,1,10,8
40,0.1,0.31,0.5,32,21,28,33,32,27,28,26,91,90,93,83,90,95,94,95,18,0.1,1,10,8
41,0.1,0.31,0.5,37,39,32,22,24,28,29,26,90,90,89,88,91,95,94,95,13,0.1,1,10,8
42,0.1,0.31,0.5,26,37,34,41,36,25,30,29,90,90,91,90,92,95,94,95,11,0.1,1,10,8
43,0.1,0.31,0.5,30,19,32,33,32,23,30,23,91,85,88,91,85,95,88,95,16,0.1,1,10,8
44,0.1,0.31,0.5,28,27,25,20,18,23,21,19,88,90,92,80,90,94,94,95,21,0.1,1,10,8
45,0.1,0.31,0.5,29,37,29,39,37,25,34,31,89,89,93,90,92,95,92,94,12,0.1,1,10,8
46,0.1,0.31,0.5,30,24,31,35,31,26,28,27,88,90,93,92,92,97,94,95,13,0.1,1,10,8
47,0.1,0.31,0.5,36,35,43,22,26,25,28,24,86,90,-124,90,91,95,94,95,25,0.1,0,10,8
48,0.1,0.31,0.5,27,37,27,38,34,24,28,36,91,85,93,90,92,95,94,89,16,0.1,1,10,8
49,0.1,0.31,0.5,42,46,24,36,36,30,39,29,-107,-108,92,90,-101,94,-104,95,11,0.1,0,10,8
50,0.1,0.31,0.5,42,42,39,20,36,26,39,26,-107,-109,82,90,-101,95,-104,93,19,0.1,0,10,8
51,0.1,0.31,0.5,33,42,41,39,33,25,33,28,-107,-115,-108,90,-101,95,-104,95,16,0.1,0,10,8
52,0.1,0.31,0.5,38,42,27,19,36,15,33,14,-139,-124,88,89,-103,95,-101,95,40,0.1,0,10,8
53,0.1,0.31,0.5,42,41,22,27,41,25,39,25,-150,-105,91,91,-104,95,-105,95,51,0.1,0,10,8
54,0.1,0.31,0.5,43,37,29,26,42,20,44,18,-152,-135,91,88,-106,91,-110,95,53,0.1,0,10,8
55,0.1,0.31,0.5,43,40,25,26,37,25,42,16,-152,-148,86,86,-104,86,-101,95,53,0.1,0,10,8
56,0.1,0.31,0.5,42,42,14,21,37,17,42,15,-112,-108,93,90,-101,95,-107,95,13,0.1,0,10,8
57,0.1,0.31,0.5,43,41,31,40,39,18,42,20,-146,-112,87,61,-107,95,-104,95,47,0.1,0,10,8
58,0.1,0.31,0.5,44,37,23,25,41,21,42,19,-131,-115,90,84,-106,95,-103,95,32,0.1,0,10,8
59,0.1,0.31,0.5,44,43,23,26,41,19,36,18,-120,-173,80,86,-101,95,-109,95,74,0.1,0,10,8
60,0.1,0.31,0.5,47,45,24,26,42,17,37,17,-130,-108,91,86,-109,95,-127,97,31,0.1,0,10,8
61,0.1,0.31,0.5,47,40,30,29,38,17,39,15,-123,-111,83,86,-108,95,-104,95,24,0.1,0,10,8
62,0.1,0.31,0.5,47,41,23,28,38,17,40,17,-120,-125,91,82,-112,95,-128,95,29,0.1,0,10,8
63,0.1,0.31,0.5,41,42,24,33,43,21,41,21,-110,-156,91,80,-208,93,-127,95,109,0.1,0,10,8
64,0.1,0.31,0.5,45,41,27,25,43,17,37,15,-115,-122,90,83,-102,95,-104,95,23,0.1,0,10,8
65,0.1,0.31,0.5,46,40,26,25,41,20,38,19,-186,-108,76,86,-101,95,-126,95,87,0.1,0,10,8
66,0.1,0.31,0.5,43,41,25,28,41,16,37,18,-110,-130,89,86,-173,95,-101,95,74,0.1,0,10,8
67,0.1,0.31,0.5,45,40,21,24,39,14,37,12,-307,-133,88,84,-107,95,-112,95,208,0.1,0,10,8
68,0.1,0.31,0.5,46,37,27,27,37,36,41,19,-126,-110,91,86,-105,79,-112,95,27,0.1,0,10,8
69,0.1,0.31,0.5,41,30,25,25,39,21,39,22,-117,78,91,92,-123,94,-104,95,24,0.1,0,10,8
70,0.1,0.31,0.5,47,28,30,38,41,22,45,22,22,92,91,86,-106,95,-109,94,79,0.1,0,10,8
71,0.1,0.31,0.5,57,36,32,29,40,22,31,24,-108,92,84,86,-104,95,82,95,19,0.1,0,10,8
72,0.1,0.31,0.5,26,27,33,41,54,22,36,25,85,92,91,86,-138,95,86,95,39,0.1,0,10,8
73,0.1,0.31,0.5,46,31,34,34,32,28,42,26,85,92,89,84,84,95,90,95,17,0.1,1,10,8
74,0.1,0.31,0.5,42,36,34,39,28,35,29,19,83,92,89,85,90,89,90,95,18,0.1,1,10,8
75,0.1,0.31,0.5,32,28,46,37,41,31,31,28,80,92,59,81,90,95,86,95,42,0.1,1,10,8
76,0.1,0.31,0.5,42,31,28,43,33,25,38,24,85,92,89,86,88,95,89,95,16,0.1,1,10,8
77,0.1,0.31,0.5,43,40,43,39,39,26,38,25,85,92,89,86,88,95,90,95,16,0.1,1,10,8
78,0.1,0.31,0.5,31,25,30,33,36,20,32,44,83,92,85,86,86,95,85,79,22,0.1,1,10,8
79,0.1,0.31,0.5,46,35,37,43,39,28,43,39,84,92,90,86,88,95,89,95,17,0.1,1,10,8
80,0.1,0.31,0.5,44,39,40,42,38,28,37,21,84,91,91,86,88,95,88,95,17,0.1,1,10,8
81,0.1,0.31,0.5,30,26,28,31,49,20,28,24,83,90,91,85,-113,97,90,94,18,0.1,0,10,8
82,0.1,0.31,0.5,47,36,37,43,36,28,46,33,84,92,90,88,86,95,86,95,17,0.1,1,10,8
83,0.1,0.31,0.5,44,40,39,42,30,28,38,44,85,91,91,85,88,95,90,82,19,0.1,1,10,8
84,0.1,0.31,0.5,28,22,31,34,42,18,24,29,85,92,90,86,87,95,90,95,16,0.1,1,10,8
85,0.1,0.31,0.5,44,37,37,41,33,35,55,29,85,92,89,86,90,93,74,95,27,0.1,1,10,8
86,0.1,0.31,0.5,42,36,42,45,35,31,40,27,84,92,91,86,85,95,90,95,17,0.1,1,10,8
87,0.1,0.31,0.5,33,20,24,32,45,18,25,17,85,92,91,84,90,95,90,95,17,0.1,1,10,8
88,0.1,0.31,0.5,44,40,39,44,33,28,52,29,81,92,91,84,90,95,82,95,20,0.1,1,10,8
89,0.1,0.31,0.5,43,43,41,44,35,26,39,32,85,88,91,83,85,97,87,-104,18,0.1,0,10,8
90,0.1,0.31,0.5,34,28,25,31,47,20,25,29,79,91,91,86,89,95,90,95,22,0.1,1,10,8
91,0.1,0.31,0.5,45,38,37,42,34,30,53,31,83,92,91,86,90,95,82,88,19,0.1,1,10,8
92,0.1,0.31,0.5,43,33,34,40,26,24,37,44,80,90,91,86,90,95,90,95,21,0.1,1,10,8
93,0.1,0.31,0.5,30,30,32,34,38,19,25,23,81,91,91,87,90,95,89,95,20,0.1,1,10,8
94,0.1,0.31,0.5,44,40,39,45,44,31,48,19,85,91,91,84,-105,95,90,95,17,0.1,0,10,8
95,0.1,0.31,0.5,44,30,40,42,37,24,31,30,78,92,69,86,90,95,89,95,32,0.1,1,10,8
96,0.1,0.31,0.5,34,30,40,33,24,28,28,25,85,92,75,82,90,93,90,95,26,0.1,1,10,8
97,0.1,0.31,0.5,43,45,39,45,47,35,47,21,85,88,91,86,90,95,90,95,16,0.1,1,10,8
98,0.1,0.31,0.5,45,33,34,41,36,37,31,29,79,92,91,88,90,-101,90,95,22,0.1,0,10,8
99,0.1,0.31,0.5,55,36,34,32,43,24,29,23,-110,-102,89,86,-104,95,92,95,15,0.1,0,10,8
100,0.1,0.31,0.5,54,36,37,37,44,20,48,21,-109,-102,91,86,-104,95,-110,95,15,0.1,0,10,8
101,0.1,0.31,0.5,44,32,30,33,41,31,46,31,-111,-102,91,86,-107,94,-104,95,15,0.1,0,10,8
102,0.1,0.31,0.5,49,39,21,29,45,18,43,31,-148,-106,89,78,-117,95,-104,60,49,0.1,0,10,8
103,0.1,0.31,0.5,49,39,21,25,23,14,46,16,-127,-102,91,86,76,94,-115,95,28,0.1,0,10,8
104,0.1,0.31,0.5,46,32,29,35,25,22,37,22,-118,72,91,86,92,95,86,95,29,0.1,0,10,8
105,0.1,0.31,0.5,45,23,24,26,35,22,40,24,-150,92,91,86,92,95,-105,95,51,0.1,0,10,8
106,0.1,0.31,0.5,44,33,27,29,20,17,12,12,-124,92,91,86,92,94,92,95,25,0.1,0,10,8
107,0.1,0.31,0.5,43,26,28,27,34,36,31,23,-191,84,91,86,-113,76,92,97,92,0.1,0,10,8
108,0.1,0.31,0.5,40,15,33,32,27,26,35,17,68,92,91,92,92,95,92,97,33,0.1,1,10,8
109,0.1,0.31,0.5,35,41,33,36,28,17,23,11,80,92,88,84,92,95,92,97,21,0.1,1,10,8
110,0.1,0.31,0.5,38,24,31,30,34,28,35,21,83,92,91,86,92,95,90,97,18,0.1,1,10,8
111,0.1,0.31,0.5,36,31,35,38,30,24,34,16,83,92,91,86,91,95,92,97,18,0.1,1,10,8
112,0.1,0.31,0.5,37,42,34,38,34,25,30,18,83,92,91,84,92,95,92,97,18,0.1,1,10,8
113,0.1,0.31,0.5,38,23,32,31,31,27,30,19,82,92,91,88,92,95,92,97,19,0.1,1,10,8
114,0.1,0.31,0.5,36,35,37,41,34,25,39,17,83,92,91,86,92,95,92,97,18,0.1,1,10,8
115,0.1,0.31,0.5,37,41,40,37,29,19,26,16,81,92,74,86,92,95,92,97,27,0.1,1,10,8
116,0.1,0.31,0.5,38,24,32,31,30,26,29,18,83,91,89,86,92,95,92,97,18,0.1,1,10,8
117,0.1,0.31,0.5,35,37,37,43,40,31,48,20,83,92,91,84,92,95,82,97,19,0.1,1,10,8
118,0.1,0.31,0.5,38,41,35,37,31,19,30,15,81,92,91,86,92,95,92,97,20,0.1,1,10,8
119,0.1,0.31,0.5,40,23,30,31,29,26,29,18,80,92,91,86,92,95,90,97,21,0.1,1,10,8
120,0.1,0.31,0.5,35,35,37,42,39,39,43,22,83,92,90,82,92,93,92,97,19,0.1,1,10,8
121,0.1,0.31,0.5,39,40,37,37,30,26,28,15,83,92,91,86,92,95,92,97,18,0.1,1,10,8
122,0.1,0.31,0.5,39,24,30,29,30,25,29,17,80,92,91,86,92,95,92,97,21,0.1,1,10,8
123,0.1,0.31,0.5,35,35,35,42,38,32,44,22,83,92,91,86,92,95,90,97,18,0.1,1,10,8
124,0.1,0.31,0.5,38,39,36,38,31,20,29,16,83,92,91,84,92,95,92,97,18,0.1,1,10,8
125,0.1,0.31,0.5,40,23,28,41,30,23,26,15,77,91,91,-106,87,95,92,97,24,0.1,0,10,8
126,0.1,0.31,0.5,51,34,36,32,39,31,41,22,-116,92,91,78,90,95,92,97,23,0.1,0,10,8
127,0.1,0.31,0.5,35,43,38,38,36,21,31,17,83,90,87,88,90,95,92,97,18,0.1,1,10,8
128,0.1,0.31,0.5,33,28,33,42,32,25,28,16,83,92,91,86,90,95,92,97,18,0.1,1,10,8
129,0.1,0.31,0.5,48,31,35,33,39,29,36,21,82,91,89,84,90,95,92,97,19,0.1,1,10,8
130,0.1,0.31,0.5,32,39,35,48,45,31,30,16,83,92,91,-106,-105,91,92,97,18,0.1,0,10,8
131,0.1,0.31,0.5,48,28,32,37,35,33,30,24,-108,92,91,86,89,93,92,95,15,0.1,0,10,8
132,0.1,0.31,0.5,34,34,39,29,28,33,40,31,83,92,91,86,90,93,92,95,18,0.1,1,10,8
133,0.1,0.31,0.5,36,38,33,47,46,21,30,18,83,92,91,86,90,95,92,97,18,0.1,1,10,8
134,0.1,0.31,0.5,47,28,31,38,36,25,28,19,83,91,91,79,90,95,91,96,22,0.1,1,10,8
135,0.1,0.31,0.5,34,36,38,29,31,30,44,26,83,92,91,86,92,95,-105,97,18,0.1,0,10,8
136,0.1,0.31,0.5,35,42,37,48,44,24,43,18,83,92,91,86,90,95,92,97,18,0.1,1,10,8
137,0.1,0.31,0.5,47,25,30,37,47,25,19,16,80,92,91,86,-104,95,92,97,21,0.1,0,10,8
138,0.1,0.31,0.5,37,33,39,31,36,30,41,23,81,92,91,86,90,95,92,97,20,0.1,1,10,8
139,0.1,0.31,0.5,36,43,37,44,29,24,41,18,70,92,91,86,90,95,92,97,31,0.1,1,10,8
140,0.1,0.31,0.5,49,30,31,40,47,24,24,15,81,90,91,86,90,95,89,97,20,0.1,1,10,8
141,0.1,0.31,0.5,36,37,39,32,36,30,45,23,83,92,91,86,90,95,92,97,18,0.1,1,10,8
142,0.1,0.31,0.5,33,43,39,44,29,25,41,19,83,92,89,86,90,95,92,97,18,0.1,1,10,8
143,0.1,0.31,0.5,51,26,31,45,41,24,19,15,76,92,91,-106,89,95,92,97,25,0.1,0,10,8
144,0.1,0.31,0.5,35,33,39,39,36,30,44,23,83,92,91,85,90,95,86,97,18,0.1,1,10,8
145,0.1,0.31,0.5,38,44,30,29,25,21,34,18,83,88,91,80,90,95,92,97,21,0.1,1,10,8
146,0.1,0.31,0.5,44,32,36,47,46,25,25,16,82,92,91,86,89,95,92,97,19,0.1,1,10,8
