eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,18,0,-118,-116,24,-125,77,0.1,0,10,4
1,0.1,0.31,0.5,2,8,9,8,-101,-109,93,-146,47,0.1,0,10,4
2,0.1,0.31,0.5,9,9,9,9,-124,-127,93,-110,28,0.1,0,10,4
3,0.1,0.31,0.5,9,9,9,9,-119,-121,93,-114,22,0.1,0,10,4
4,0.1,0.31,0.5,9,9,9,24,-105,-131,93,27,74,0.1,0,10,4
5,0.1,0.31,0.5,18,18,17,18,-117,-115,93,88,18,0.1,0,10,4
6,0.1,0.31,0.5,18,18,11,14,-104,-120,88,88,21,0.1,0,10,4
7,0.1,0.31,0.5,19,18,18,22,-128,-104,84,77,29,0.1,0,10,4
8,0.1,0.31,0.5,19,19,11,14,-150,-144,93,85,51,0.1,0,10,4
9,0.1,0.31,0.5,19,21,15,18,-105,59,93,88,42,0.1,0,10,4
10,0.1,0.31,0.5,30,29,27,29,-143,82,92,88,44,0.1,0,10,4
11,0.1,0.31,0.5,30,28,11,15,-119,79,93,88,22,0.1,0,10,4
12,0.1,0.31,0.5,30,20,25,30,-118,84,92,88,19,0.1,0,10,4
13,0.1,0.31,0.5,30,31,25,23,-129,75,93,83,30,0.1,0,10,4
14,0.1,0.31,0.5,30,29,11,22,-138,83,93,89,39,0.1,0,10,4
15,0.1,0.31,0.5,30,19,17,30,-161,84,93,75,62,0.1,0,10,4
16,0.1,0.31,0.5,30,29,23,28,-123,82,93,83,24,0.1,0,10,4
17,0.1,0.31,0.5,30,26,14,21,-135,81,91,86,36,0.1,0,10,4
18,0.1,0.31,0.5,30,30,20,23,-118,-111,93,85,19,0.1,0,10,4
19,0.1,0.31,0.5,30,22,22,27,-123,81,93,88,24,0.1,0,10,4
20,0.1,0.31,0.5,37,30,16,24,19,-133,93,88,82,0.1,0,10,4
21,0.1,0.31,0.5,35,40,23,31,81,71,93,88,30,0.1,1,10,4
22,0.1,0.31,0.5,37,26,20,31,83,84,93,83,18,0.1,1,10,4
23,0.1,0.31,0.5,31,39,27,33,80,75,91,88,26,0.1,1,10,4
24,0.1,0.31,0.5,33,28,24,31,86,83,93,73,28,0.1,1,10,4
25,0.1,0.31,0.5,33,35,25,30,81,80,91,88,21,0.1,1,10,4
26,0.1,0.31,0.5,38,40,27,35,-105,83,93,88,18,0.1,0,10,4
27,0.1,0.31,0.5,36,26,21,31,85,83,93,86,18,0.1,1,10,4
28,0.1,0.31,0.5,34,36,26,34,75,84,93,88,26,0.1,1,10,4
29,0.1,0.31,0.5,46,42,27,35,-115,-112,93,87,16,0.1,0,10,4
30,0.1,0.31,0.5,33,38,20,29,87,78,93,88,23,0.1,1,10,4
31,0.1,0.31,0.5,25,23,28,33,86,82,90,88,19,0.1,1,10,4
32,0.1,0.31,0.5,40,39,41,37,86,82,87,85,19,0.1,1,10,4
33,0.1,0.31,0.5,35,42,26,33,87,86,93,79,22,0.1,1,10,4
34,0.1,0.31,0.5,26,22,19,33,82,83,93,88,19,0.1,1,10,4
35,0.1,0.31,0.5,43,32,27,37,-112,-114,93,85,16,0.1,0,10,4
36,0.1,0.31,0.5,41,40,25,30,87,83,93,88,18,0.1,1,10,4
37,0.1,0.31,0.5,19,32,23,31,83,81,92,88,20,0.1,1,10,4
38,0.1,0.31,0.5,39,32,28,40,89,77,93,68,33,0.1,1,10,4
39,0.1,0.31,0.5,38,41,22,30,86,76,93,88,25,0.1,1,10,4
40,0.1,0.31,0.5,22,28,23,33,87,81,93,88,20,0.1,1,10,4
41,0.1,0.31,0.5,37,33,27,32,80,84,93,87,21,0.1,1,10,4
42,0.1,0.31,0.5,42,41,28,35,87,84,91,76,25,0.1,1,10,4
43,0.1,0.31,0.5,20,27,43,31,85,84,54,84,47,0.1,1,10,4
44,0.1,0.31,0.5,39,37,33,33,87,63,87,87,38,0.1,1,10,4
45,0.1,0.31,0.5,42,39,25,37,86,84,93,88,17,0.1,1,10,4
