eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-186,-274,-127,-411,-180,-265,312,0.1,0,20,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-571,-114,-141,-155,-154,-381,472,0.1,0,20,6
2,0.1,0.31,0.5,0,0,0,0,0,27,-210,-104,-338,-142,-151,37,239,0.1,0,20,6
3,0.1,0.31,0.5,14,9,5,14,14,14,-306,-108,-104,-143,-141,88,207,0.1,0,20,6
4,0.1,0.31,0.5,14,14,14,14,14,18,-238,-122,-197,-130,-527,80,428,0.1,0,20,6
5,0.1,0.31,0.5,14,14,14,14,14,18,-169,-170,-103,-177,-115,-114,78,0.1,0,20,6
6,0.1,0.31,0.5,16,14,16,16,16,31,-295,-135,-154,-161,-230,44,196,0.1,0,20,6
7,0.1,0.31,0.5,16,14,39,16,16,14,-471,-219,-31,-222,-205,88,372,0.1,0,20,6
8,0.1,0.31,0.5,30,28,28,30,30,28,-155,-286,81,-186,-179,-149,187,0.1,0,20,6
9,0.1,0.31,0.5,30,28,22,30,30,28,-213,-223,81,-204,-356,-158,257,0.1,0,20,6
10,0.1,0.31,0.5,30,27,36,30,30,14,-346,54,67,-247,-170,88,247,0.1,0,20,6
11,0.1,0.31,0.5,44,44,43,44,44,58,-214,67,69,-159,-134,65,115,0.1,0,20,6
12,0.1,0.31,0.5,45,38,31,45,44,27,-174,59,68,-147,36,86,75,0.1,0,20,6
13,0.1,0.31,0.5,68,58,50,81,66,41,-225,67,81,-84,50,88,185,0.1,0,20,6
14,0.1,0.31,0.5,122,56,59,62,69,54,-270,73,81,76,59,83,371,0.1,1,20,6
15,0.1,0.31,0.5,95,69,60,110,87,42,38,77,81,49,55,88,63,0.1,1,20,6
16,0.1,0.31,0.5,105,105,80,48,81,65,49,36,80,77,62,88,65,0.1,1,20,6
17,0.1,0.31,0.5,80,58,103,86,107,73,-17,72,-126,70,-145,74,118,0.1,0,20,6
18,0.1,0.31,0.5,105,93,59,80,80,50,-179,61,81,79,49,87,80,0.1,0,20,6
19,0.1,0.31,0.5,92,81,72,48,89,67,6,75,77,80,44,85,95,0.1,1,20,6
20,0.1,0.31,0.5,89,57,113,81,85,52,29,78,-137,75,55,88,72,0.1,0,20,6
21,0.1,0.31,0.5,113,73,67,72,88,43,17,75,81,78,49,88,84,0.1,1,20,6
22,0.1,0.31,0.5,93,103,68,60,76,49,44,-124,61,76,53,87,57,0.1,0,20,6
23,0.1,0.31,0.5,92,72,92,92,108,101,36,78,80,71,44,61,65,0.1,1,20,6
24,0.1,0.31,0.5,98,61,74,71,72,49,40,78,73,78,54,88,61,0.1,1,20,6
25,0.1,0.31,0.5,86,74,54,85,86,54,33,76,79,63,61,88,68,0.1,1,20,6
26,0.1,0.31,0.5,93,78,84,125,117,62,50,76,81,-10,46,88,111,0.1,1,20,6
27,0.1,0.31,0.5,103,81,89,64,79,42,39,75,75,79,48,88,62,0.1,1,20,6
28,0.1,0.31,0.5,90,72,56,83,98,63,43,74,79,68,39,86,62,0.1,1,20,6
29,0.1,0.31,0.5,104,79,98,91,106,65,33,75,60,76,49,88,68,0.1,1,20,6
30,0.1,0.31,0.5,123,75,77,110,71,68,-134,77,81,-185,57,64,86,0.1,0,20,6
31,0.1,0.31,0.5,90,76,64,70,95,62,52,78,77,73,50,88,51,0.1,1,20,6
32,0.1,0.31,0.5,86,119,95,65,107,66,35,-165,78,80,55,88,66,0.1,0,20,6
33,0.1,0.31,0.5,110,65,79,92,78,46,29,73,68,66,54,84,72,0.1,1,20,6
34,0.1,0.31,0.5,115,70,59,75,75,48,-118,67,72,75,56,88,45,0.1,0,20,6
35,0.1,0.31,0.5,95,90,86,106,88,57,9,70,73,-138,59,87,92,0.1,0,20,6
36,0.1,0.31,0.5,87,72,94,132,116,47,37,75,64,-185,-212,88,113,0.1,0,20,6
37,0.1,0.31,0.5,129,98,75,80,92,48,-128,70,75,76,54,87,47,0.1,0,20,6
38,0.1,0.31,0.5,96,78,78,57,79,57,35,70,75,80,57,86,66,0.1,1,20,6
39,0.1,0.31,0.5,80,79,81,97,123,55,49,71,75,79,-142,88,52,0.1,0,20,6
40,0.1,0.31,0.5,115,110,85,76,94,52,44,63,72,77,51,86,57,0.1,1,20,6
41,0.1,0.31,0.5,138,128,73,62,69,59,-85,-137,75,80,54,88,186,0.1,0,20,6
42,0.1,0.31,0.5,91,82,90,94,103,59,26,64,66,82,59,88,75,0.1,1,20,6
43,0.1,0.31,0.5,113,65,79,72,78,64,31,70,74,76,60,85,70,0.1,1,20,6
44,0.1,0.31,0.5,128,106,74,68,90,56,-179,67,72,79,61,88,80,0.1,0,20,6
45,0.1,0.31,0.5,132,73,88,106,87,72,-150,69,75,-131,52,73,51,0.1,0,20,6
46,0.1,0.31,0.5,90,71,78,83,131,55,41,69,73,77,-58,88,159,0.1,1,20,6
47,0.1,0.31,0.5,89,79,91,49,90,44,43,69,66,79,42,88,59,0.1,1,20,6
48,0.1,0.31,0.5,114,98,68,110,97,50,42,61,76,65,46,88,59,0.1,1,20,6
49,0.1,0.31,0.5,102,109,56,111,89,91,39,-111,83,-105,5,29,96,0.1,0,20,6
50,0.1,0.31,0.5,86,110,57,65,100,75,32,-102,81,79,52,83,69,0.1,0,20,6
51,0.1,0.31,0.5,112,107,64,84,86,54,-138,-102,81,38,51,88,63,0.1,0,20,6
52,0.1,0.31,0.5,94,92,53,125,81,63,43,32,83,-158,45,69,69,0.1,0,20,6
53,0.1,0.31,0.5,100,96,79,121,94,59,-36,65,75,72,56,88,137,0.1,1,20,6
54,0.1,0.31,0.5,95,93,65,34,82,50,7,-15,78,79,55,88,116,0.1,1,20,6
55,0.1,0.31,0.5,108,81,78,105,100,43,10,60,78,74,53,88,91,0.1,1,20,6
56,0.1,0.31,0.5,83,102,73,97,96,63,57,53,80,80,57,87,48,0.1,1,20,6
57,0.1,0.31,0.5,97,89,63,42,84,110,35,56,83,79,48,50,66,0.1,1,20,6
58,0.1,0.31,0.5,101,92,65,94,101,71,45,52,80,76,52,88,56,0.1,1,20,6
59,0.1,0.31,0.5,86,86,72,101,99,46,50,50,-106,67,28,88,73,0.1,0,20,6
60,0.1,0.31,0.5,101,93,75,50,87,58,40,51,81,77,27,86,74,0.1,1,20,6
61,0.1,0.31,0.5,107,91,57,105,101,67,40,59,83,62,61,82,61,0.1,1,20,6
62,0.1,0.31,0.5,88,101,104,104,92,62,51,46,60,69,55,87,55,0.1,1,20,6
63,0.1,0.31,0.5,120,92,92,49,83,57,11,58,83,80,61,86,90,0.1,1,20,6
64,0.1,0.31,0.5,99,93,56,95,99,58,44,51,81,-117,64,88,57,0.1,0,20,6
65,0.1,0.31,0.5,109,95,77,76,99,59,17,42,76,79,28,85,84,0.1,1,20,6
66,0.1,0.31,0.5,105,106,71,47,92,53,48,56,83,80,58,88,53,0.1,1,20,6
67,0.1,0.31,0.5,104,93,93,104,102,62,48,57,69,78,63,88,53,0.1,1,20,6
68,0.1,0.31,0.5,97,120,94,87,109,65,44,-128,82,79,11,84,90,0.1,0,20,6
69,0.1,0.31,0.5,105,85,65,49,82,56,44,61,83,78,52,88,57,0.1,1,20,6
70,0.1,0.31,0.5,110,82,54,107,83,48,22,31,83,53,63,88,79,0.1,1,20,6
71,0.1,0.31,0.5,88,102,68,116,102,51,42,62,83,-109,46,87,59,0.1,0,20,6
72,0.1,0.31,0.5,125,88,59,87,89,56,-214,63,83,75,58,86,115,0.1,0,20,6
73,0.1,0.31,0.5,110,91,92,59,126,76,48,65,74,77,-164,83,65,0.1,0,20,6
74,0.1,0.31,0.5,76,110,119,81,88,54,17,-111,-146,79,57,88,84,0.1,0,20,6
75,0.1,0.31,0.5,107,91,77,84,83,56,47,66,79,78,52,88,54,0.1,1,20,6
76,0.1,0.31,0.5,114,95,54,63,90,49,41,43,83,78,59,88,60,0.1,1,20,6
77,0.1,0.31,0.5,79,102,70,90,112,49,28,51,82,73,-116,88,73,0.1,0,20,6
78,0.1,0.31,0.5,100,96,63,79,118,66,34,61,83,80,-128,84,67,0.1,0,20,6
79,0.1,0.31,0.5,108,77,63,123,97,56,43,62,82,-21,62,88,122,0.1,1,20,6
80,0.1,0.31,0.5,87,98,85,80,119,48,26,61,71,78,-169,88,75,0.1,0,20,6
81,0.1,0.31,0.5,99,92,79,82,63,79,40,66,83,77,67,82,61,0.1,1,20,6
82,0.1,0.31,0.5,120,79,117,79,90,83,-133,66,-148,78,65,77,49,0.1,0,20,6
83,0.1,0.31,0.5,110,94,74,118,115,71,27,63,81,-131,59,81,74,0.1,0,20,6
84,0.1,0.31,0.5,71,91,45,82,67,50,40,65,80,80,67,88,61,0.1,1,20,6
85,0.1,0.31,0.5,110,76,79,44,128,47,-157,58,81,79,-86,88,187,0.1,0,20,6
86,0.1,0.31,0.5,117,95,71,91,79,52,37,62,77,80,73,88,64,0.1,1,20,6
87,0.1,0.31,0.5,64,85,52,53,77,40,41,61,81,79,57,88,60,0.1,1,20,6
88,0.1,0.31,0.5,112,88,86,74,97,65,40,65,83,80,77,88,61,0.1,1,20,6
89,0.1,0.31,0.5,104,87,64,104,81,53,38,64,82,58,76,88,63,0.1,1,20,6
90,0.1,0.31,0.5,95,99,61,78,63,56,3,53,83,80,78,85,98,0.1,1,20,6
91,0.1,0.31,0.5,119,94,86,77,94,77,36,44,83,80,77,86,65,0.1,1,20,6
92,0.1,0.31,0.5,95,85,76,80,77,53,71,41,73,80,78,88,60,0.1,1,20,6
93,0.1,0.31,0.5,113,82,65,71,63,47,-123,63,83,77,79,88,38,0.1,0,20,6
94,0.1,0.31,0.5,70,95,79,78,108,61,39,63,83,80,-131,88,62,0.1,0,20,6
95,0.1,0.31,0.5,111,74,53,74,85,46,24,61,83,78,79,88,77,0.1,1,20,6
96,0.1,0.31,0.5,100,87,81,74,45,62,81,57,77,80,78,86,44,0.1,1,20,6
97,0.1,0.31,0.5,82,92,90,78,105,66,47,66,81,80,79,88,54,0.1,1,20,6
98,0.1,0.31,0.5,112,84,55,74,86,47,31,66,83,78,66,88,70,0.1,1,20,6
99,0.1,0.31,0.5,90,76,65,79,48,65,42,62,76,-106,78,81,59,0.1,0,20,6
100,0.1,0.31,0.5,79,80,78,80,88,76,38,62,83,-106,76,88,63,0.1,0,20,6
101,0.1,0.31,0.5,97,90,60,73,71,46,39,65,80,-106,79,88,62,0.1,0,20,6
102,0.1,0.31,0.5,79,55,54,86,49,46,38,65,83,-111,75,88,63,0.1,0,20,6
103,0.1,0.31,0.5,79,86,67,96,80,53,45,65,83,-117,79,88,56,0.1,0,20,6
104,0.1,0.31,0.5,111,90,57,102,68,44,-3,64,83,-144,72,88,104,0.1,0,20,6
105,0.1,0.31,0.5,92,62,61,110,47,39,27,58,73,-164,76,88,74,0.1,0,20,6
106,0.1,0.31,0.5,78,83,65,110,81,79,37,62,83,-173,72,70,74,0.1,0,20,6
107,0.1,0.31,0.5,101,85,52,110,64,61,-158,62,83,-109,79,88,59,0.1,0,20,6
108,0.1,0.31,0.5,87,57,62,118,86,39,40,66,77,-70,-121,86,171,0.1,0,20,6
109,0.1,0.31,0.5,97,106,92,86,72,68,35,59,81,33,79,88,68,0.1,1,20,6
110,0.1,0.31,0.5,103,80,50,113,59,40,-18,66,83,49,79,88,119,0.1,1,20,6
111,0.1,0.31,0.5,107,85,69,106,135,57,47,64,82,24,6,87,95,0.1,1,20,6
112,0.1,0.31,0.5,78,84,78,84,65,60,49,64,82,49,81,88,52,0.1,1,20,6
113,0.1,0.31,0.5,106,107,61,110,69,91,47,34,83,27,79,70,74,0.1,1,20,6
114,0.1,0.31,0.5,121,63,56,96,93,72,-127,63,83,30,74,88,71,0.1,0,20,6
115,0.1,0.31,0.5,103,123,77,88,72,60,28,-171,83,51,77,88,73,0.1,0,20,6
116,0.1,0.31,0.5,86,106,67,108,80,87,45,59,82,52,75,74,56,0.1,1,20,6
117,0.1,0.31,0.5,122,56,54,104,91,81,28,51,83,48,74,88,73,0.1,1,20,6
118,0.1,0.31,0.5,89,117,81,89,74,57,48,63,81,52,76,86,53,0.1,1,20,6
119,0.1,0.31,0.5,87,92,76,106,69,56,47,63,81,54,79,88,54,0.1,1,20,6
120,0.1,0.31,0.5,112,58,61,101,92,52,44,66,83,69,79,88,57,0.1,1,20,6
121,0.1,0.31,0.5,100,118,77,62,70,59,46,57,83,75,79,88,55,0.1,1,20,6
122,0.1,0.31,0.5,75,89,73,110,66,56,45,66,81,-118,79,88,56,0.1,0,20,6
123,0.1,0.31,0.5,138,77,63,96,98,61,7,65,83,75,77,84,94,0.1,1,20,6
124,0.1,0.31,0.5,84,104,74,43,62,65,46,64,82,76,79,87,55,0.1,1,20,6
125,0.1,0.31,0.5,122,90,75,101,73,57,-127,70,83,76,79,88,31,0.1,0,20,6
126,0.1,0.31,0.5,101,85,64,89,96,58,48,49,82,75,77,86,53,0.1,1,20,6
127,0.1,0.31,0.5,86,80,105,48,107,50,28,72,-125,80,-27,88,128,0.1,0,20,6
128,0.1,0.31,0.5,108,76,63,103,58,57,49,73,83,63,81,88,52,0.1,1,20,6
129,0.1,0.31,0.5,120,80,60,107,85,54,-265,68,83,76,83,88,166,0.1,0,20,6
130,0.1,0.31,0.5,100,110,92,53,72,56,39,52,79,74,83,88,62,0.1,1,20,6
131,0.1,0.31,0.5,82,92,89,96,52,57,46,73,74,76,83,87,55,0.1,1,20,6
132,0.1,0.31,0.5,116,79,73,95,95,70,48,72,79,76,81,85,53,0.1,1,20,6
133,0.1,0.31,0.5,104,89,85,61,73,60,49,72,79,74,82,88,52,0.1,1,20,6
134,0.1,0.31,0.5,127,87,71,110,55,52,-124,74,79,-127,79,88,28,0.1,0,20,6
135,0.1,0.31,0.5,86,72,70,81,84,53,46,74,79,75,83,88,55,0.1,1,20,6
136,0.1,0.31,0.5,95,100,85,62,72,58,46,73,79,76,71,86,55,0.1,1,20,6
137,0.1,0.31,0.5,116,71,72,97,98,58,49,74,79,76,83,88,52,0.1,1,20,6
138,0.1,0.31,0.5,94,102,78,98,81,66,48,61,77,74,82,86,53,0.1,1,20,6
139,0.1,0.31,0.5,97,105,78,51,57,54,47,68,78,76,81,86,54,0.1,1,20,6
140,0.1,0.31,0.5,114,75,83,106,74,87,49,74,79,75,83,79,52,0.1,1,20,6
141,0.1,0.31,0.5,95,95,84,106,94,87,49,74,79,76,82,88,52,0.1,1,20,6
142,0.1,0.31,0.5,98,101,76,50,59,50,46,68,79,76,83,88,55,0.1,1,20,6
143,0.1,0.31,0.5,117,82,77,108,66,56,47,73,79,70,83,88,54,0.1,1,20,6
144,0.1,0.31,0.5,102,120,81,108,93,61,24,22,78,73,82,88,79,0.1,1,20,6
145,0.1,0.31,0.5,90,82,77,47,57,47,47,72,76,75,83,88,54,0.1,1,20,6
146,0.1,0.31,0.5,116,85,79,101,69,58,40,70,79,76,83,88,61,0.1,1,20,6
147,0.1,0.31,0.5,105,104,103,101,89,62,41,70,64,74,83,88,60,0.1,1,20,6
148,0.1,0.31,0.5,94,82,84,55,69,124,39,74,79,76,78,-374,275,0.1,0,20,6
