eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,71,-231,-100,201,0.1,0,25,2
1,0.1,0.31,0.5,32,34,-490,55,391,0.1,0,25,2
2,0.1,0.31,0.5,32,34,-338,-119,239,0.1,0,25,2
3,0.1,0.31,0.5,34,45,-242,38,143,0.1,0,25,2
4,0.1,0.31,0.5,99,37,-202,-289,303,0.1,0,25,2
5,0.1,0.31,0.5,47,65,45,-188,89,0.1,0,25,2
6,0.1,0.31,0.5,45,43,42,-34,135,0.1,1,25,2
7,0.1,0.31,0.5,56,68,46,-157,58,0.1,0,25,2
8,0.1,0.31,0.5,56,34,-197,70,98,0.1,0,25,2
9,0.1,0.31,0.5,43,50,50,67,51,0.1,1,25,2
10,0.1,0.31,0.5,54,34,-157,70,58,0.1,0,25,2
11,0.1,0.31,0.5,54,29,-276,68,177,0.1,0,25,2
12,0.1,0.31,0.5,40,54,53,56,48,0.1,1,25,2
13,0.1,0.31,0.5,66,33,-4,68,105,0.1,1,25,2
14,0.1,0.31,0.5,66,40,-141,-111,42,0.1,0,25,2
15,0.1,0.31,0.5,54,33,17,72,84,0.1,1,25,2
16,0.1,0.31,0.5,80,60,-4,33,105,0.1,1,25,2
17,0.1,0.31,0.5,46,58,54,2,99,0.1,1,25,2
18,0.1,0.31,0.5,58,58,21,39,80,0.1,1,25,2
19,0.1,0.31,0.5,51,42,40,68,61,0.1,1,25,2
20,0.1,0.31,0.5,68,47,20,68,81,0.1,1,25,2
21,0.1,0.31,0.5,47,45,54,73,47,0.1,1,25,2
22,0.1,0.31,0.5,62,42,51,68,50,0.1,1,25,2
23,0.1,0.31,0.5,54,44,52,72,49,0.1,1,25,2
24,0.1,0.31,0.5,50,98,57,-58,159,0.1,1,25,2
25,0.1,0.31,0.5,86,79,21,30,80,0.1,1,25,2
26,0.1,0.31,0.5,62,72,43,8,93,0.1,1,25,2
27,0.1,0.31,0.5,68,70,57,49,52,0.1,1,25,2
28,0.1,0.31,0.5,59,81,62,58,43,0.1,1,25,2
29,0.1,0.31,0.5,59,52,65,55,46,0.1,1,25,2
30,0.1,0.31,0.5,44,74,63,-197,98,0.1,0,25,2
31,0.1,0.31,0.5,69,48,-195,55,96,0.1,0,25,2
32,0.1,0.31,0.5,50,50,52,-149,50,0.1,0,25,2
33,0.1,0.31,0.5,39,64,62,16,85,0.1,1,25,2
34,0.1,0.31,0.5,64,49,58,60,43,0.1,1,25,2
35,0.1,0.31,0.5,66,58,-159,57,60,0.1,0,25,2
36,0.1,0.31,0.5,51,60,63,47,54,0.1,1,25,2
37,0.1,0.31,0.5,51,60,63,47,54,0.1,1,25,2
38,0.1,0.31,0.5,53,54,68,56,45,0.1,1,25,2
39,0.1,0.31,0.5,43,55,61,57,44,0.1,1,25,2
40,0.1,0.31,0.5,60,52,-131,55,46,0.1,0,25,2
41,0.1,0.31,0.5,53,53,62,59,42,0.1,1,25,2
42,0.1,0.31,0.5,35,54,73,56,45,0.1,1,25,2
43,0.1,0.31,0.5,61,51,51,39,62,0.1,1,25,2
44,0.1,0.31,0.5,52,64,45,40,61,0.1,1,25,2
45,0.1,0.31,0.5,52,59,63,58,43,0.1,1,25,2
46,0.1,0.31,0.5,55,47,69,61,40,0.1,1,25,2
47,0.1,0.31,0.5,44,56,61,55,46,0.1,1,25,2
48,0.1,0.31,0.5,57,48,54,61,47,0.1,1,25,2
49,0.1,0.31,0.5,48,56,69,56,45,0.1,1,25,2
50,0.1,0.31,0.5,51,57,69,59,42,0.1,1,25,2
51,0.1,0.31,0.5,61,45,43,59,58,0.1,1,25,2
52,0.1,0.31,0.5,43,55,63,60,41,0.1,1,25,2
53,0.1,0.31,0.5,56,59,-167,52,68,0.1,0,25,2
54,0.1,0.31,0.5,60,48,47,54,54,0.1,1,25,2
55,0.1,0.31,0.5,42,54,62,62,39,0.1,1,25,2
56,0.1,0.31,0.5,71,52,25,61,76,0.1,1,25,2
57,0.1,0.31,0.5,71,47,-9,41,110,0.1,1,25,2
58,0.1,0.31,0.5,56,69,62,32,69,0.1,1,25,2
59,0.1,0.31,0.5,61,54,66,63,38,0.1,1,25,2
60,0.1,0.31,0.5,39,50,69,51,50,0.1,1,25,2
61,0.1,0.31,0.5,56,46,56,60,45,0.1,1,25,2
62,0.1,0.31,0.5,47,56,52,49,52,0.1,1,25,2
63,0.1,0.31,0.5,57,56,59,60,42,0.1,1,25,2
64,0.1,0.31,0.5,57,48,65,63,38,0.1,1,25,2
