eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,89,0,-207,-181,-179,-174,-99,-551,452,0.1,0,20,6
1,0.1,0.31,0.5,22,12,22,22,22,73,-248,-112,-124,-123,79,-53,154,0.1,0,20,6
2,0.1,0.31,0.5,39,38,39,39,41,18,-152,-207,-202,-135,73,84,108,0.1,0,20,6
3,0.1,0.31,0.5,62,38,39,39,21,33,-34,-180,-193,-140,80,80,135,0.1,0,20,6
4,0.1,0.31,0.5,64,54,54,65,50,39,49,-119,35,-140,83,83,66,0.1,0,20,6
5,0.1,0.31,0.5,81,55,60,80,43,65,29,46,46,-161,79,56,72,0.1,0,20,6
6,0.1,0.31,0.5,94,61,49,89,46,42,-197,69,76,-200,81,82,101,0.1,0,20,6
7,0.1,0.31,0.5,83,76,43,89,65,39,-201,-123,74,-175,-115,83,102,0.1,0,20,6
8,0.1,0.31,0.5,86,53,62,34,47,65,-173,66,76,0,78,58,101,0.1,0,20,6
9,0.1,0.31,0.5,57,90,60,74,51,60,49,-159,76,80,81,66,60,0.1,0,20,6
10,0.1,0.31,0.5,77,43,65,83,79,67,68,76,75,73,77,76,33,0.1,1,20,6
11,0.1,0.31,0.5,67,80,56,44,45,63,65,75,79,74,83,74,36,0.1,1,20,6
12,0.1,0.31,0.5,70,49,59,75,72,52,54,76,79,66,71,80,47,0.1,1,20,6
13,0.1,0.31,0.5,80,119,98,60,63,74,59,-101,-125,80,72,77,202,0.1,0,20,6
14,0.1,0.31,0.5,86,88,68,68,87,73,70,44,81,77,73,75,57,0.1,1,20,6
15,0.1,0.31,0.5,91,59,52,98,83,71,37,76,77,-127,47,71,64,0.1,0,20,6
16,0.1,0.31,0.5,106,96,90,73,106,71,4,-15,-146,69,-123,83,116,0.1,0,20,6
17,0.1,0.31,0.5,85,60,81,51,53,59,13,74,43,77,73,76,88,0.1,1,20,6
18,0.1,0.31,0.5,92,113,66,84,113,89,57,-2,69,79,-130,74,103,0.1,0,20,6
19,0.1,0.31,0.5,81,61,80,81,84,68,62,80,77,75,52,72,49,0.1,1,20,6
20,0.1,0.31,0.5,65,75,61,71,116,61,66,48,73,50,-123,77,53,0.1,0,20,6
21,0.1,0.31,0.5,96,94,72,81,64,92,73,57,76,79,72,50,51,0.1,1,20,6
22,0.1,0.31,0.5,82,75,85,64,79,67,53,75,56,78,67,82,48,0.1,1,20,6
23,0.1,0.31,0.5,77,69,70,77,96,77,65,75,75,78,74,79,36,0.1,1,20,6
24,0.1,0.31,0.5,90,86,77,81,62,63,50,73,75,73,74,82,51,0.1,1,20,6
25,0.1,0.31,0.5,87,71,72,69,89,64,48,80,81,74,59,86,53,0.1,1,20,6
26,0.1,0.31,0.5,82,108,77,69,89,104,67,-131,67,80,71,-147,48,0.1,0,20,6
27,0.1,0.31,0.5,72,71,93,66,60,82,60,74,-106,78,83,86,41,0.1,0,20,6
28,0.1,0.31,0.5,99,55,81,78,101,37,-155,78,80,58,-120,86,56,0.1,0,20,6
29,0.1,0.31,0.5,80,103,53,89,81,96,65,75,79,72,74,80,36,0.1,1,20,6
30,0.1,0.31,0.5,69,65,79,110,58,71,44,78,81,-128,75,84,57,0.1,0,20,6
31,0.1,0.31,0.5,90,66,78,66,94,40,69,76,77,80,75,85,32,0.1,1,20,6
32,0.1,0.31,0.5,74,83,63,100,98,65,58,78,75,-179,-120,86,80,0.1,0,20,6
33,0.1,0.31,0.5,80,68,76,47,79,104,42,55,69,79,73,-301,202,0.1,0,20,6
34,0.1,0.31,0.5,96,76,68,73,56,70,57,76,79,80,72,61,44,0.1,1,20,6
35,0.1,0.31,0.5,72,73,72,75,95,106,68,76,70,78,65,-125,36,0.1,0,20,6
36,0.1,0.31,0.5,81,62,69,49,80,105,56,78,80,80,67,-139,45,0.1,0,20,6
37,0.1,0.31,0.5,79,72,65,66,102,55,56,69,78,76,-142,83,45,0.1,0,20,6
