eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,31,0,8,0,-125,-110,-24,-126,92,-111,125,0.1,0,10,6
1,0.1,0.31,0.5,17,14,18,17,15,17,-110,-106,91,-124,94,-156,57,0.1,0,10,6
2,0.1,0.31,0.5,18,29,11,18,8,18,-113,46,91,-109,94,61,55,0.1,0,10,6
3,0.1,0.31,0.5,25,19,31,31,22,31,-108,88,-121,-119,94,81,22,0.1,0,10,6
4,0.1,0.31,0.5,27,27,16,18,12,21,-103,90,89,61,94,87,40,0.1,0,10,6
5,0.1,0.31,0.5,41,23,34,36,27,35,-118,90,88,90,94,86,19,0.1,0,10,6
6,0.1,0.31,0.5,41,28,23,38,20,27,-138,88,91,-103,91,84,39,0.1,0,10,6
7,0.1,0.31,0.5,41,29,35,26,41,31,-104,87,86,86,-121,87,22,0.1,0,10,6
8,0.1,0.31,0.5,19,36,18,25,10,24,61,42,90,85,92,85,59,0.1,1,10,6
9,0.1,0.31,0.5,48,37,43,46,31,52,82,90,-110,90,94,79,22,0.1,0,10,6
10,0.1,0.31,0.5,48,35,38,23,32,25,83,78,89,90,-103,86,23,0.1,0,10,6
11,0.1,0.31,0.5,25,31,16,29,29,34,72,90,91,90,94,87,29,0.1,1,10,6
12,0.1,0.31,0.5,45,35,41,43,19,42,84,90,91,90,94,87,17,0.1,1,10,6
13,0.1,0.31,0.5,47,42,42,33,41,36,85,88,91,90,89,87,16,0.1,1,10,6
14,0.1,0.31,0.5,19,19,19,28,23,16,84,90,80,90,91,95,21,0.1,1,10,6
15,0.1,0.31,0.5,43,42,40,35,37,38,85,-109,91,87,-105,84,17,0.1,0,10,6
16,0.1,0.31,0.5,27,26,30,31,30,24,85,90,84,90,85,91,17,0.1,1,10,6
17,0.1,0.31,0.5,39,38,32,36,39,34,83,87,90,90,93,88,18,0.1,1,10,6
18,0.1,0.31,0.5,34,47,37,30,27,39,84,-105,92,90,93,91,17,0.1,0,10,6
19,0.1,0.31,0.5,28,36,24,25,17,19,78,89,89,92,94,91,23,0.1,1,10,6
20,0.1,0.31,0.5,33,39,33,33,29,34,84,-105,91,92,94,91,17,0.1,0,10,6
21,0.1,0.31,0.5,38,22,32,28,38,35,84,88,91,92,87,91,17,0.1,1,10,6
22,0.1,0.31,0.5,30,39,31,28,27,26,85,90,90,92,87,91,16,0.1,1,10,6
23,0.1,0.31,0.5,37,41,34,37,27,37,84,87,91,89,94,89,17,0.1,1,10,6
24,0.1,0.31,0.5,38,22,33,33,28,34,83,92,91,91,94,91,18,0.1,1,10,6
25,0.1,0.31,0.5,30,36,33,28,28,27,85,90,86,92,92,91,16,0.1,1,10,6
26,0.1,0.31,0.5,37,41,32,34,36,36,83,90,91,92,92,91,18,0.1,1,10,6
27,0.1,0.31,0.5,35,22,32,32,25,30,80,90,91,83,94,91,21,0.1,1,10,6
28,0.1,0.31,0.5,34,39,33,34,24,33,85,90,91,92,94,91,16,0.1,1,10,6
29,0.1,0.31,0.5,36,39,36,33,32,34,85,90,92,91,94,93,16,0.1,1,10,6
30,0.1,0.31,0.5,35,22,33,32,29,31,85,92,91,92,94,91,16,0.1,1,10,6
31,0.1,0.31,0.5,33,39,32,29,32,34,82,89,89,92,78,89,23,0.1,1,10,6
32,0.1,0.31,0.5,34,38,32,30,28,33,83,87,91,92,96,91,18,0.1,1,10,6
33,0.1,0.31,0.5,40,25,35,35,27,33,83,88,91,92,94,91,18,0.1,1,10,6
34,0.1,0.31,0.5,33,44,31,28,23,34,84,-124,89,92,94,89,25,0.1,0,10,6
35,0.1,0.31,0.5,40,38,30,31,26,35,65,90,91,92,94,87,36,0.1,1,10,6
36,0.1,0.31,0.5,35,16,36,37,29,30,81,90,89,89,94,91,20,0.1,1,10,6
37,0.1,0.31,0.5,34,38,35,27,21,29,85,92,74,92,95,91,27,0.1,1,10,6
38,0.1,0.31,0.5,34,39,32,32,20,37,85,90,91,91,96,89,16,0.1,1,10,6
39,0.1,0.31,0.5,38,19,33,34,42,32,85,92,91,92,86,90,16,0.1,1,10,6
40,0.1,0.31,0.5,34,36,29,25,33,27,85,92,91,92,95,90,16,0.1,1,10,6
41,0.1,0.31,0.5,34,39,34,34,22,38,85,91,91,92,96,91,16,0.1,1,10,6
42,0.1,0.31,0.5,43,20,32,34,32,32,-108,92,89,92,-104,97,12,0.1,0,10,6
43,0.1,0.31,0.5,39,35,28,26,28,22,82,92,90,92,96,93,19,0.1,1,10,6
44,0.1,0.31,0.5,21,25,23,29,7,37,84,92,91,88,96,72,29,0.1,1,10,6
45,0.1,0.31,0.5,41,20,29,32,23,36,85,92,91,88,96,85,16,0.1,1,10,6
46,0.1,0.31,0.5,42,35,33,29,24,39,85,-106,89,92,96,34,67,0.1,0,10,6
47,0.1,0.31,0.5,24,29,23,29,15,29,87,92,91,91,94,85,16,0.1,1,10,6
48,0.1,0.31,0.5,41,22,33,28,29,43,-112,92,91,92,96,54,47,0.1,0,10,6
49,0.1,0.31,0.5,41,40,30,28,30,30,-110,-107,91,91,-102,84,17,0.1,0,10,6
50,0.1,0.31,0.5,39,41,26,27,30,32,-112,-106,91,92,-102,84,17,0.1,0,10,6
51,0.1,0.31,0.5,39,33,21,21,26,27,-106,-106,91,92,-102,85,16,0.1,0,10,6
