eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-127,-114,-183,-116,84,0.1,0,10,4
1,0.1,0.31,0.5,0,0,40,0,-118,-156,-4,-163,105,0.1,0,10,4
2,0.1,0.31,0.5,5,11,14,10,-104,-110,87,-109,14,0.1,0,10,4
3,0.1,0.31,0.5,14,13,15,14,-116,-112,87,-132,33,0.1,0,10,4
4,0.1,0.31,0.5,15,15,15,14,-147,-131,86,69,48,0.1,0,10,4
5,0.1,0.31,0.5,19,15,18,16,-108,86,85,92,16,0.1,0,10,4
6,0.1,0.31,0.5,28,22,25,28,-110,92,84,90,17,0.1,0,10,4
7,0.1,0.31,0.5,28,21,19,17,-124,92,87,83,25,0.1,0,10,4
8,0.1,0.31,0.5,28,18,20,17,-107,77,82,92,24,0.1,0,10,4
9,0.1,0.31,0.5,29,26,27,27,-150,92,85,91,51,0.1,0,10,4
10,0.1,0.31,0.5,29,21,24,18,-139,91,82,92,40,0.1,0,10,4
11,0.1,0.31,0.5,29,25,21,19,-119,-105,83,91,20,0.1,0,10,4
12,0.1,0.31,0.5,29,25,25,23,-128,73,87,92,29,0.1,0,10,4
13,0.1,0.31,0.5,29,21,25,19,-154,92,83,85,55,0.1,0,10,4
14,0.1,0.31,0.5,29,25,21,28,-114,92,87,92,15,0.1,0,10,4
15,0.1,0.31,0.5,29,20,24,17,-162,91,82,91,63,0.1,0,10,4
16,0.1,0.31,0.5,29,20,22,23,-146,92,87,78,47,0.1,0,10,4
17,0.1,0.31,0.5,29,24,24,28,-111,92,86,91,15,0.1,0,10,4
18,0.1,0.31,0.5,29,17,23,19,-120,92,87,90,21,0.1,0,10,4
19,0.1,0.31,0.5,29,27,22,17,-140,83,87,92,41,0.1,0,10,4
20,0.1,0.31,0.5,14,24,23,28,57,92,85,90,44,0.1,1,10,4
21,0.1,0.31,0.5,35,27,35,33,91,92,87,87,14,0.1,1,10,4
22,0.1,0.31,0.5,45,21,21,15,75,92,93,84,26,0.1,1,10,4
23,0.1,0.31,0.5,45,27,27,33,-112,-104,83,81,20,0.1,0,10,4
24,0.1,0.31,0.5,42,23,22,24,-106,92,93,92,9,0.1,0,10,4
25,0.1,0.31,0.5,18,22,24,21,65,92,93,92,36,0.1,1,10,4
26,0.1,0.31,0.5,31,25,21,26,91,92,93,90,11,0.1,1,10,4
27,0.1,0.31,0.5,34,20,23,23,-106,92,93,92,9,0.1,0,10,4
28,0.1,0.31,0.5,19,30,27,29,84,92,93,90,17,0.1,1,10,4
29,0.1,0.31,0.5,27,20,16,20,89,90,92,92,12,0.1,1,10,4
30,0.1,0.31,0.5,35,24,27,27,91,92,93,91,10,0.1,1,10,4
31,0.1,0.31,0.5,18,29,26,28,91,92,93,92,10,0.1,1,10,4
32,0.1,0.31,0.5,24,22,22,23,91,92,92,92,10,0.1,1,10,4
33,0.1,0.31,0.5,35,25,24,21,91,89,93,92,12,0.1,1,10,4
34,0.1,0.31,0.5,18,32,32,32,90,92,91,90,11,0.1,1,10,4
35,0.1,0.31,0.5,24,21,21,23,91,82,93,92,19,0.1,1,10,4
36,0.1,0.31,0.5,33,26,21,23,90,92,93,92,11,0.1,1,10,4
37,0.1,0.31,0.5,22,32,30,31,91,92,93,92,10,0.1,1,10,4
38,0.1,0.31,0.5,19,24,22,26,87,78,93,92,23,0.1,1,10,4
39,0.1,0.31,0.5,33,30,19,22,91,75,93,90,26,0.1,1,10,4
40,0.1,0.31,0.5,25,29,28,36,91,92,93,79,22,0.1,1,10,4
