eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-171,-234,135,0.1,0,15,2
1,0.1,0.31,0.5,0,55,-217,-30,131,0.1,0,15,2
2,0.1,0.31,0.5,28,29,-137,72,38,0.1,0,15,2
3,0.1,0.31,0.5,28,32,-127,58,43,0.1,0,15,2
4,0.1,0.31,0.5,28,33,-113,63,38,0.1,0,15,2
5,0.1,0.31,0.5,28,29,-156,73,57,0.1,0,15,2
6,0.1,0.31,0.5,28,34,-126,53,48,0.1,0,15,2
7,0.1,0.31,0.5,28,29,-149,69,50,0.1,0,15,2
8,0.1,0.31,0.5,28,29,-229,-135,130,0.1,0,15,2
9,0.1,0.31,0.5,29,31,-178,66,79,0.1,0,15,2
10,0.1,0.31,0.5,30,30,-140,69,41,0.1,0,15,2
11,0.1,0.31,0.5,30,29,-133,73,34,0.1,0,15,2
12,0.1,0.31,0.5,30,29,-244,59,145,0.1,0,15,2
13,0.1,0.31,0.5,31,29,-152,-145,53,0.1,0,15,2
14,0.1,0.31,0.5,30,25,40,75,61,0.1,1,15,2
15,0.1,0.31,0.5,43,43,78,75,26,0.1,1,15,2
16,0.1,0.31,0.5,29,27,74,66,35,0.1,1,15,2
17,0.1,0.31,0.5,39,47,77,68,33,0.1,1,15,2
18,0.1,0.31,0.5,32,27,75,74,27,0.1,1,15,2
19,0.1,0.31,0.5,29,52,78,36,65,0.1,1,15,2
20,0.1,0.31,0.5,38,44,76,70,31,0.1,1,15,2
21,0.1,0.31,0.5,41,28,75,76,26,0.1,1,15,2
22,0.1,0.31,0.5,43,25,-150,72,51,0.1,0,15,2
23,0.1,0.31,0.5,29,45,79,72,29,0.1,1,15,2
24,0.1,0.31,0.5,37,43,77,76,25,0.1,1,15,2
25,0.1,0.31,0.5,41,24,75,74,27,0.1,1,15,2
26,0.1,0.31,0.5,26,46,79,67,34,0.1,1,15,2
