eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-227,-399,-133,-126,-129,-185,300,0.1,0,15,6
1,0.1,0.31,0.5,0,0,0,0,0,66,-112,-117,-144,-180,-108,-112,213,0.1,0,15,6
2,0.1,0.31,0.5,8,13,13,13,13,15,-108,-149,-251,-135,-168,85,152,0.1,0,15,6
3,0.1,0.31,0.5,14,14,20,14,14,15,-142,-131,67,-211,-260,79,161,0.1,0,15,6
4,0.1,0.31,0.5,21,21,21,21,21,20,-148,-167,80,-176,-110,88,77,0.1,0,15,6
5,0.1,0.31,0.5,21,31,17,21,21,26,-145,-6,81,-118,-109,55,107,0.1,0,15,6
6,0.1,0.31,0.5,45,28,63,45,38,40,-150,79,2,-211,-115,69,112,0.1,0,15,6
7,0.1,0.31,0.5,47,38,19,47,47,23,-133,76,85,-231,-127,87,132,0.1,0,15,6
8,0.1,0.31,0.5,47,38,35,47,47,20,-138,74,82,-172,-117,88,73,0.1,0,15,6
9,0.1,0.31,0.5,45,32,37,47,25,34,17,81,83,-134,47,88,84,0.1,0,15,6
10,0.1,0.31,0.5,65,63,38,71,70,54,48,56,82,-232,50,64,133,0.1,0,15,6
11,0.1,0.31,0.5,46,20,57,16,48,36,57,74,-124,76,56,17,84,0.1,0,15,6
12,0.1,0.31,0.5,67,75,47,70,72,66,63,80,85,86,-24,82,125,0.1,1,15,6
13,0.1,0.31,0.5,63,53,42,51,62,59,58,78,85,85,2,75,99,0.1,1,15,6
14,0.1,0.31,0.5,66,49,69,37,69,45,65,76,85,87,-26,78,127,0.1,1,15,6
15,0.1,0.31,0.5,64,72,50,72,68,71,67,82,85,85,-4,82,105,0.1,1,15,6
16,0.1,0.31,0.5,76,56,45,58,63,53,-135,49,85,77,-154,77,255,0.1,0,15,6
17,0.1,0.31,0.5,58,48,64,56,63,41,64,79,79,66,68,73,37,0.1,1,15,6
18,0.1,0.31,0.5,53,66,52,70,56,65,56,81,85,84,62,86,45,0.1,1,15,6
19,0.1,0.31,0.5,69,40,43,36,60,39,48,79,81,83,53,86,53,0.1,1,15,6
20,0.1,0.31,0.5,54,59,57,63,56,49,56,78,85,81,57,86,45,0.1,1,15,6
21,0.1,0.31,0.5,68,66,62,71,72,65,64,80,85,79,35,86,66,0.1,1,15,6
22,0.1,0.31,0.5,66,45,40,35,52,48,60,79,85,85,12,84,89,0.1,1,15,6
23,0.1,0.31,0.5,58,60,62,60,65,55,62,80,82,85,6,86,95,0.1,1,15,6
24,0.1,0.31,0.5,73,65,61,59,65,58,12,75,79,85,3,84,98,0.1,1,15,6
25,0.1,0.31,0.5,72,48,43,63,57,46,-24,79,84,42,29,84,125,0.1,1,15,6
26,0.1,0.31,0.5,54,51,56,58,60,50,58,79,78,85,49,84,52,0.1,1,15,6
27,0.1,0.31,0.5,60,65,50,60,57,69,66,69,83,79,13,63,88,0.1,1,15,6
28,0.1,0.31,0.5,76,56,54,49,77,56,49,78,85,77,31,80,70,0.1,1,15,6
