eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-125,-152,-187,-108,-140,-155,-117,-137,88,0.1,0,10,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-107,-122,-122,-122,-123,-122,-105,-108,24,0.1,0,10,8
2,0.1,0.31,0.5,0,0,0,0,0,0,0,22,-124,-111,-113,-124,-104,-106,-148,33,68,0.1,0,10,8
3,0.1,0.31,0.5,10,10,10,10,10,4,10,11,-113,-129,-143,-109,-123,-103,-115,91,44,0.1,0,10,8
4,0.1,0.31,0.5,11,11,9,18,10,22,11,11,-141,-123,88,69,-111,56,-117,90,45,0.1,0,10,8
5,0.1,0.31,0.5,27,27,22,22,15,23,27,23,-139,-125,92,90,-102,83,-122,91,40,0.1,0,10,8
6,0.1,0.31,0.5,27,27,11,17,27,20,27,13,-143,-130,93,89,-126,87,-114,91,44,0.1,0,10,8
7,0.1,0.31,0.5,27,27,22,23,27,21,27,24,-140,-115,88,85,-126,87,-123,86,41,0.1,0,10,8
8,0.1,0.31,0.5,27,27,22,21,11,26,27,25,-113,-190,93,90,84,77,-111,85,91,0.1,0,10,8
9,0.1,0.31,0.5,34,34,19,32,28,31,34,21,-142,-149,93,70,90,73,-112,89,50,0.1,0,10,8
10,0.1,0.31,0.5,15,34,18,20,28,23,10,19,82,-128,89,82,90,89,92,88,29,0.1,0,10,8
11,0.1,0.31,0.5,38,24,33,37,19,30,35,35,83,46,92,65,90,91,89,87,55,0.1,1,10,8
12,0.1,0.31,0.5,47,38,23,28,36,27,32,22,-108,90,93,90,90,91,92,89,12,0.1,0,10,8
13,0.1,0.31,0.5,26,45,33,30,30,32,24,35,85,-107,87,89,90,91,86,88,16,0.1,0,10,8
14,0.1,0.31,0.5,33,31,34,34,17,38,34,34,84,90,89,89,96,86,90,89,17,0.1,1,10,8
15,0.1,0.31,0.5,30,26,27,25,29,22,29,24,87,90,80,89,94,88,92,89,21,0.1,1,10,8
16,0.1,0.31,0.5,38,39,28,33,31,34,26,35,87,85,93,89,94,90,92,89,16,0.1,1,10,8
17,0.1,0.31,0.5,29,36,31,29,18,30,28,29,80,79,89,88,93,86,92,89,22,0.1,1,10,8
18,0.1,0.31,0.5,34,29,28,30,33,27,31,32,87,85,93,90,94,90,95,86,16,0.1,1,10,8
19,0.1,0.31,0.5,33,40,26,29,27,32,24,32,87,79,93,90,96,91,92,89,22,0.1,1,10,8
20,0.1,0.31,0.5,28,37,35,34,28,32,36,35,87,84,90,90,90,91,92,79,22,0.1,1,10,8
21,0.1,0.31,0.5,41,32,28,33,28,27,31,31,-107,72,93,86,96,91,92,89,29,0.1,0,10,8
22,0.1,0.31,0.5,38,39,28,30,22,33,25,31,85,85,93,90,96,91,92,89,16,0.1,1,10,8
23,0.1,0.31,0.5,28,36,34,35,17,33,39,34,75,86,92,88,96,91,84,91,26,0.1,1,10,8
24,0.1,0.31,0.5,40,29,27,34,25,31,33,31,87,84,93,89,96,79,92,88,22,0.1,1,10,8
25,0.1,0.31,0.5,33,40,26,28,23,33,23,31,86,76,93,87,96,88,90,89,25,0.1,1,10,8
26,0.1,0.31,0.5,27,36,34,37,18,38,34,37,83,86,93,86,96,91,92,88,18,0.1,1,10,8
27,0.1,0.31,0.5,41,31,27,40,25,27,31,31,87,86,92,69,96,91,92,89,32,0.1,1,10,8
28,0.1,0.31,0.5,32,35,30,28,26,30,25,32,85,85,91,89,94,89,92,89,16,0.1,1,10,8
29,0.1,0.31,0.5,29,36,31,36,22,36,35,32,84,84,93,87,96,89,92,89,17,0.1,1,10,8
30,0.1,0.31,0.5,41,33,30,36,32,29,35,33,87,86,91,88,92,91,89,90,15,0.1,1,10,8
31,0.1,0.31,0.5,37,34,27,36,26,27,20,37,70,84,93,81,96,88,92,70,31,0.1,1,10,8
32,0.1,0.31,0.5,30,36,37,33,23,33,34,34,75,86,87,90,91,91,-103,89,26,0.1,0,10,8
33,0.1,0.31,0.5,42,31,26,36,25,36,33,33,84,86,93,87,96,78,92,88,23,0.1,1,10,8
34,0.1,0.31,0.5,43,33,29,29,25,27,22,28,85,86,93,90,96,91,92,89,16,0.1,1,10,8
35,0.1,0.31,0.5,26,36,31,36,19,29,42,34,83,84,93,83,96,91,72,85,29,0.1,1,10,8
36,0.1,0.31,0.5,44,42,25,34,28,31,35,34,-112,-116,93,88,93,91,85,89,17,0.1,0,10,8
37,0.1,0.31,0.5,33,32,30,31,26,30,21,30,87,85,93,90,96,91,92,85,16,0.1,1,10,8
38,0.1,0.31,0.5,26,31,34,33,23,31,40,40,84,80,93,90,96,91,90,82,21,0.1,1,10,8
39,0.1,0.31,0.5,38,43,27,32,23,33,32,35,88,86,93,90,96,91,91,87,15,0.1,1,10,8
40,0.1,0.31,0.5,29,25,31,27,14,30,16,28,87,86,91,88,96,90,96,89,15,0.1,1,10,8
41,0.1,0.31,0.5,32,33,31,36,21,29,37,39,89,85,91,90,96,88,92,85,16,0.1,1,10,8
42,0.1,0.31,0.5,41,43,30,35,26,37,38,38,86,84,93,88,96,91,92,89,17,0.1,1,10,8
43,0.1,0.31,0.5,27,30,28,27,29,29,17,42,89,81,93,89,-103,91,92,-126,27,0.1,0,10,8
44,0.1,0.31,0.5,30,33,33,34,18,34,35,28,89,83,93,90,96,74,92,85,27,0.1,1,10,8
45,0.1,0.31,0.5,37,38,27,33,19,32,34,30,89,86,91,89,96,91,92,87,15,0.1,1,10,8
46,0.1,0.31,0.5,30,32,28,32,35,32,22,41,90,86,93,85,93,91,96,87,16,0.1,1,10,8
47,0.1,0.31,0.5,33,32,29,36,25,28,41,29,89,86,92,88,94,91,-108,89,15,0.1,0,10,8
48,0.1,0.31,0.5,35,39,30,36,19,32,35,25,89,84,92,84,96,91,90,89,17,0.1,1,10,8
