eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,22,0,0,17,-163,-116,32,-122,-118,71,69,0.1,0,10,6
1,0.1,0.31,0.5,2,12,9,7,12,15,-101,-132,93,-106,-132,83,33,0.1,0,10,6
2,0.1,0.31,0.5,14,14,14,14,14,10,-118,-122,92,-140,-128,92,41,0.1,0,10,6
3,0.1,0.31,0.5,15,15,10,15,15,14,-120,-118,93,-107,-114,93,21,0.1,0,10,6
4,0.1,0.31,0.5,15,15,14,11,8,11,-139,-111,93,85,89,93,40,0.1,0,10,6
5,0.1,0.31,0.5,28,28,28,25,19,23,-121,-131,-116,91,96,93,32,0.1,0,10,6
6,0.1,0.31,0.5,28,13,13,28,13,12,-106,60,92,-109,96,93,41,0.1,0,10,6
7,0.1,0.31,0.5,33,37,28,22,20,29,-133,-109,93,88,95,93,34,0.1,0,10,6
8,0.1,0.31,0.5,34,23,18,24,15,16,-160,88,92,85,96,93,61,0.1,0,10,6
9,0.1,0.31,0.5,34,22,29,25,24,30,-127,92,93,92,96,89,28,0.1,0,10,6
10,0.1,0.31,0.5,34,18,14,27,7,21,-115,91,92,78,96,85,23,0.1,0,10,6
11,0.1,0.31,0.5,18,31,27,24,25,29,58,88,93,89,94,92,43,0.1,1,10,6
12,0.1,0.31,0.5,42,29,28,33,25,26,87,92,92,84,94,93,17,0.1,1,10,6
13,0.1,0.31,0.5,34,22,23,27,15,26,88,91,93,92,96,89,13,0.1,1,10,6
14,0.1,0.31,0.5,20,42,30,23,20,32,87,-109,93,92,96,92,14,0.1,0,10,6
15,0.1,0.31,0.5,35,27,40,27,25,24,89,91,-120,92,-103,93,21,0.1,0,10,6
16,0.1,0.31,0.5,27,25,22,21,14,37,87,87,55,89,96,-119,46,0.1,0,10,6
17,0.1,0.31,0.5,27,36,32,38,20,31,89,88,81,92,96,87,20,0.1,1,10,6
18,0.1,0.31,0.5,43,31,37,23,21,21,-117,87,39,92,95,93,62,0.1,0,10,6
19,0.1,0.31,0.5,25,21,21,23,16,38,89,85,73,91,96,-108,28,0.1,0,10,6
20,0.1,0.31,0.5,41,32,30,31,26,28,-106,92,61,91,94,93,40,0.1,0,10,6
21,0.1,0.31,0.5,20,31,31,40,21,23,89,91,93,56,96,92,45,0.1,1,10,6
22,0.1,0.31,0.5,38,24,33,27,19,28,87,92,83,90,94,93,18,0.1,1,10,6
23,0.1,0.31,0.5,35,30,28,31,22,34,89,92,90,92,96,88,13,0.1,1,10,6
24,0.1,0.31,0.5,31,29,40,39,19,23,87,92,81,-110,96,91,20,0.1,0,10,6
25,0.1,0.31,0.5,39,24,40,38,16,32,80,90,79,71,96,-104,30,0.1,0,10,6
26,0.1,0.31,0.5,36,32,34,34,21,39,87,92,90,36,96,89,65,0.1,1,10,6
27,0.1,0.31,0.5,35,26,27,41,16,16,87,89,82,53,96,93,48,0.1,1,10,6
28,0.1,0.31,0.5,31,37,35,46,22,30,87,92,91,8,96,93,93,0.1,1,10,6
29,0.1,0.31,0.5,33,47,32,30,25,28,84,-108,91,-27,-104,93,128,0.1,0,10,6
30,0.1,0.31,0.5,39,29,30,51,17,24,87,91,91,-259,96,93,160,0.1,0,10,6
31,0.1,0.31,0.5,36,24,33,37,17,29,74,92,89,66,96,93,35,0.1,1,10,6
32,0.1,0.31,0.5,48,41,30,26,25,31,-109,91,91,86,96,91,15,0.1,0,10,6
33,0.1,0.31,0.5,49,30,31,47,26,31,-127,90,91,88,93,90,28,0.1,0,10,6
