eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,37,0,0,0,0,8,-109,-141,-44,-112,-119,-102,-135,92,145,0.1,0,10,8
1,0.1,0.31,0.5,8,16,11,16,16,19,15,13,-103,-113,91,-110,-128,90,-107,95,29,0.1,0,10,8
2,0.1,0.31,0.5,16,16,16,16,16,5,16,9,-123,-142,91,77,-120,97,-112,93,43,0.1,0,10,8
3,0.1,0.31,0.5,23,23,18,23,23,16,23,16,-123,-137,88,88,-118,95,-140,95,41,0.1,0,10,8
4,0.1,0.31,0.5,23,12,16,17,13,9,23,11,-122,78,91,86,81,97,-118,95,23,0.1,0,10,8
5,0.1,0.31,0.5,27,30,35,32,38,14,35,21,-103,92,91,85,88,97,-163,-104,64,0.1,0,10,8
6,0.1,0.31,0.5,35,24,20,19,38,11,11,19,-115,90,85,86,-105,97,86,95,16,0.1,0,10,8
7,0.1,0.31,0.5,24,27,34,34,43,15,30,23,43,86,-125,82,-119,97,90,95,58,0.1,0,10,8
8,0.1,0.31,0.5,40,27,42,31,28,18,33,26,87,92,-109,88,92,97,92,95,14,0.1,0,10,8
9,0.1,0.31,0.5,33,30,19,27,29,15,14,26,82,92,84,88,64,97,92,92,37,0.1,1,10,8
10,0.1,0.31,0.5,46,24,33,33,20,13,34,18,-132,90,87,87,95,97,92,95,33,0.1,0,10,8
11,0.1,0.31,0.5,19,29,34,30,21,17,27,27,79,91,91,88,96,97,92,95,22,0.1,1,10,8
12,0.1,0.31,0.5,46,38,30,36,17,18,28,25,78,91,90,87,96,97,91,95,23,0.1,1,10,8
13,0.1,0.31,0.5,45,26,31,38,25,16,45,25,84,91,91,88,96,97,-110,94,17,0.1,0,10,8
14,0.1,0.31,0.5,20,28,42,29,38,18,36,30,85,92,69,86,85,97,90,95,32,0.1,1,10,8
15,0.1,0.31,0.5,45,39,33,39,24,19,20,30,85,92,91,88,96,97,92,93,16,0.1,1,10,8
16,0.1,0.31,0.5,47,25,29,38,26,18,40,44,-118,92,90,88,96,97,92,-118,19,0.1,0,10,8
17,0.1,0.31,0.5,41,29,38,30,24,24,34,34,83,91,90,85,95,95,90,91,18,0.1,1,10,8
