eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,36,0,0,-161,-162,-252,-153,-110,23,-119,-529,430,0.1,0,15,8
1,0.1,0.31,0.5,20,20,20,20,19,21,20,20,-165,-226,-200,-132,-122,78,-134,-231,132,0.1,0,15,8
2,0.1,0.31,0.5,20,21,36,21,42,25,43,24,-109,-173,52,-124,9,66,34,72,92,0.1,0,15,8
3,0.1,0.31,0.5,56,57,52,60,44,44,58,55,-153,-174,68,50,73,80,46,71,75,0.1,0,15,8
4,0.1,0.31,0.5,69,40,51,33,57,45,73,77,-141,68,74,81,51,82,-148,-240,141,0.1,0,15,8
5,0.1,0.31,0.5,71,44,69,54,45,34,39,22,-130,74,44,83,68,80,58,82,57,0.1,0,15,8
6,0.1,0.31,0.5,77,64,65,46,65,70,71,72,-143,72,57,83,72,80,61,70,44,0.1,0,15,8
7,0.1,0.31,0.5,78,51,70,49,46,42,68,45,-127,74,27,83,74,79,47,76,74,0.1,0,15,8
8,0.1,0.31,0.5,48,45,61,47,47,53,45,41,38,71,40,67,68,65,60,82,63,0.1,1,15,8
9,0.1,0.31,0.5,89,72,76,65,71,59,89,61,46,75,64,83,81,80,47,81,55,0.1,1,15,8
10,0.1,0.31,0.5,78,53,70,56,50,53,69,60,55,76,56,80,79,87,74,82,46,0.1,1,15,8
11,0.1,0.31,0.5,61,59,66,60,43,63,72,47,47,71,62,67,86,76,-159,84,60,0.1,0,15,8
12,0.1,0.31,0.5,87,73,89,65,72,68,68,71,39,77,-131,81,88,82,-35,74,136,0.1,0,15,8
13,0.1,0.31,0.5,72,57,70,55,76,45,52,60,47,64,76,81,-112,82,65,77,54,0.1,0,15,8
14,0.1,0.31,0.5,71,65,59,63,46,69,91,57,50,76,67,83,86,81,59,80,51,0.1,1,15,8
15,0.1,0.31,0.5,79,70,76,62,48,60,53,65,42,76,52,83,87,88,74,81,59,0.1,1,15,8
16,0.1,0.31,0.5,82,56,65,55,67,52,66,60,41,81,78,82,86,82,73,79,60,0.1,1,15,8
17,0.1,0.31,0.5,68,72,62,66,42,78,82,55,46,71,47,81,88,69,64,82,55,0.1,1,15,8
18,0.1,0.31,0.5,85,68,81,60,72,63,52,66,40,73,70,83,65,82,74,80,61,0.1,1,15,8
19,0.1,0.31,0.5,75,59,90,61,67,51,66,62,52,77,-119,76,85,81,72,82,49,0.1,0,15,8
20,0.1,0.31,0.5,73,71,75,70,42,70,82,63,43,76,69,76,87,77,74,82,58,0.1,1,15,8
21,0.1,0.31,0.5,78,65,40,87,64,61,53,64,55,75,79,-114,75,87,74,77,46,0.1,0,15,8
22,0.1,0.31,0.5,88,60,73,59,66,56,69,62,-123,71,75,73,87,78,67,82,34,0.1,0,15,8
23,0.1,0.31,0.5,66,71,83,46,50,71,67,87,60,76,52,78,88,82,74,-212,113,0.1,0,15,8
24,0.1,0.31,0.5,61,66,62,63,44,51,60,58,50,56,58,78,87,81,65,82,51,0.1,1,15,8
25,0.1,0.31,0.5,75,91,62,59,74,56,58,39,39,-3,63,71,75,76,68,81,104,0.1,1,15,8
26,0.1,0.31,0.5,84,67,78,60,71,63,87,124,47,70,80,83,59,90,64,-60,161,0.1,1,15,8
27,0.1,0.31,0.5,109,96,46,65,52,66,60,126,-145,37,82,82,84,73,73,-195,96,0.1,0,15,8
28,0.1,0.31,0.5,64,99,73,70,59,67,85,91,56,-11,80,77,86,82,55,-268,169,0.1,0,15,8
29,0.1,0.31,0.5,84,75,63,49,75,81,79,89,27,32,83,85,30,2,71,-613,714,0.1,1,15,8
30,0.1,0.31,0.5,84,80,61,67,99,55,70,111,52,-9,77,82,-125,75,35,-182,110,0.1,0,15,8
31,0.1,0.31,0.5,73,96,59,72,62,68,76,42,57,-408,82,77,84,80,70,78,509,0.1,1,15,8
32,0.1,0.31,0.5,83,84,76,61,41,74,72,60,49,-139,83,83,88,82,72,88,240,0.1,1,15,8
33,0.1,0.31,0.5,79,81,70,69,102,61,67,77,58,-86,76,76,43,79,68,88,187,0.1,1,15,8
34,0.1,0.31,0.5,69,81,62,70,62,69,74,39,64,-11,80,81,87,84,40,87,112,0.1,1,15,8
35,0.1,0.31,0.5,81,78,61,70,40,58,83,56,50,61,83,67,88,92,51,88,51,0.1,1,15,8
36,0.1,0.31,0.5,88,68,66,72,68,81,61,71,36,80,80,83,88,40,61,87,65,0.1,1,15,8
37,0.1,0.31,0.5,66,64,60,63,54,66,76,42,58,81,82,79,86,82,67,88,43,0.1,1,15,8
38,0.1,0.31,0.5,71,57,72,91,44,86,60,50,53,79,70,-117,88,-121,74,87,48,0.1,0,15,8
39,0.1,0.31,0.5,77,68,61,93,71,57,70,89,47,81,81,-116,88,84,60,-169,70,0.1,0,15,8
40,0.1,0.31,0.5,71,69,66,55,65,54,74,70,61,83,83,85,84,82,72,82,40,0.1,1,15,8
41,0.1,0.31,0.5,79,61,68,56,58,83,65,34,47,83,83,79,82,82,74,88,54,0.1,1,15,8
42,0.1,0.31,0.5,93,61,57,85,69,57,63,67,-157,82,83,75,39,83,74,88,62,0.1,0,15,8
43,0.1,0.31,0.5,79,59,58,57,55,57,67,58,-153,83,83,79,88,77,74,88,54,0.1,0,15,8
44,0.1,0.31,0.5,64,67,72,55,56,78,80,52,41,82,83,82,86,84,-106,83,60,0.1,0,15,8
45,0.1,0.31,0.5,94,54,58,80,58,50,66,64,-139,83,76,76,86,84,69,88,40,0.1,0,15,8
46,0.1,0.31,0.5,74,72,65,66,53,67,70,59,60,78,83,78,88,80,46,88,55,0.1,1,15,8
47,0.1,0.31,0.5,89,59,61,50,51,64,64,50,-116,79,83,81,88,80,58,86,43,0.1,0,15,8
48,0.1,0.31,0.5,57,61,60,82,60,59,77,65,61,82,79,82,88,84,56,86,45,0.1,1,15,8
49,0.1,0.31,0.5,78,58,62,50,50,52,55,87,54,81,77,78,88,84,68,-115,47,0.1,0,15,8
50,0.1,0.31,0.5,81,69,65,60,59,75,82,57,58,79,83,79,88,83,56,88,45,0.1,1,15,8
51,0.1,0.31,0.5,63,64,67,80,69,66,74,48,59,83,79,83,81,82,66,82,42,0.1,1,15,8
52,0.1,0.31,0.5,76,60,64,52,59,54,61,82,64,76,78,83,86,83,67,79,37,0.1,1,15,8
53,0.1,0.31,0.5,85,68,67,60,56,74,82,53,63,83,79,82,88,82,63,90,38,0.1,1,15,8
54,0.1,0.31,0.5,61,60,62,71,55,57,72,45,55,83,79,82,88,82,73,87,46,0.1,1,15,8
