eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-106,-123,-127,-116,-110,-102,28,0.1,0,10,6
1,0.1,0.31,0.5,0,0,20,0,0,0,-111,-133,40,-110,-126,-129,61,0.1,0,10,6
2,0.1,0.31,0.5,10,10,11,7,4,10,-120,-114,91,-106,-103,-141,42,0.1,0,10,6
3,0.1,0.31,0.5,11,11,8,25,11,13,-111,-121,93,52,-115,86,49,0.1,0,10,6
4,0.1,0.31,0.5,23,23,19,20,23,23,-149,-111,93,85,-110,89,50,0.1,0,10,6
5,0.1,0.31,0.5,23,23,19,20,23,14,-116,-137,75,84,-116,89,38,0.1,0,10,6
6,0.1,0.31,0.5,23,23,16,20,23,22,-103,-139,92,81,-109,88,40,0.1,0,10,6
7,0.1,0.31,0.5,23,23,21,23,23,24,-127,-134,91,79,-129,78,35,0.1,0,10,6
8,0.1,0.31,0.5,23,23,14,18,23,15,-131,-123,89,86,-123,86,32,0.1,0,10,6
9,0.1,0.31,0.5,23,23,18,17,23,18,-112,-174,92,84,-143,93,75,0.1,0,10,6
10,0.1,0.31,0.5,23,23,24,20,23,26,-138,-120,82,86,-106,63,39,0.1,0,10,6
11,0.1,0.31,0.5,23,23,17,23,23,13,-123,-125,82,83,-104,89,26,0.1,0,10,6
12,0.1,0.31,0.5,25,25,15,26,25,15,-140,-176,93,74,-131,-112,77,0.1,0,10,6
13,0.1,0.31,0.5,25,25,16,21,25,17,-177,-140,91,72,-128,87,78,0.1,0,10,6
14,0.1,0.31,0.5,27,27,15,23,27,19,-122,-113,93,76,-124,89,25,0.1,0,10,6
15,0.1,0.31,0.5,27,13,16,18,25,23,-144,81,92,86,31,-120,70,0.1,0,10,6
16,0.1,0.31,0.5,29,33,28,33,34,31,-103,88,92,84,78,88,23,0.1,0,10,6
17,0.1,0.31,0.5,36,22,15,20,20,17,-113,65,92,84,88,88,36,0.1,0,10,6
18,0.1,0.31,0.5,16,25,29,32,37,34,82,90,90,86,-109,89,19,0.1,0,10,6
19,0.1,0.31,0.5,42,31,31,31,24,30,91,92,93,83,88,89,18,0.1,1,10,6
20,0.1,0.31,0.5,43,30,17,41,30,23,-110,80,93,-121,86,88,22,0.1,0,10,6
21,0.1,0.31,0.5,20,20,26,18,32,30,86,91,93,85,71,89,30,0.1,1,10,6
22,0.1,0.31,0.5,32,29,30,40,27,29,91,92,93,86,88,85,16,0.1,1,10,6
23,0.1,0.31,0.5,33,34,25,39,45,33,91,87,91,48,-132,89,53,0.1,0,10,6
24,0.1,0.31,0.5,27,22,26,30,22,24,89,92,93,80,92,88,21,0.1,1,10,6
25,0.1,0.31,0.5,30,30,29,31,32,35,91,92,93,83,92,88,18,0.1,1,10,6
26,0.1,0.31,0.5,47,39,35,42,44,40,84,92,91,85,92,89,17,0.1,1,10,6
27,0.1,0.31,0.5,29,25,36,29,20,27,91,92,89,81,92,88,20,0.1,1,10,6
28,0.1,0.31,0.5,31,33,32,42,33,37,90,92,92,-166,92,87,67,0.1,0,10,6
29,0.1,0.31,0.5,46,38,29,31,43,37,-108,92,93,83,92,89,18,0.1,0,10,6
30,0.1,0.31,0.5,47,24,30,31,22,27,66,91,91,85,92,85,35,0.1,1,10,6
31,0.1,0.31,0.5,34,37,42,42,35,36,72,88,89,63,84,94,38,0.1,1,10,6
32,0.1,0.31,0.5,45,35,28,31,42,38,75,92,91,86,91,89,26,0.1,1,10,6
33,0.1,0.31,0.5,50,23,38,34,20,31,-112,91,84,84,92,87,17,0.1,0,10,6
34,0.1,0.31,0.5,37,39,37,42,37,35,70,91,91,86,91,89,31,0.1,1,10,6
35,0.1,0.31,0.5,39,37,29,34,42,40,74,92,93,86,92,89,27,0.1,1,10,6
36,0.1,0.31,0.5,51,38,28,39,20,30,64,78,93,83,92,89,37,0.1,1,10,6
37,0.1,0.31,0.5,37,32,32,35,34,37,75,92,93,82,92,91,26,0.1,1,10,6
38,0.1,0.31,0.5,41,38,29,39,44,38,72,92,93,84,91,89,29,0.1,1,10,6
39,0.1,0.31,0.5,47,30,27,38,21,34,75,92,93,86,92,87,26,0.1,1,10,6
40,0.1,0.31,0.5,40,31,37,37,35,39,70,92,92,86,92,87,31,0.1,1,10,6
41,0.1,0.31,0.5,41,39,35,41,43,43,68,92,93,86,92,71,33,0.1,1,10,6
42,0.1,0.31,0.5,50,35,27,37,24,32,68,89,91,85,90,89,33,0.1,1,10,6
43,0.1,0.31,0.5,37,27,33,44,32,38,73,92,91,62,92,86,39,0.1,1,10,6
44,0.1,0.31,0.5,41,39,27,49,30,39,73,87,93,-106,92,87,28,0.1,0,10,6
45,0.1,0.31,0.5,46,35,30,32,28,35,67,92,93,86,92,87,34,0.1,1,10,6
46,0.1,0.31,0.5,42,35,32,37,46,39,76,88,93,85,88,88,25,0.1,1,10,6
47,0.1,0.31,0.5,38,36,27,47,36,37,73,92,92,86,90,89,28,0.1,1,10,6
48,0.1,0.31,0.5,45,32,39,31,27,34,89,92,91,86,92,88,15,0.1,1,10,6
49,0.1,0.31,0.5,49,31,32,29,44,29,-106,90,93,85,-113,91,16,0.1,0,10,6
50,0.1,0.31,0.5,48,27,22,35,42,24,-106,92,93,78,-105,90,23,0.1,0,10,6
51,0.1,0.31,0.5,41,30,34,32,41,34,-106,91,93,86,-109,89,15,0.1,0,10,6
52,0.1,0.31,0.5,43,27,21,28,39,24,-140,92,93,84,-104,93,41,0.1,0,10,6
53,0.1,0.31,0.5,42,21,33,24,35,21,-224,92,-116,86,71,90,125,0.1,0,10,6
54,0.1,0.31,0.5,43,24,25,32,17,29,-131,92,92,92,92,91,32,0.1,0,10,6
55,0.1,0.31,0.5,43,25,21,24,30,21,-127,92,93,86,92,85,28,0.1,0,10,6
56,0.1,0.31,0.5,43,17,24,33,18,23,-130,92,91,78,91,89,31,0.1,0,10,6
57,0.1,0.31,0.5,38,29,23,29,27,30,32,92,93,81,86,87,69,0.1,1,10,6
58,0.1,0.31,0.5,39,35,28,39,42,32,4,90,93,80,87,91,97,0.1,1,10,6
59,0.1,0.31,0.5,46,22,26,30,22,27,-109,92,93,86,92,85,16,0.1,0,10,6
60,0.1,0.31,0.5,45,34,28,40,29,33,-28,92,93,83,92,91,129,0.1,1,10,6
61,0.1,0.31,0.5,28,28,25,29,34,28,-132,92,93,86,92,91,233,0.1,1,10,6
62,0.1,0.31,0.5,47,27,39,42,25,32,-156,91,87,84,92,91,57,0.1,0,10,6
63,0.1,0.31,0.5,43,36,34,30,30,34,39,91,93,86,92,89,62,0.1,1,10,6
64,0.1,0.31,0.5,25,27,24,34,39,26,83,92,93,84,78,91,23,0.1,1,10,6
65,0.1,0.31,0.5,43,22,27,29,27,27,-109,92,93,86,91,91,15,0.1,0,10,6
66,0.1,0.31,0.5,41,36,33,36,25,32,82,91,89,83,92,91,19,0.1,1,10,6
67,0.1,0.31,0.5,43,25,25,28,34,28,-114,92,93,88,89,90,15,0.1,0,10,6
68,0.1,0.31,0.5,18,27,31,36,31,33,81,92,92,84,90,89,20,0.1,1,10,6
69,0.1,0.31,0.5,33,34,27,30,26,30,-114,92,93,85,92,91,16,0.1,0,10,6
70,0.1,0.31,0.5,46,22,21,27,28,23,39,92,93,84,92,91,62,0.1,1,10,6
71,0.1,0.31,0.5,24,32,36,38,34,36,79,91,92,85,92,91,22,0.1,1,10,6
72,0.1,0.31,0.5,43,31,26,29,21,27,83,91,92,87,92,91,18,0.1,1,10,6
73,0.1,0.31,0.5,38,29,28,35,41,31,81,92,93,86,87,91,20,0.1,1,10,6
74,0.1,0.31,0.5,34,25,28,29,23,30,71,92,93,86,90,83,30,0.1,1,10,6
75,0.1,0.31,0.5,32,36,30,34,29,31,76,88,92,84,92,91,25,0.1,1,10,6
76,0.1,0.31,0.5,42,31,30,38,37,34,20,92,93,66,92,91,81,0.1,1,10,6
77,0.1,0.31,0.5,31,26,30,27,26,28,43,91,91,86,91,91,58,0.1,1,10,6
78,0.1,0.31,0.5,31,33,33,37,30,35,8,92,89,85,92,83,93,0.1,1,10,6
79,0.1,0.31,0.5,42,36,28,36,37,29,-29,-105,92,86,-105,90,130,0.1,0,10,6
80,0.1,0.31,0.5,33,27,31,29,33,32,18,92,93,86,92,90,83,0.1,1,10,6
81,0.1,0.31,0.5,31,27,42,37,20,33,65,92,-114,81,92,89,36,0.1,0,10,6
82,0.1,0.31,0.5,44,38,30,38,38,30,53,91,93,85,92,91,48,0.1,1,10,6
83,0.1,0.31,0.5,33,27,21,29,33,31,0,90,93,86,92,91,101,0.1,1,10,6
84,0.1,0.31,0.5,28,28,44,35,24,35,67,90,90,86,87,86,34,0.1,1,10,6
