eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-336,-308,-277,-253,237,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-619,-244,-165,-237,520,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-382,-175,-461,-271,362,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-149,-185,-434,-215,335,0.1,0,25,4
4,0.1,0.31,0.5,0,0,0,0,-147,-328,-517,-515,418,0.1,0,25,4
5,0.1,0.31,0.5,0,0,0,0,-369,-766,-517,-191,667,0.1,0,25,4
6,0.1,0.31,0.5,0,0,0,0,-353,-461,-392,-191,362,0.1,0,25,4
7,0.1,0.31,0.5,181,0,0,0,-441,-937,-581,-267,838,0.1,0,25,4
8,0.1,0.31,0.5,47,44,44,43,47,-863,-439,-153,764,0.1,0,25,4
9,0.1,0.31,0.5,47,44,44,43,-145,-439,-675,-432,576,0.1,0,25,4
10,0.1,0.31,0.5,47,47,47,47,46,-545,-291,-433,446,0.1,0,25,4
11,0.1,0.31,0.5,29,48,48,90,-134,-235,-268,-34,169,0.1,0,25,4
12,0.1,0.31,0.5,92,78,79,78,-49,2,-390,-2,291,0.1,0,25,4
13,0.1,0.31,0.5,92,57,115,110,-2,70,-251,13,152,0.1,0,25,4
14,0.1,0.31,0.5,58,54,145,110,47,59,-534,-133,635,0.1,0,25,4
15,0.1,0.31,0.5,136,92,109,109,-313,65,49,19,214,0.1,0,25,4
16,0.1,0.31,0.5,94,70,104,135,58,73,63,-158,59,0.1,0,25,4
17,0.1,0.31,0.5,124,72,53,97,-170,69,67,-6,107,0.1,0,25,4
18,0.1,0.31,0.5,53,51,66,115,22,62,68,13,88,0.1,1,25,4
19,0.1,0.31,0.5,120,90,95,93,-144,71,64,22,79,0.1,0,25,4
20,0.1,0.31,0.5,124,61,108,115,-32,72,-149,-169,133,0.1,0,25,4
21,0.1,0.31,0.5,70,85,76,128,40,67,68,25,76,0.1,1,25,4
22,0.1,0.31,0.5,100,62,73,126,28,71,56,-145,73,0.1,0,25,4
23,0.1,0.31,0.5,70,60,104,123,64,70,-202,-143,103,0.1,0,25,4
24,0.1,0.31,0.5,86,65,70,120,-9,71,66,-291,192,0.1,0,25,4
25,0.1,0.31,0.5,142,64,72,106,-50,61,44,-2,151,0.1,1,25,4
26,0.1,0.31,0.5,129,92,128,139,21,63,49,1,100,0.1,1,25,4
27,0.1,0.31,0.5,142,51,91,126,-128,64,48,-7,108,0.1,0,25,4
28,0.1,0.31,0.5,73,101,96,128,53,72,58,0,101,0.1,1,25,4
29,0.1,0.31,0.5,101,81,117,150,48,71,58,-185,86,0.1,0,25,4
30,0.1,0.31,0.5,136,64,91,117,35,69,56,8,93,0.1,1,25,4
31,0.1,0.31,0.5,74,74,143,95,52,73,-28,-13,129,0.1,1,25,4
32,0.1,0.31,0.5,117,70,107,135,-168,71,54,-132,69,0.1,0,25,4
33,0.1,0.31,0.5,114,71,121,118,29,68,-156,20,81,0.1,0,25,4
34,0.1,0.31,0.5,73,62,124,90,51,71,-139,8,93,0.1,0,25,4
35,0.1,0.31,0.5,109,71,163,120,33,73,-193,-8,294,0.1,1,25,4
36,0.1,0.31,0.5,104,76,103,135,51,70,41,5,96,0.1,1,25,4
37,0.1,0.31,0.5,84,134,120,114,64,-170,52,-3,104,0.1,0,25,4
38,0.1,0.31,0.5,145,80,92,118,17,67,45,23,84,0.1,1,25,4
39,0.1,0.31,0.5,149,52,119,123,-202,72,23,4,103,0.1,0,25,4
40,0.1,0.31,0.5,98,96,119,102,33,68,-286,27,387,0.1,1,25,4
41,0.1,0.31,0.5,73,60,107,119,26,72,-199,-118,300,0.1,0,25,4
42,0.1,0.31,0.5,112,94,121,108,39,39,12,23,89,0.1,1,25,4
43,0.1,0.31,0.5,97,85,131,114,47,54,-78,-8,179,0.1,1,25,4
44,0.1,0.31,0.5,67,115,113,115,53,19,13,28,88,0.1,1,25,4
45,0.1,0.31,0.5,97,88,145,127,51,73,-188,-11,112,0.1,0,25,4
46,0.1,0.31,0.5,85,81,105,96,51,64,-62,24,163,0.1,1,25,4
47,0.1,0.31,0.5,97,69,113,171,-132,59,-333,-117,434,0.1,0,25,4
48,0.1,0.31,0.5,79,55,150,138,56,73,-46,-19,147,0.1,1,25,4
49,0.1,0.31,0.5,87,92,156,116,55,70,-218,16,119,0.1,0,25,4
50,0.1,0.31,0.5,103,140,156,135,55,-11,-171,-19,120,0.1,0,25,4
51,0.1,0.31,0.5,110,138,168,170,36,19,-236,-207,337,0.1,0,25,4
52,0.1,0.31,0.5,101,107,106,112,53,45,-79,21,180,0.1,1,25,4
53,0.1,0.31,0.5,120,112,172,122,37,47,-13,20,114,0.1,1,25,4
54,0.1,0.31,0.5,114,97,130,178,46,45,-19,-42,143,0.1,1,25,4
55,0.1,0.31,0.5,116,110,90,189,52,41,-84,-149,185,0.1,0,25,4
56,0.1,0.31,0.5,133,117,175,164,-140,36,-383,-8,284,0.1,0,25,4
57,0.1,0.31,0.5,148,97,132,101,-174,38,-28,5,129,0.1,0,25,4
58,0.1,0.31,0.5,125,127,72,156,-2,20,29,-7,108,0.1,1,25,4
59,0.1,0.31,0.5,73,141,151,139,65,-113,-273,24,174,0.1,0,25,4
60,0.1,0.31,0.5,85,110,190,102,64,42,-133,-6,234,0.1,1,25,4
61,0.1,0.31,0.5,91,111,103,130,62,33,12,15,89,0.1,1,25,4
62,0.1,0.31,0.5,95,133,132,144,65,46,47,4,97,0.1,1,25,4
63,0.1,0.31,0.5,89,96,136,204,63,37,17,-204,305,0.1,1,25,4
64,0.1,0.31,0.5,118,171,124,159,59,-19,52,-21,122,0.1,1,25,4
65,0.1,0.31,0.5,170,142,133,180,-168,8,20,-28,129,0.1,0,25,4
