eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-130,-174,-133,-132,-107,-116,75,0.1,0,10,6
1,0.1,0.31,0.5,0,0,0,0,0,15,-139,-165,-121,-110,-218,68,119,0.1,0,10,6
2,0.1,0.31,0.5,7,7,7,16,7,8,-144,-134,-201,90,-131,91,102,0.1,0,10,6
3,0.1,0.31,0.5,17,28,17,19,17,12,-143,31,-133,72,-189,93,90,0.1,0,10,6
4,0.1,0.31,0.5,32,24,32,29,32,21,-139,90,-112,85,-125,93,40,0.1,0,10,6
5,0.1,0.31,0.5,34,22,12,23,34,10,-132,90,85,86,-117,93,33,0.1,0,10,6
6,0.1,0.31,0.5,37,26,23,34,20,21,-131,87,90,-110,69,93,32,0.1,0,10,6
7,0.1,0.31,0.5,41,28,29,22,34,31,-204,90,89,87,88,90,105,0.1,0,10,6
8,0.1,0.31,0.5,23,30,21,31,32,37,71,83,93,88,88,-106,30,0.1,0,10,6
9,0.1,0.31,0.5,50,39,33,38,35,24,75,90,91,87,77,93,26,0.1,1,10,6
10,0.1,0.31,0.5,50,24,27,26,29,25,-120,90,90,88,88,93,21,0.1,0,10,6
11,0.1,0.31,0.5,31,37,36,35,39,35,89,89,89,85,94,89,16,0.1,1,10,6
12,0.1,0.31,0.5,35,31,24,33,26,27,-66,90,93,88,90,92,167,0.1,1,10,6
13,0.1,0.31,0.5,43,30,28,28,23,34,-54,86,92,88,94,79,155,0.1,1,10,6
14,0.1,0.31,0.5,29,42,25,45,26,24,-97,-113,93,-107,94,93,198,0.1,0,10,6
15,0.1,0.31,0.5,40,36,39,35,39,36,-221,89,90,87,90,93,322,0.1,1,10,6
16,0.1,0.31,0.5,41,28,30,28,32,29,32,90,91,88,90,93,69,0.1,1,10,6
17,0.1,0.31,0.5,33,40,29,44,30,26,57,90,91,88,93,93,44,0.1,1,10,6
18,0.1,0.31,0.5,31,34,29,32,25,40,79,89,93,88,94,86,22,0.1,1,10,6
19,0.1,0.31,0.5,46,29,38,32,31,38,66,92,-105,88,94,93,35,0.1,0,10,6
20,0.1,0.31,0.5,30,37,31,41,31,23,78,90,93,88,90,92,23,0.1,1,10,6
21,0.1,0.31,0.5,30,29,20,30,29,22,69,92,93,87,94,97,32,0.1,1,10,6
22,0.1,0.31,0.5,44,33,39,34,31,35,70,91,91,88,94,93,31,0.1,1,10,6
23,0.1,0.31,0.5,32,31,29,39,26,29,61,91,93,86,92,93,40,0.1,1,10,6
24,0.1,0.31,0.5,38,27,25,29,31,24,31,92,89,82,92,92,70,0.1,1,10,6
25,0.1,0.31,0.5,51,30,34,34,32,30,-124,92,91,80,87,93,25,0.1,0,10,6
26,0.1,0.31,0.5,47,32,28,40,27,32,54,92,93,88,94,93,47,0.1,1,10,6
27,0.1,0.31,0.5,21,26,25,27,25,31,53,92,91,86,92,86,48,0.1,1,10,6
28,0.1,0.31,0.5,43,27,34,35,32,35,-39,92,93,88,93,93,140,0.1,1,10,6
29,0.1,0.31,0.5,50,34,26,36,26,28,-57,90,92,88,94,93,158,0.1,1,10,6
30,0.1,0.31,0.5,35,34,42,33,24,32,30,92,-107,88,94,91,71,0.1,0,10,6
31,0.1,0.31,0.5,46,27,25,34,27,31,40,92,92,88,94,93,61,0.1,1,10,6
32,0.1,0.31,0.5,43,45,25,39,47,33,57,-114,93,87,-114,90,44,0.1,0,10,6
33,0.1,0.31,0.5,31,41,41,32,41,29,38,92,93,88,94,93,63,0.1,1,10,6
34,0.1,0.31,0.5,46,17,33,48,12,30,-22,92,83,-116,93,93,123,0.1,0,10,6
35,0.1,0.31,0.5,40,41,26,36,44,33,49,92,93,88,92,93,52,0.1,1,10,6
36,0.1,0.31,0.5,42,45,40,24,40,30,52,83,93,87,94,93,49,0.1,1,10,6
