eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-103,-129,-178,-118,-112,-134,79,0.1,0,10,6
1,0.1,0.31,0.5,0,0,17,0,0,0,-135,-118,47,-105,-110,-132,54,0.1,0,10,6
2,0.1,0.31,0.5,10,10,11,10,10,10,-110,-121,91,-120,-111,-150,51,0.1,0,10,6
3,0.1,0.31,0.5,11,11,11,11,10,10,-112,-120,91,-115,-109,-104,21,0.1,0,10,6
4,0.1,0.31,0.5,11,11,11,17,11,11,-138,-105,91,64,-134,-114,39,0.1,0,10,6
5,0.1,0.31,0.5,19,28,24,19,19,14,-129,73,72,87,-151,-103,52,0.1,0,10,6
6,0.1,0.31,0.5,30,20,36,25,23,34,-138,84,-126,82,-103,74,39,0.1,0,10,6
7,0.1,0.31,0.5,36,35,17,25,36,19,-116,84,90,88,-112,84,17,0.1,0,10,6
8,0.1,0.31,0.5,36,28,28,27,20,40,-134,83,89,88,68,72,35,0.1,0,10,6
9,0.1,0.31,0.5,40,22,34,35,40,26,-138,89,85,76,70,87,39,0.1,0,10,6
10,0.1,0.31,0.5,42,40,16,21,33,31,-138,3,87,92,73,75,98,0.1,0,10,6
11,0.1,0.31,0.5,43,23,34,33,32,32,-128,88,90,87,68,89,33,0.1,0,10,6
12,0.1,0.31,0.5,43,29,31,33,40,28,-138,89,83,88,72,86,39,0.1,0,10,6
13,0.1,0.31,0.5,43,32,28,35,30,27,-147,89,88,-119,86,88,48,0.1,0,10,6
14,0.1,0.31,0.5,43,38,27,23,29,34,-194,-106,89,86,83,86,95,0.1,0,10,6
15,0.1,0.31,0.5,46,27,38,34,32,31,-119,87,91,90,86,86,20,0.1,0,10,6
16,0.1,0.31,0.5,23,28,25,37,34,30,60,90,90,90,86,89,41,0.1,1,10,6
17,0.1,0.31,0.5,49,42,30,31,36,37,-112,88,89,78,85,81,23,0.1,0,10,6
18,0.1,0.31,0.5,45,28,36,36,29,29,78,87,88,65,84,83,36,0.1,1,10,6
19,0.1,0.31,0.5,28,40,39,36,46,44,83,90,91,90,79,88,22,0.1,1,10,6
20,0.1,0.31,0.5,48,32,29,36,31,27,81,90,86,85,83,89,20,0.1,1,10,6
21,0.1,0.31,0.5,41,39,38,33,38,42,81,88,91,90,86,88,20,0.1,1,10,6
22,0.1,0.31,0.5,32,30,27,51,37,29,81,90,93,-110,86,89,20,0.1,0,10,6
23,0.1,0.31,0.5,50,41,40,37,42,41,-132,90,89,87,84,89,33,0.1,0,10,6
24,0.1,0.31,0.5,52,43,47,30,42,45,73,87,90,89,86,89,28,0.1,1,10,6
25,0.1,0.31,0.5,26,27,26,44,36,32,79,90,91,90,86,89,22,0.1,1,10,6
26,0.1,0.31,0.5,51,43,46,43,46,39,80,90,71,85,-107,88,30,0.1,0,10,6
27,0.1,0.31,0.5,49,35,35,26,39,38,80,88,91,85,80,87,21,0.1,1,10,6
28,0.1,0.31,0.5,52,41,39,53,42,44,-115,90,87,82,86,89,19,0.1,0,10,6
29,0.1,0.31,0.5,37,44,41,40,44,38,56,87,91,89,78,88,45,0.1,1,10,6
30,0.1,0.31,0.5,46,31,36,27,38,39,80,92,90,90,72,89,29,0.1,1,10,6
31,0.1,0.31,0.5,52,46,37,47,39,39,83,74,91,88,83,89,27,0.1,1,10,6
32,0.1,0.31,0.5,30,46,37,42,46,39,82,76,91,88,88,89,25,0.1,1,10,6
33,0.1,0.31,0.5,47,41,34,27,38,38,83,75,91,89,78,89,26,0.1,1,10,6
34,0.1,0.31,0.5,46,51,50,42,41,39,83,-105,77,90,-47,88,148,0.1,0,10,6
35,0.1,0.31,0.5,33,47,36,42,48,39,83,68,89,86,68,85,33,0.1,1,10,6
36,0.1,0.31,0.5,49,53,37,33,34,41,81,-107,89,88,-28,89,129,0.1,0,10,6
37,0.1,0.31,0.5,42,32,40,44,48,38,83,79,91,89,-105,88,22,0.1,0,10,6
38,0.1,0.31,0.5,38,47,32,41,52,42,81,79,91,86,-109,83,22,0.1,0,10,6
