eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-195,-196,-283,-353,-158,-165,-366,-322,267,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,62,-583,-221,-288,-163,-240,-303,-217,-26,484,0.1,0,25,8
2,0.1,0.31,0.5,32,32,127,32,32,32,32,35,-222,-442,-123,-225,-407,-786,-289,57,687,0.1,0,25,8
3,0.1,0.31,0.5,86,86,58,106,86,49,86,49,-203,-196,41,-51,-445,75,-322,75,346,0.1,0,25,8
4,0.1,0.31,0.5,109,71,104,56,109,62,124,49,-285,10,41,64,-146,68,-198,76,299,0.1,0,25,8
5,0.1,0.31,0.5,112,128,115,142,106,81,190,99,-103,38,36,21,-9,77,-134,67,204,0.1,0,25,8
6,0.1,0.31,0.5,159,170,155,155,174,164,139,120,46,59,41,42,38,56,51,67,63,0.1,1,25,8
7,0.1,0.31,0.5,159,99,132,104,187,101,128,92,52,49,42,51,-111,72,52,71,59,0.1,0,25,8
8,0.1,0.31,0.5,99,130,128,158,172,112,123,110,34,51,40,15,-75,72,65,75,176,0.1,1,25,8
9,0.1,0.31,0.5,129,131,196,117,109,102,146,95,43,49,-175,49,15,63,-5,69,106,0.1,0,25,8
10,0.1,0.31,0.5,141,108,104,145,177,141,203,91,57,61,40,43,0,49,-134,75,101,0.1,0,25,8
11,0.1,0.31,0.5,134,186,162,162,156,146,106,122,58,-65,33,52,36,50,47,74,166,0.1,1,25,8
12,0.1,0.31,0.5,117,142,202,115,129,106,143,116,58,51,-140,64,23,72,29,71,78,0.1,0,25,8
13,0.1,0.31,0.5,137,105,204,107,143,173,191,100,62,59,-116,71,19,-135,-139,73,82,0.1,0,25,8
14,0.1,0.31,0.5,165,135,167,134,138,96,143,117,-81,55,35,64,22,58,29,75,182,0.1,1,25,8
15,0.1,0.31,0.5,103,118,81,94,139,96,112,196,65,53,45,71,6,79,37,-163,95,0.1,0,25,8
