eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-201,-115,-149,-128,102,0.1,0,25,4
1,0.1,0.31,0.5,131,0,0,0,-491,-232,-642,-655,592,0.1,0,25,4
2,0.1,0.31,0.5,36,35,35,35,62,-327,-304,-623,524,0.1,0,25,4
3,0.1,0.31,0.5,39,36,36,36,56,-171,-383,-322,284,0.1,0,25,4
4,0.1,0.31,0.5,39,36,36,36,-166,-176,-165,-354,255,0.1,0,25,4
5,0.1,0.31,0.5,37,36,105,36,60,-243,-234,-140,335,0.1,0,25,4
6,0.1,0.31,0.5,66,86,91,88,63,-247,22,-310,211,0.1,0,25,4
7,0.1,0.31,0.5,36,69,56,88,64,-63,10,-218,164,0.1,0,25,4
8,0.1,0.31,0.5,80,80,107,119,66,64,35,-224,125,0.1,0,25,4
9,0.1,0.31,0.5,81,59,54,125,47,67,46,-220,121,0.1,0,25,4
10,0.1,0.31,0.5,69,84,106,127,62,56,49,-173,74,0.1,0,25,4
11,0.1,0.31,0.5,81,107,77,66,60,-73,33,-15,174,0.1,1,25,4
12,0.1,0.31,0.5,133,90,126,140,-166,66,29,30,72,0.1,0,25,4
13,0.1,0.31,0.5,53,61,73,86,64,69,43,46,58,0.1,1,25,4
14,0.1,0.31,0.5,78,81,113,102,63,69,45,17,84,0.1,1,25,4
15,0.1,0.31,0.5,93,107,72,71,60,35,53,48,66,0.1,1,25,4
16,0.1,0.31,0.5,102,73,95,99,-131,43,47,58,58,0.1,0,25,4
17,0.1,0.31,0.5,128,121,128,110,-49,59,32,57,150,0.1,1,25,4
18,0.1,0.31,0.5,121,98,73,79,-10,62,56,56,111,0.1,1,25,4
19,0.1,0.31,0.5,114,79,131,128,48,59,-231,40,132,0.1,0,25,4
20,0.1,0.31,0.5,87,91,71,106,44,47,59,1,100,0.1,1,25,4
21,0.1,0.31,0.5,108,97,126,112,48,63,25,26,76,0.1,1,25,4
22,0.1,0.31,0.5,107,92,118,134,49,62,57,49,52,0.1,1,25,4
23,0.1,0.31,0.5,95,106,91,68,49,45,57,73,56,0.1,1,25,4
24,0.1,0.31,0.5,93,83,95,97,53,60,60,65,48,0.1,1,25,4
25,0.1,0.31,0.5,118,76,131,85,-159,61,-215,53,116,0.1,0,25,4
26,0.1,0.31,0.5,127,88,76,97,-162,54,60,37,64,0.1,0,25,4
27,0.1,0.31,0.5,89,85,85,54,27,49,51,69,74,0.1,1,25,4
28,0.1,0.31,0.5,96,94,121,74,30,55,54,71,71,0.1,1,25,4
29,0.1,0.31,0.5,111,101,97,60,51,31,31,69,70,0.1,1,25,4
30,0.1,0.31,0.5,78,106,100,79,61,14,44,68,87,0.1,1,25,4
31,0.1,0.31,0.5,77,78,107,61,56,59,34,69,67,0.1,1,25,4
32,0.1,0.31,0.5,103,98,101,79,64,32,23,75,78,0.1,1,25,4
33,0.1,0.31,0.5,89,221,106,84,44,-358,-96,53,459,0.1,1,25,4
34,0.1,0.31,0.5,57,81,88,108,59,50,-36,-121,137,0.1,0,25,4
35,0.1,0.31,0.5,102,95,104,62,58,56,-177,72,278,0.1,1,25,4
36,0.1,0.31,0.5,90,111,119,68,59,-140,-32,73,133,0.1,0,25,4
37,0.1,0.31,0.5,65,113,85,108,65,11,-35,56,136,0.1,1,25,4
38,0.1,0.31,0.5,81,52,123,65,58,65,-134,63,235,0.1,1,25,4
39,0.1,0.31,0.5,92,118,99,67,65,35,49,69,66,0.1,1,25,4
40,0.1,0.31,0.5,61,79,105,88,65,66,-46,66,147,0.1,1,25,4
41,0.1,0.31,0.5,112,73,104,75,25,50,-42,73,143,0.1,1,25,4
42,0.1,0.31,0.5,89,98,106,78,61,56,19,60,82,0.1,1,25,4
43,0.1,0.31,0.5,76,90,118,103,56,63,-169,62,270,0.1,1,25,4
44,0.1,0.31,0.5,97,123,102,81,56,-264,-57,64,165,0.1,0,25,4
45,0.1,0.31,0.5,80,73,126,95,63,64,-253,11,154,0.1,0,25,4
46,0.1,0.31,0.5,105,88,104,85,14,42,3,68,98,0.1,1,25,4
47,0.1,0.31,0.5,133,100,82,86,7,62,-16,65,117,0.1,1,25,4
48,0.1,0.31,0.5,95,96,188,79,47,33,-127,71,228,0.1,1,25,4
49,0.1,0.31,0.5,107,61,85,102,-26,62,16,-126,127,0.1,0,25,4
50,0.1,0.31,0.5,91,90,99,125,51,64,8,-442,343,0.1,0,25,4
51,0.1,0.31,0.5,95,90,124,86,46,53,-115,44,57,0.1,0,25,4
52,0.1,0.31,0.5,74,70,153,60,52,64,-24,62,125,0.1,1,25,4
53,0.1,0.31,0.5,90,89,91,124,54,59,-144,30,245,0.1,1,25,4
54,0.1,0.31,0.5,100,78,114,142,48,67,-146,-167,247,0.1,0,25,4
55,0.1,0.31,0.5,92,93,125,70,44,60,28,69,73,0.1,1,25,4
56,0.1,0.31,0.5,91,94,57,61,41,52,-40,71,141,0.1,1,25,4
57,0.1,0.31,0.5,93,119,113,128,50,-148,33,-189,90,0.1,0,25,4
58,0.1,0.31,0.5,111,79,162,102,-139,64,-127,73,228,0.1,0,25,4
59,0.1,0.31,0.5,111,73,71,49,21,61,50,69,80,0.1,1,25,4
60,0.1,0.31,0.5,119,90,117,91,-80,67,-170,73,181,0.1,0,25,4
61,0.1,0.31,0.5,95,93,142,94,35,64,-102,66,203,0.1,1,25,4
62,0.1,0.31,0.5,101,75,71,58,48,64,61,72,53,0.1,1,25,4
63,0.1,0.31,0.5,126,113,116,78,-148,57,-48,71,149,0.1,0,25,4
64,0.1,0.31,0.5,93,79,105,88,36,68,4,73,97,0.1,1,25,4
65,0.1,0.31,0.5,118,51,89,103,-140,68,-87,-136,188,0.1,0,25,4
66,0.1,0.31,0.5,163,136,118,61,-346,17,-3,68,447,0.1,1,25,4
67,0.1,0.31,0.5,123,79,94,76,-38,70,54,73,139,0.1,1,25,4
68,0.1,0.31,0.5,159,54,121,88,-267,69,-21,71,168,0.1,0,25,4
69,0.1,0.31,0.5,148,125,118,111,6,55,2,43,99,0.1,1,25,4
70,0.1,0.31,0.5,161,76,116,64,-343,71,40,71,444,0.1,1,25,4
71,0.1,0.31,0.5,160,75,95,90,-64,69,12,73,165,0.1,1,25,4
72,0.1,0.31,0.5,158,128,80,69,-210,34,64,65,311,0.1,1,25,4
73,0.1,0.31,0.5,129,89,91,65,-66,70,-111,73,167,0.1,0,25,4
74,0.1,0.31,0.5,169,67,91,78,-234,61,-110,71,135,0.1,0,25,4
75,0.1,0.31,0.5,99,83,143,59,56,70,-268,73,369,0.1,1,25,4
76,0.1,0.31,0.5,56,86,72,77,62,68,-41,70,142,0.1,1,25,4
77,0.1,0.31,0.5,87,61,99,74,67,67,4,68,97,0.1,1,25,4
78,0.1,0.31,0.5,81,71,93,73,67,70,54,66,47,0.1,1,25,4
79,0.1,0.31,0.5,63,85,110,71,64,69,-112,72,213,0.1,1,25,4
80,0.1,0.31,0.5,91,109,74,73,62,-134,62,68,39,0.1,0,25,4
81,0.1,0.31,0.5,76,56,111,69,65,66,-199,71,100,0.1,0,25,4
82,0.1,0.31,0.5,106,67,91,82,-206,67,0,54,107,0.1,0,25,4
83,0.1,0.31,0.5,60,78,121,76,53,66,-378,73,279,0.1,0,25,4
84,0.1,0.31,0.5,68,67,65,74,58,68,-100,49,201,0.1,1,25,4
85,0.1,0.31,0.5,92,73,86,68,64,65,-121,72,222,0.1,1,25,4
86,0.1,0.31,0.5,59,73,106,72,67,71,-358,73,259,0.1,0,25,4
87,0.1,0.31,0.5,78,78,91,74,66,69,65,70,36,0.1,1,25,4
88,0.1,0.31,0.5,84,62,42,74,58,70,75,62,43,0.1,1,25,4
89,0.1,0.31,0.5,82,85,55,90,18,-124,75,22,83,0.1,0,25,4
90,0.1,0.31,0.5,121,83,92,74,-508,62,71,66,409,0.1,0,25,4
91,0.1,0.31,0.5,58,80,55,89,65,54,74,61,47,0.1,1,25,4
