eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-186,-137,-184,-282,-212,-276,183,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-222,-708,-250,-199,-219,-369,609,0.1,0,25,6
2,0.1,0.31,0.5,0,0,0,0,59,0,-755,-245,-351,-203,-37,-341,656,0.1,0,25,6
3,0.1,0.31,0.5,17,17,17,17,17,17,-273,-164,-275,-206,83,-341,242,0.1,0,25,6
4,0.1,0.31,0.5,17,47,65,17,23,57,-139,-26,-64,-213,75,0,165,0.1,0,25,6
5,0.1,0.31,0.5,97,92,94,97,103,90,-306,65,62,-229,54,63,207,0.1,0,25,6
6,0.1,0.31,0.5,63,39,77,97,21,49,-30,59,1,-768,80,62,669,0.1,0,25,6
7,0.1,0.31,0.5,108,87,105,131,127,122,52,69,51,-218,40,32,119,0.1,0,25,6
8,0.1,0.31,0.5,124,92,95,137,101,131,11,62,49,-235,57,-119,136,0.1,0,25,6
9,0.1,0.31,0.5,60,128,105,147,58,95,63,-126,42,-275,74,64,176,0.1,0,25,6
10,0.1,0.31,0.5,101,70,106,149,90,55,55,69,36,-329,-118,69,230,0.1,0,25,6
11,0.1,0.31,0.5,85,76,85,110,96,117,64,69,53,-153,60,60,254,0.1,1,25,6
12,0.1,0.31,0.5,149,122,156,137,83,120,-5,66,-223,11,81,69,124,0.1,0,25,6
13,0.1,0.31,0.5,190,80,140,148,101,66,-135,67,31,47,74,66,70,0.1,0,25,6
14,0.1,0.31,0.5,85,103,86,156,77,118,59,64,35,-133,81,68,66,0.1,0,25,6
15,0.1,0.31,0.5,87,101,136,72,78,75,65,54,21,42,78,71,80,0.1,1,25,6
16,0.1,0.31,0.5,104,83,86,180,60,84,28,62,53,-217,78,54,318,0.1,1,25,6
17,0.1,0.31,0.5,102,84,87,175,70,128,58,53,55,-168,81,-267,168,0.1,0,25,6
18,0.1,0.31,0.5,76,114,98,182,73,82,63,-117,53,-228,81,66,329,0.1,0,25,6
19,0.1,0.31,0.5,134,105,168,150,66,67,24,68,-220,-70,79,68,171,0.1,0,25,6
20,0.1,0.31,0.5,71,62,124,137,66,136,64,69,-36,18,81,37,137,0.1,1,25,6
21,0.1,0.31,0.5,122,133,126,146,230,118,60,57,45,-28,-242,60,343,0.1,1,25,6
22,0.1,0.31,0.5,104,112,109,173,65,74,60,69,50,-205,81,62,106,0.1,0,25,6
23,0.1,0.31,0.5,96,59,108,131,154,100,62,68,48,-11,-203,73,112,0.1,0,25,6
