eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-200,-122,-127,-181,-179,-157,101,0.1,0,20,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-264,-120,-173,-140,-134,-255,165,0.1,0,20,6
2,0.1,0.31,0.5,0,0,0,0,0,0,-199,-117,-187,-143,-233,-265,166,0.1,0,20,6
3,0.1,0.31,0.5,0,0,0,0,0,0,-294,-450,-118,-170,-490,-210,391,0.1,0,20,6
4,0.1,0.31,0.5,79,0,55,0,0,57,-76,-396,-37,-119,-214,-67,297,0.1,0,20,6
5,0.1,0.31,0.5,76,73,57,73,73,49,56,-162,70,-183,-178,78,84,0.1,0,20,6
6,0.1,0.31,0.5,33,53,47,74,29,26,69,-39,66,-161,35,80,140,0.1,0,20,6
7,0.1,0.31,0.5,106,88,77,101,67,68,27,52,48,-155,76,73,74,0.1,0,20,6
8,0.1,0.31,0.5,53,69,74,104,64,55,69,66,69,-123,79,81,35,0.1,0,20,6
9,0.1,0.31,0.5,77,59,96,105,55,55,55,63,-123,-280,79,81,181,0.1,0,20,6
10,0.1,0.31,0.5,65,73,40,108,66,63,46,70,73,-152,68,67,55,0.1,0,20,6
11,0.1,0.31,0.5,60,42,73,108,58,71,65,80,70,-150,76,74,51,0.1,0,20,6
12,0.1,0.31,0.5,82,67,89,108,67,70,61,77,63,-123,79,80,40,0.1,0,20,6
13,0.1,0.31,0.5,68,63,47,108,60,85,60,80,72,-170,78,-170,71,0.1,0,20,6
14,0.1,0.31,0.5,84,62,64,108,61,85,-12,74,69,-276,66,-144,177,0.1,0,20,6
15,0.1,0.31,0.5,63,49,98,57,49,49,59,76,22,-90,78,83,191,0.1,1,20,6
16,0.1,0.31,0.5,101,99,76,102,92,39,60,75,74,80,79,90,41,0.1,1,20,6
17,0.1,0.31,0.5,60,55,73,91,104,47,65,73,60,69,-120,90,41,0.1,0,20,6
18,0.1,0.31,0.5,93,81,86,57,53,50,48,63,71,65,80,90,53,0.1,1,20,6
19,0.1,0.31,0.5,112,77,69,109,76,38,-140,79,70,-166,76,88,67,0.1,0,20,6
20,0.1,0.31,0.5,85,83,83,99,97,126,67,74,73,66,-115,36,65,0.1,0,20,6
21,0.1,0.31,0.5,68,53,66,57,92,56,56,80,64,42,75,90,59,0.1,1,20,6
22,0.1,0.31,0.5,100,75,56,100,37,55,30,70,75,-115,64,77,71,0.1,0,20,6
23,0.1,0.31,0.5,88,71,87,107,103,88,65,80,74,-132,45,79,56,0.1,0,20,6
24,0.1,0.31,0.5,62,56,75,125,86,57,67,79,73,-51,41,80,152,0.1,1,20,6
25,0.1,0.31,0.5,107,90,67,39,62,45,-125,-115,72,69,-49,88,150,0.1,0,20,6
26,0.1,0.31,0.5,74,67,69,93,108,103,62,76,73,74,-31,-156,132,0.1,0,20,6
27,0.1,0.31,0.5,68,65,88,94,88,76,67,75,75,76,14,62,87,0.1,1,20,6
28,0.1,0.31,0.5,98,73,59,101,70,48,56,80,75,-126,-162,37,263,0.1,0,20,6
29,0.1,0.31,0.5,102,70,80,44,100,136,41,82,73,71,44,-54,155,0.1,1,20,6
30,0.1,0.31,0.5,76,114,95,93,105,94,69,-156,28,74,6,-30,131,0.1,0,20,6
31,0.1,0.31,0.5,84,58,65,125,127,55,68,72,74,-16,-164,5,117,0.1,0,20,6
32,0.1,0.31,0.5,100,64,58,63,62,107,25,71,75,56,-11,-264,165,0.1,0,20,6
