eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,11,0,0,-120,-107,-227,-113,-108,77,-118,-131,128,0.1,0,10,8
1,0.1,0.31,0.5,7,7,7,5,7,7,16,3,-114,-125,-130,-106,-149,93,88,-102,50,0.1,0,10,8
2,0.1,0.31,0.5,15,15,18,15,15,12,10,15,-119,-112,86,-129,-112,95,92,-109,30,0.1,0,10,8
3,0.1,0.31,0.5,18,19,11,19,13,11,19,11,64,-137,93,-116,90,95,92,93,38,0.1,0,10,8
4,0.1,0.31,0.5,20,19,21,24,21,17,17,17,91,85,93,79,92,95,87,95,22,0.1,1,10,8
5,0.1,0.31,0.5,33,39,23,38,36,21,32,21,91,-115,93,64,-109,95,90,95,37,0.1,0,10,8
6,0.1,0.31,0.5,20,22,24,24,19,26,22,21,91,88,92,83,92,93,92,95,18,0.1,1,10,8
7,0.1,0.31,0.5,28,30,26,34,27,21,35,21,90,87,93,81,91,95,-107,95,20,0.1,0,10,8
8,0.1,0.31,0.5,28,32,25,28,27,24,19,23,91,86,93,77,92,95,91,95,24,0.1,1,10,8
9,0.1,0.31,0.5,27,41,29,36,34,18,34,17,91,-118,86,70,-105,95,-105,95,31,0.1,0,10,8
10,0.1,0.31,0.5,27,27,28,29,27,22,38,32,91,88,92,88,88,95,-112,90,13,0.1,0,10,8
11,0.1,0.31,0.5,32,27,30,35,31,36,27,31,89,86,93,84,76,83,92,93,25,0.1,1,10,8
12,0.1,0.31,0.5,22,34,19,23,45,20,22,20,91,88,93,82,-111,93,92,95,19,0.1,0,10,8
13,0.1,0.31,0.5,26,21,29,40,22,24,32,20,91,88,93,80,89,94,92,95,21,0.1,1,10,8
14,0.1,0.31,0.5,34,35,25,28,27,27,31,28,91,87,93,81,87,95,92,95,20,0.1,1,10,8
15,0.1,0.31,0.5,28,33,28,31,36,33,21,18,91,92,90,83,92,-104,91,95,18,0.1,0,10,8
16,0.1,0.31,0.5,37,24,30,32,22,15,35,27,-109,87,92,84,90,95,85,92,17,0.1,0,10,8
17,0.1,0.31,0.5,29,36,25,30,27,22,33,28,81,88,93,82,92,95,88,94,20,0.1,1,10,8
18,0.1,0.31,0.5,23,31,22,31,31,31,19,19,91,83,93,83,92,94,92,95,18,0.1,1,10,8
19,0.1,0.31,0.5,37,26,29,31,24,28,31,38,91,88,93,82,90,82,92,70,31,0.1,1,10,8
20,0.1,0.31,0.5,25,33,24,31,28,26,29,26,91,86,93,80,92,94,92,95,21,0.1,1,10,8
21,0.1,0.31,0.5,27,31,32,33,35,31,25,22,91,84,90,83,91,94,90,95,18,0.1,1,10,8
22,0.1,0.31,0.5,35,24,30,31,21,15,31,25,91,84,93,84,92,95,90,94,17,0.1,1,10,8
23,0.1,0.31,0.5,27,38,26,31,39,24,33,28,91,-117,93,84,-115,95,92,95,18,0.1,0,10,8
24,0.1,0.31,0.5,26,38,34,33,31,42,21,22,91,83,77,82,91,86,92,95,24,0.1,1,10,8
25,0.1,0.31,0.5,31,41,27,34,39,22,28,21,90,-108,93,76,-108,93,92,95,25,0.1,0,10,8
26,0.1,0.31,0.5,29,18,25,31,18,24,34,37,91,88,93,81,88,95,92,-122,23,0.1,0,10,8
27,0.1,0.31,0.5,26,36,36,31,33,24,24,33,91,87,71,82,88,95,88,93,30,0.1,1,10,8
28,0.1,0.31,0.5,33,38,23,29,36,17,30,15,91,88,92,82,87,95,92,95,19,0.1,1,10,8
29,0.1,0.31,0.5,30,40,31,38,21,30,36,41,91,-109,93,77,92,95,91,87,24,0.1,0,10,8
30,0.1,0.31,0.5,39,39,30,33,35,26,22,33,-106,-124,93,82,87,95,92,91,25,0.1,0,10,8
31,0.1,0.31,0.5,27,23,21,29,34,14,35,13,88,78,93,83,92,95,-107,94,23,0.1,0,10,8
32,0.1,0.31,0.5,25,36,31,35,21,30,27,31,87,-111,93,90,92,95,92,95,14,0.1,0,10,8
33,0.1,0.31,0.5,31,40,30,40,25,21,18,21,91,39,84,-118,92,95,92,95,62,0.1,0,10,8
34,0.1,0.31,0.5,34,20,28,29,36,23,36,20,89,88,92,83,-105,95,-105,95,18,0.1,0,10,8
35,0.1,0.31,0.5,18,39,25,28,31,23,35,24,90,88,93,82,92,95,87,95,19,0.1,1,10,8
36,0.1,0.31,0.5,35,31,30,39,19,36,17,38,91,86,91,80,88,86,92,83,21,0.1,1,10,8
37,0.1,0.31,0.5,26,24,22,30,31,21,34,20,90,88,93,81,91,94,90,95,20,0.1,1,10,8
38,0.1,0.31,0.5,26,35,31,31,36,27,34,29,91,87,91,79,92,93,92,92,22,0.1,1,10,8
39,0.1,0.31,0.5,38,40,29,38,17,27,19,26,90,-116,93,77,92,95,91,95,24,0.1,0,10,8
40,0.1,0.31,0.5,27,38,22,29,32,15,40,23,89,84,93,84,92,95,-108,91,17,0.1,0,10,8
41,0.1,0.31,0.5,29,19,33,30,39,31,35,38,91,83,93,84,92,95,90,95,18,0.1,1,10,8
42,0.1,0.31,0.5,28,39,26,35,12,22,17,23,91,86,88,83,91,95,92,93,18,0.1,1,10,8
43,0.1,0.31,0.5,33,39,30,30,39,36,35,20,91,86,93,82,90,83,-105,94,19,0.1,0,10,8
44,0.1,0.31,0.5,29,20,32,33,39,37,36,30,91,86,93,84,92,95,92,95,17,0.1,1,10,8
45,0.1,0.31,0.5,31,39,25,34,12,21,20,22,88,86,91,81,92,95,92,95,20,0.1,1,10,8
46,0.1,0.31,0.5,32,39,31,30,38,23,34,23,91,86,91,84,92,95,92,94,17,0.1,1,10,8
47,0.1,0.31,0.5,28,18,33,35,38,28,33,35,91,86,90,82,91,95,90,91,19,0.1,1,10,8
48,0.1,0.31,0.5,31,40,25,35,15,25,20,36,91,88,93,84,91,94,92,69,32,0.1,1,10,8
49,0.1,0.31,0.5,41,41,30,30,36,24,36,22,-112,-112,91,84,-105,95,-105,95,17,0.1,0,10,8
50,0.1,0.31,0.5,41,38,25,35,37,21,39,20,-106,-117,91,78,-105,94,-129,95,30,0.1,0,10,8
51,0.1,0.31,0.5,33,32,26,31,30,24,37,25,-107,-114,93,84,-105,95,-117,95,18,0.1,0,10,8
52,0.1,0.31,0.5,33,33,20,25,38,30,34,21,-110,-110,93,84,-123,68,-112,93,33,0.1,0,10,8
53,0.1,0.31,0.5,35,30,15,23,34,15,37,16,-119,-151,93,84,-125,95,-132,93,52,0.1,0,10,8
54,0.1,0.31,0.5,36,34,18,27,37,15,32,15,-135,-150,91,-127,-110,95,-127,95,51,0.1,0,10,8
55,0.1,0.31,0.5,33,31,14,27,40,15,36,27,-129,-138,92,-101,34,95,-109,77,67,0.1,0,10,8
56,0.1,0.31,0.5,37,34,32,26,12,20,35,14,-139,-160,-135,84,94,-103,-122,95,61,0.1,0,10,8
57,0.1,0.31,0.5,33,45,24,24,25,15,37,20,81,36,93,82,94,95,-153,95,65,0.1,0,10,8
58,0.1,0.31,0.5,24,22,27,38,32,26,32,26,86,86,93,84,94,95,80,95,21,0.1,1,10,8
59,0.1,0.31,0.5,36,38,23,26,16,22,19,23,87,76,93,84,94,95,92,92,25,0.1,1,10,8
60,0.1,0.31,0.5,30,34,32,36,38,23,37,29,89,85,93,83,-106,95,92,95,18,0.1,0,10,8
61,0.1,0.31,0.5,25,25,23,31,30,26,31,26,87,85,93,80,92,95,92,93,21,0.1,1,10,8
62,0.1,0.31,0.5,37,39,27,34,15,32,18,19,88,86,93,79,94,88,90,95,22,0.1,1,10,8
63,0.1,0.31,0.5,31,33,28,32,33,25,39,31,89,80,93,76,94,93,91,92,25,0.1,1,10,8
64,0.1,0.31,0.5,31,28,27,36,28,27,30,33,88,86,93,81,94,95,92,95,20,0.1,1,10,8
65,0.1,0.31,0.5,35,41,29,35,20,30,22,25,88,-107,93,84,94,94,92,90,17,0.1,0,10,8
66,0.1,0.31,0.5,33,36,29,26,27,17,35,24,85,83,91,84,94,95,90,95,18,0.1,1,10,8
67,0.1,0.31,0.5,42,22,30,38,36,27,42,29,-109,85,93,84,90,95,-106,95,17,0.1,0,10,8
68,0.1,0.31,0.5,25,37,25,35,29,28,32,18,89,86,93,79,83,95,91,95,22,0.1,1,10,8
69,0.1,0.31,0.5,39,34,23,28,25,15,18,20,-112,86,93,83,92,95,92,95,18,0.1,0,10,8
