eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,37,74,0,-196,7,-234,-259,335,0.1,0,15,4
1,0.1,0.31,0.5,33,38,28,27,-134,66,79,-120,35,0.1,0,15,4
2,0.1,0.31,0.5,35,38,26,65,-129,-115,81,-33,134,0.1,0,15,4
3,0.1,0.31,0.5,49,32,43,36,-143,82,79,78,44,0.1,0,15,4
4,0.1,0.31,0.5,49,31,33,38,-174,85,68,76,75,0.1,0,15,4
5,0.1,0.31,0.5,49,47,40,43,-145,85,81,77,46,0.1,0,15,4
6,0.1,0.31,0.5,49,24,39,34,-149,85,81,75,50,0.1,0,15,4
7,0.1,0.31,0.5,49,37,31,43,-112,-113,76,71,30,0.1,0,15,4
8,0.1,0.31,0.5,54,44,36,45,-139,75,81,60,41,0.1,0,15,4
9,0.1,0.31,0.5,54,27,40,34,-208,82,79,74,109,0.1,0,15,4
10,0.1,0.31,0.5,54,45,45,43,-193,52,-116,63,94,0.1,0,15,4
11,0.1,0.31,0.5,39,46,35,51,-4,78,74,69,105,0.1,1,15,4
12,0.1,0.31,0.5,58,57,54,59,71,79,79,-108,30,0.1,0,15,4
13,0.1,0.31,0.5,61,32,42,71,72,81,80,56,45,0.1,1,15,4
14,0.1,0.31,0.5,56,68,61,34,50,76,73,59,51,0.1,1,15,4
15,0.1,0.31,0.5,57,54,43,77,67,59,79,63,42,0.1,1,15,4
16,0.1,0.31,0.5,63,33,54,73,-125,75,60,49,52,0.1,0,15,4
17,0.1,0.31,0.5,66,65,59,36,72,80,55,77,46,0.1,1,15,4
18,0.1,0.31,0.5,53,66,75,73,71,80,61,68,40,0.1,1,15,4
19,0.1,0.31,0.5,65,36,51,69,61,73,78,77,40,0.1,1,15,4
20,0.1,0.31,0.5,72,59,42,36,67,80,81,75,34,0.1,1,15,4
21,0.1,0.31,0.5,51,68,65,69,74,83,79,78,27,0.1,1,15,4
22,0.1,0.31,0.5,55,74,56,61,75,-121,76,75,26,0.1,0,15,4
23,0.1,0.31,0.5,50,36,39,38,70,81,82,76,31,0.1,1,15,4
24,0.1,0.31,0.5,56,56,54,60,76,80,81,74,27,0.1,1,15,4
25,0.1,0.31,0.5,48,52,48,45,72,76,81,77,29,0.1,1,15,4
26,0.1,0.31,0.5,59,51,55,58,-125,75,-107,78,26,0.1,0,15,4
