eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-538,-378,-254,-229,-140,-579,-459,-233,480,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-721,-248,-333,-487,-454,-451,-362,-398,622,0.1,0,25,8
2,0.1,0.31,0.5,0,0,0,0,0,0,59,88,-307,-151,-444,-297,-191,-212,-27,-173,345,0.1,0,25,8
3,0.1,0.31,0.5,55,55,55,55,110,55,89,56,-296,-377,-193,-194,-139,-156,-201,61,278,0.1,0,25,8
4,0.1,0.31,0.5,75,71,67,75,23,48,38,46,-232,-45,17,-218,77,71,71,74,146,0.1,0,25,8
5,0.1,0.31,0.5,105,83,76,105,84,78,89,82,-194,57,69,-211,79,75,71,72,112,0.1,0,25,8
6,0.1,0.31,0.5,112,67,79,112,31,48,102,48,-215,56,31,-207,77,65,-184,70,116,0.1,0,25,8
7,0.1,0.31,0.5,118,87,85,101,108,111,76,82,-206,56,58,-132,-188,-151,-4,69,233,0.1,0,25,8
8,0.1,0.31,0.5,117,135,134,156,106,144,124,162,-78,44,67,40,72,52,59,30,179,0.1,1,25,8
9,0.1,0.31,0.5,117,87,84,145,60,170,127,63,56,59,40,-4,77,-117,50,70,105,0.1,0,25,8
10,0.1,0.31,0.5,170,149,119,83,197,42,90,143,28,42,50,50,-209,75,52,42,310,0.1,1,25,8
11,0.1,0.31,0.5,79,143,141,154,94,132,147,162,70,36,66,38,73,66,45,-113,65,0.1,0,25,8
12,0.1,0.31,0.5,238,88,106,113,95,120,121,124,-509,61,-34,52,74,71,26,73,610,0.1,1,25,8
13,0.1,0.31,0.5,110,165,134,162,86,75,143,65,26,-22,47,-130,72,59,-32,59,133,0.1,0,25,8
14,0.1,0.31,0.5,176,134,122,97,203,162,152,167,19,42,54,40,-220,50,38,-137,121,0.1,0,25,8
15,0.1,0.31,0.5,139,128,171,135,78,189,181,84,13,31,-23,51,71,-144,-129,75,124,0.1,0,25,8
16,0.1,0.31,0.5,149,143,144,152,112,114,126,105,32,42,54,53,71,33,12,69,89,0.1,1,25,8
17,0.1,0.31,0.5,152,145,148,97,151,89,188,136,33,17,19,57,45,75,-159,68,84,0.1,0,25,8
18,0.1,0.31,0.5,196,133,125,146,98,132,119,92,-170,38,56,48,64,72,46,70,71,0.1,0,25,8
19,0.1,0.31,0.5,114,159,138,142,108,177,114,181,32,33,57,52,64,-150,41,-208,109,0.1,0,25,8
20,0.1,0.31,0.5,146,202,122,119,132,90,154,98,17,-147,53,14,70,73,55,72,87,0.1,0,25,8
21,0.1,0.31,0.5,194,118,105,122,155,96,114,84,-195,47,52,58,-126,72,43,73,96,0.1,0,25,8
22,0.1,0.31,0.5,142,141,120,168,67,106,194,111,26,-18,56,-40,70,75,-370,75,271,0.1,0,25,8
23,0.1,0.31,0.5,105,162,165,119,111,108,117,108,46,39,-122,52,73,73,43,73,62,0.1,0,25,8
24,0.1,0.31,0.5,154,138,129,149,135,108,134,93,49,32,45,27,67,69,45,72,74,0.1,1,25,8
25,0.1,0.31,0.5,136,132,121,114,107,166,124,124,52,-34,-9,40,73,-169,24,56,135,0.1,0,25,8
26,0.1,0.31,0.5,173,168,143,110,128,74,142,100,-134,17,41,55,42,74,43,57,84,0.1,0,25,8
27,0.1,0.31,0.5,104,149,158,175,157,123,153,137,44,14,38,-138,68,68,51,69,87,0.1,0,25,8
28,0.1,0.31,0.5,161,134,114,156,99,148,137,115,40,38,53,49,70,54,32,65,69,0.1,1,25,8
29,0.1,0.31,0.5,157,165,137,111,103,100,144,98,49,2,49,19,64,69,14,70,99,0.1,1,25,8
30,0.1,0.31,0.5,101,138,133,160,111,80,175,135,50,28,62,56,73,71,-121,48,73,0.1,0,25,8
31,0.1,0.31,0.5,190,126,221,209,95,113,149,113,-59,33,-574,-132,71,73,36,69,675,0.1,1,25,8
32,0.1,0.31,0.5,121,166,124,231,85,89,105,97,50,-124,60,-141,73,73,44,68,57,0.1,0,25,8
33,0.1,0.31,0.5,126,134,115,233,136,74,154,162,28,48,58,-177,56,75,42,-138,78,0.1,0,25,8
34,0.1,0.31,0.5,171,121,146,216,128,104,152,116,13,51,50,-153,65,75,48,67,88,0.1,0,25,8
35,0.1,0.31,0.5,117,129,194,104,83,125,113,94,16,64,-180,-41,71,57,44,59,142,0.1,0,25,8
36,0.1,0.31,0.5,163,194,127,124,153,188,163,205,14,-190,61,52,57,-25,40,-62,163,0.1,0,25,8
37,0.1,0.31,0.5,129,141,185,199,99,99,112,92,44,23,-151,-72,71,75,46,71,173,0.1,0,25,8
38,0.1,0.31,0.5,133,107,100,102,92,175,141,95,42,40,47,53,72,-159,-113,69,61,0.1,0,25,8
39,0.1,0.31,0.5,139,163,121,123,114,136,142,173,29,44,52,50,71,-6,30,34,107,0.1,1,25,8
40,0.1,0.31,0.5,136,146,143,135,95,106,150,116,51,6,62,64,66,55,27,47,95,0.1,1,25,8
41,0.1,0.31,0.5,198,133,90,122,117,147,140,106,-300,18,65,41,70,61,31,68,201,0.1,0,25,8
42,0.1,0.31,0.5,123,160,149,133,122,152,145,112,48,40,46,63,66,-14,24,77,115,0.1,1,25,8
43,0.1,0.31,0.5,134,121,157,183,103,109,140,69,18,35,32,-143,69,61,22,77,83,0.1,0,25,8
44,0.1,0.31,0.5,164,151,119,126,134,153,143,103,51,30,57,58,65,57,45,77,71,0.1,1,25,8
45,0.1,0.31,0.5,137,164,144,102,126,137,141,103,45,14,51,64,64,54,48,77,87,0.1,1,25,8
46,0.1,0.31,0.5,131,142,160,157,111,115,144,120,43,47,50,65,71,61,44,-114,58,0.1,0,25,8
47,0.1,0.31,0.5,154,141,106,125,120,150,192,106,50,11,62,64,73,60,-235,74,136,0.1,0,25,8
48,0.1,0.31,0.5,152,127,127,108,168,184,122,115,-27,42,71,57,-132,-137,42,71,128,0.1,0,25,8
49,0.1,0.31,0.5,116,139,146,126,104,115,150,192,50,49,56,63,69,57,-119,-229,130,0.1,0,25,8
50,0.1,0.31,0.5,164,135,131,139,102,132,118,130,46,65,58,61,69,50,38,66,63,0.1,1,25,8
51,0.1,0.31,0.5,190,117,136,115,177,171,150,96,-199,60,50,60,-144,-7,45,64,108,0.1,0,25,8
52,0.1,0.31,0.5,118,140,125,130,145,154,158,146,51,47,60,61,73,-26,19,73,127,0.1,1,25,8
53,0.1,0.31,0.5,199,135,178,200,61,140,123,104,-201,59,-157,-79,73,-11,30,70,180,0.1,0,25,8
54,0.1,0.31,0.5,105,134,119,110,163,145,192,122,54,46,57,53,63,65,-139,54,55,0.1,0,25,8
