eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-184,-201,102,0.1,0,15,2
1,0.1,0.31,0.5,0,0,-117,-393,294,0.1,0,15,2
2,0.1,0.31,0.5,0,0,-130,-132,33,0.1,0,15,2
3,0.1,0.31,0.5,0,0,-108,-141,42,0.1,0,15,2
4,0.1,0.31,0.5,0,0,-141,-201,102,0.1,0,15,2
5,0.1,0.31,0.5,0,44,-157,-63,164,0.1,0,15,2
6,0.1,0.31,0.5,16,17,-168,84,69,0.1,0,15,2
7,0.1,0.31,0.5,17,17,-152,82,53,0.1,0,15,2
8,0.1,0.31,0.5,17,18,-124,75,26,0.1,0,15,2
9,0.1,0.31,0.5,17,17,-143,83,44,0.1,0,15,2
10,0.1,0.31,0.5,17,18,-181,82,82,0.1,0,15,2
11,0.1,0.31,0.5,17,17,-194,85,95,0.1,0,15,2
12,0.1,0.31,0.5,17,33,-146,50,51,0.1,0,15,2
13,0.1,0.31,0.5,25,46,-224,31,125,0.1,0,15,2
14,0.1,0.31,0.5,27,22,-159,75,60,0.1,0,15,2
15,0.1,0.31,0.5,27,22,-130,-116,31,0.1,0,15,2
16,0.1,0.31,0.5,29,24,-240,77,141,0.1,0,15,2
17,0.1,0.31,0.5,29,24,-138,72,39,0.1,0,15,2
18,0.1,0.31,0.5,29,19,-145,81,46,0.1,0,15,2
19,0.1,0.31,0.5,29,19,-126,82,27,0.1,0,15,2
20,0.1,0.31,0.5,29,19,-223,83,124,0.1,0,15,2
21,0.1,0.31,0.5,29,19,-146,82,47,0.1,0,15,2
22,0.1,0.31,0.5,46,19,19,77,82,0.1,1,15,2
23,0.1,0.31,0.5,47,40,58,80,43,0.1,1,15,2
24,0.1,0.31,0.5,48,22,50,79,51,0.1,1,15,2
25,0.1,0.31,0.5,43,32,54,79,47,0.1,1,15,2
26,0.1,0.31,0.5,51,42,40,70,61,0.1,1,15,2
27,0.1,0.31,0.5,44,33,58,77,43,0.1,1,15,2
28,0.1,0.31,0.5,53,36,29,81,72,0.1,1,15,2
29,0.1,0.31,0.5,42,38,63,66,38,0.1,1,15,2
30,0.1,0.31,0.5,44,31,57,83,44,0.1,1,15,2
31,0.1,0.31,0.5,49,28,48,83,53,0.1,1,15,2
32,0.1,0.31,0.5,51,41,49,63,52,0.1,1,15,2
33,0.1,0.31,0.5,44,32,62,83,39,0.1,1,15,2
34,0.1,0.31,0.5,43,21,65,79,36,0.1,1,15,2
35,0.1,0.31,0.5,43,38,58,74,43,0.1,1,15,2
36,0.1,0.31,0.5,44,21,47,83,54,0.1,1,15,2
37,0.1,0.31,0.5,45,53,48,64,53,0.1,1,15,2
38,0.1,0.31,0.5,45,35,60,83,41,0.1,1,15,2
39,0.1,0.31,0.5,49,21,45,83,56,0.1,1,15,2
40,0.1,0.31,0.5,40,33,65,83,36,0.1,1,15,2
41,0.1,0.31,0.5,44,34,-210,81,111,0.1,0,15,2
42,0.1,0.31,0.5,49,22,59,83,42,0.1,1,15,2
43,0.1,0.31,0.5,35,46,68,-219,120,0.1,0,15,2
44,0.1,0.31,0.5,45,36,69,81,32,0.1,1,15,2
45,0.1,0.31,0.5,44,25,69,83,32,0.1,1,15,2
46,0.1,0.31,0.5,36,35,65,83,36,0.1,1,15,2
47,0.1,0.31,0.5,45,29,67,81,34,0.1,1,15,2
48,0.1,0.31,0.5,44,35,69,78,32,0.1,1,15,2
49,0.1,0.31,0.5,36,39,65,79,36,0.1,1,15,2
50,0.1,0.31,0.5,46,29,63,82,38,0.1,1,15,2
51,0.1,0.31,0.5,44,29,66,82,35,0.1,1,15,2
52,0.1,0.31,0.5,46,32,-121,81,22,0.1,0,15,2
53,0.1,0.31,0.5,37,38,69,74,32,0.1,1,15,2
54,0.1,0.31,0.5,40,39,67,78,34,0.1,1,15,2
55,0.1,0.31,0.5,43,34,60,81,41,0.1,1,15,2
56,0.1,0.31,0.5,41,35,71,69,32,0.1,1,15,2
57,0.1,0.31,0.5,38,40,71,80,30,0.1,1,15,2
58,0.1,0.31,0.5,42,30,-111,81,20,0.1,0,15,2
59,0.1,0.31,0.5,39,26,67,83,34,0.1,1,15,2
60,0.1,0.31,0.5,35,59,69,-28,129,0.1,1,15,2
61,0.1,0.31,0.5,40,27,64,83,37,0.1,1,15,2
62,0.1,0.31,0.5,45,28,66,83,35,0.1,1,15,2
63,0.1,0.31,0.5,37,29,57,80,44,0.1,1,15,2
64,0.1,0.31,0.5,40,35,71,81,30,0.1,1,15,2
65,0.1,0.31,0.5,43,40,71,74,30,0.1,1,15,2
66,0.1,0.31,0.5,35,34,71,76,30,0.1,1,15,2
67,0.1,0.31,0.5,46,32,51,83,50,0.1,1,15,2
68,0.1,0.31,0.5,51,31,-118,83,19,0.1,0,15,2
69,0.1,0.31,0.5,46,59,60,17,84,0.1,1,15,2
70,0.1,0.31,0.5,39,39,62,83,39,0.1,1,15,2
71,0.1,0.31,0.5,52,32,49,81,52,0.1,1,15,2
72,0.1,0.31,0.5,52,27,-116,82,19,0.1,0,15,2
73,0.1,0.31,0.5,57,29,53,83,48,0.1,1,15,2
74,0.1,0.31,0.5,41,36,68,81,33,0.1,1,15,2
75,0.1,0.31,0.5,41,32,71,80,30,0.1,1,15,2
76,0.1,0.31,0.5,41,29,69,83,32,0.1,1,15,2
77,0.1,0.31,0.5,35,31,68,83,33,0.1,1,15,2
78,0.1,0.31,0.5,41,29,69,83,32,0.1,1,15,2
79,0.1,0.31,0.5,42,30,68,83,33,0.1,1,15,2
80,0.1,0.31,0.5,44,32,-118,79,22,0.1,0,15,2
81,0.1,0.31,0.5,39,29,61,76,40,0.1,1,15,2
82,0.1,0.31,0.5,47,28,-127,83,28,0.1,0,15,2
83,0.1,0.31,0.5,38,30,71,83,30,0.1,1,15,2
84,0.1,0.31,0.5,40,33,60,83,41,0.1,1,15,2
85,0.1,0.31,0.5,40,31,70,83,31,0.1,1,15,2
86,0.1,0.31,0.5,39,30,70,83,31,0.1,1,15,2
87,0.1,0.31,0.5,36,32,68,83,33,0.1,1,15,2
88,0.1,0.31,0.5,42,35,71,79,30,0.1,1,15,2
89,0.1,0.31,0.5,39,35,71,83,30,0.1,1,15,2
90,0.1,0.31,0.5,37,30,59,83,42,0.1,1,15,2
