eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-324,-262,-197,-589,-472,-216,-534,-129,490,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-637,-218,-217,-147,-304,-384,-237,-322,538,0.1,0,25,8
2,0.1,0.31,0.5,0,0,0,0,0,126,0,0,-176,-152,-301,-142,-190,-319,-312,-512,420,0.1,0,25,8
3,0.1,0.31,0.5,46,46,46,39,36,48,46,46,-366,-385,-185,-141,-138,52,-259,-217,286,0.1,0,25,8
4,0.1,0.31,0.5,46,65,49,47,47,57,47,47,-170,-11,-28,-402,-304,25,-342,50,303,0.1,0,25,8
5,0.1,0.31,0.5,94,129,100,94,94,86,107,105,-443,-106,50,-186,-156,43,24,31,344,0.1,0,25,8
6,0.1,0.31,0.5,124,94,48,116,124,131,130,80,-236,11,66,-153,-271,-91,-230,39,192,0.1,0,25,8
7,0.1,0.31,0.5,133,101,88,69,131,82,76,119,-185,6,59,-18,-157,50,17,-43,144,0.1,0,25,8
8,0.1,0.31,0.5,158,123,94,163,90,170,156,120,-228,43,65,-168,17,-22,-48,43,149,0.1,0,25,8
9,0.1,0.31,0.5,171,94,91,84,133,84,116,71,-178,37,66,61,36,14,27,57,87,0.1,0,25,8
10,0.1,0.31,0.5,176,148,85,146,114,102,111,136,-365,-184,62,-202,34,52,4,8,266,0.1,0,25,8
11,0.1,0.31,0.5,117,78,88,50,110,144,136,100,-69,45,71,49,18,-130,-2,31,170,0.1,0,25,8
12,0.1,0.31,0.5,214,150,123,169,145,129,163,130,-185,45,61,39,26,2,0,38,101,0.1,0,25,8
13,0.1,0.31,0.5,161,193,107,142,169,205,208,134,-3,-164,68,47,1,-219,-168,53,120,0.1,0,25,8
14,0.1,0.31,0.5,153,126,121,97,137,95,105,132,-26,18,71,56,17,47,-25,58,127,0.1,1,25,8
15,0.1,0.31,0.5,192,146,131,163,148,157,157,83,-27,17,33,13,30,37,38,65,128,0.1,1,25,8
16,0.1,0.31,0.5,173,140,136,154,167,139,152,187,-35,40,66,50,23,65,45,-153,136,0.1,0,25,8
17,0.1,0.31,0.5,164,165,114,106,141,165,209,116,-9,37,73,53,-5,2,-201,64,110,0.1,0,25,8
18,0.1,0.31,0.5,186,116,102,165,167,137,117,86,-41,33,71,46,22,36,20,67,142,0.1,1,25,8
19,0.1,0.31,0.5,165,152,114,140,163,185,198,148,-26,46,71,62,17,-64,-271,61,172,0.1,0,25,8
20,0.1,0.31,0.5,199,164,112,123,144,148,162,128,-69,38,72,32,19,19,39,63,170,0.1,1,25,8
21,0.1,0.31,0.5,189,136,123,144,163,130,111,95,-69,-32,66,65,26,54,42,68,170,0.1,1,25,8
22,0.1,0.31,0.5,182,150,133,128,169,193,187,154,-38,35,63,61,-10,-168,-133,50,139,0.1,0,25,8
23,0.1,0.31,0.5,155,140,107,109,130,161,159,146,-7,45,71,63,21,-121,22,40,222,0.1,1,25,8
24,0.1,0.31,0.5,179,137,104,140,201,123,140,117,-33,44,71,55,-150,39,8,49,134,0.1,0,25,8
25,0.1,0.31,0.5,168,164,122,138,151,194,156,173,3,33,67,63,30,12,40,25,98,0.1,1,25,8
26,0.1,0.31,0.5,159,154,115,108,206,132,124,165,-10,10,70,53,-172,65,68,-8,111,0.1,0,25,8
27,0.1,0.31,0.5,162,135,118,134,100,118,118,98,3,40,66,62,33,27,65,56,98,0.1,1,25,8
28,0.1,0.31,0.5,200,160,131,155,196,168,147,164,-70,36,71,56,-184,59,64,59,171,0.1,0,25,8
29,0.1,0.31,0.5,174,143,151,127,154,131,126,183,-21,44,26,54,38,63,64,-123,122,0.1,0,25,8
30,0.1,0.31,0.5,169,131,126,144,121,115,104,146,-2,38,73,59,16,61,65,12,103,0.1,1,25,8
31,0.1,0.31,0.5,199,164,152,135,179,183,169,118,-130,41,35,64,45,-137,47,60,231,0.1,0,25,8
32,0.1,0.31,0.5,167,193,120,112,156,154,141,158,-45,-105,73,60,45,54,62,65,206,0.1,1,25,8
33,0.1,0.31,0.5,163,142,111,147,119,94,112,195,-88,46,70,63,40,57,59,-134,189,0.1,0,25,8
