eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,26,0,-152,-252,-142,-147,-373,-221,47,-241,274,0.1,0,20,8
1,0.1,0.31,0.5,15,15,15,15,15,15,15,15,-178,-115,-166,-203,-226,-208,87,-305,206,0.1,0,20,8
2,0.1,0.31,0.5,15,15,15,15,15,50,15,30,-143,-112,-114,-211,86,-29,87,28,130,0.1,0,20,8
3,0.1,0.31,0.5,36,87,31,36,30,31,31,48,-345,-90,-132,-173,83,76,-120,48,246,0.1,0,20,8
4,0.1,0.31,0.5,72,29,49,50,28,45,27,38,-56,68,-230,-160,85,-119,86,75,157,0.1,0,20,8
5,0.1,0.31,0.5,90,50,59,72,39,40,39,69,-143,-117,-20,-18,85,76,85,-181,121,0.1,0,20,8
6,0.1,0.31,0.5,69,76,85,86,74,83,66,48,71,75,65,64,81,78,85,82,37,0.1,1,20,8
7,0.1,0.31,0.5,60,51,41,51,33,47,83,62,75,54,65,58,85,66,-118,76,47,0.1,0,20,8
8,0.1,0.31,0.5,60,65,77,77,61,69,24,54,65,78,67,64,83,76,87,71,37,0.1,1,20,8
9,0.1,0.31,0.5,89,77,46,61,34,43,82,78,-163,-108,68,45,85,84,9,-136,92,0.1,0,20,8
10,0.1,0.31,0.5,68,70,79,86,88,85,89,51,67,68,81,62,77,68,45,86,56,0.1,1,20,8
11,0.1,0.31,0.5,86,74,74,79,67,73,61,71,32,77,74,55,81,77,73,80,69,0.1,1,20,8
12,0.1,0.31,0.5,101,86,66,76,51,64,87,79,57,75,78,73,86,75,67,78,44,0.1,1,20,8
13,0.1,0.31,0.5,75,71,70,88,66,67,108,66,62,74,76,50,87,79,-109,81,51,0.1,0,20,8
14,0.1,0.31,0.5,89,77,73,90,52,66,76,70,41,65,78,61,87,83,81,81,60,0.1,1,20,8
15,0.1,0.31,0.5,100,99,77,78,55,64,44,76,57,65,77,57,84,82,84,77,44,0.1,1,20,8
16,0.1,0.31,0.5,75,66,67,81,68,68,94,65,58,74,77,72,86,83,79,81,43,0.1,1,20,8
17,0.1,0.31,0.5,87,69,72,86,57,65,66,78,57,73,80,67,87,84,84,78,44,0.1,1,20,8
18,0.1,0.31,0.5,93,95,85,77,76,53,46,111,61,71,61,70,57,84,83,-149,50,0.1,0,20,8
19,0.1,0.31,0.5,82,69,74,87,79,74,95,73,56,75,81,64,87,82,76,82,45,0.1,1,20,8
20,0.1,0.31,0.5,83,73,71,93,71,73,70,49,61,78,81,62,76,80,85,84,40,0.1,1,20,8
