eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,15,0,0,0,-101,-131,51,-131,-125,-118,50,0.1,0,10,6
1,0.1,0.31,0.5,8,8,9,8,8,8,-147,-108,93,-107,-113,-109,48,0.1,0,10,6
2,0.1,0.31,0.5,9,9,9,9,8,7,-118,-133,92,-120,-106,93,34,0.1,0,10,6
3,0.1,0.31,0.5,10,10,11,10,10,9,-122,-123,87,-150,-107,95,51,0.1,0,10,6
4,0.1,0.31,0.5,10,10,9,18,10,9,-142,-155,93,50,-105,90,56,0.1,0,10,6
5,0.1,0.31,0.5,18,13,15,19,14,16,-113,-105,93,86,-106,92,15,0.1,0,10,6
6,0.1,0.31,0.5,20,18,12,20,18,12,-132,-175,93,83,-132,95,76,0.1,0,10,6
7,0.1,0.31,0.5,21,20,15,20,19,11,-117,56,93,-120,-112,95,45,0.1,0,10,6
8,0.1,0.31,0.5,29,25,23,20,27,21,-111,90,90,-120,-114,95,21,0.1,0,10,6
9,0.1,0.31,0.5,30,18,14,16,27,13,-185,90,86,68,-110,93,86,0.1,0,10,6
10,0.1,0.31,0.5,32,19,24,29,14,21,-117,90,93,90,90,93,18,0.1,0,10,6
11,0.1,0.31,0.5,38,19,15,19,28,14,-117,91,92,90,83,95,18,0.1,0,10,6
12,0.1,0.31,0.5,41,38,21,27,15,17,-187,53,93,78,90,95,88,0.1,0,10,6
13,0.1,0.31,0.5,21,43,26,22,34,23,80,-115,92,90,86,95,21,0.1,0,10,6
14,0.1,0.31,0.5,39,33,27,37,32,33,85,84,93,88,90,89,17,0.1,1,10,6
15,0.1,0.31,0.5,33,31,19,19,21,18,79,64,93,89,90,93,37,0.1,1,10,6
16,0.1,0.31,0.5,29,41,31,38,36,23,80,70,93,87,88,95,31,0.1,1,10,6
17,0.1,0.31,0.5,35,33,27,27,27,22,81,88,90,90,88,95,20,0.1,1,10,6
18,0.1,0.31,0.5,31,29,28,26,27,22,85,74,93,90,90,95,27,0.1,1,10,6
19,0.1,0.31,0.5,31,40,34,39,39,28,85,76,93,90,86,95,25,0.1,1,10,6
20,0.1,0.31,0.5,36,39,24,28,28,22,85,80,91,88,90,95,21,0.1,1,10,6
21,0.1,0.31,0.5,29,32,35,32,27,25,85,80,85,84,89,95,21,0.1,1,10,6
22,0.1,0.31,0.5,36,45,36,38,39,27,80,-112,92,90,90,95,21,0.1,0,10,6
23,0.1,0.31,0.5,34,40,24,33,30,22,83,75,91,87,90,95,26,0.1,1,10,6
24,0.1,0.31,0.5,32,30,30,30,28,24,82,67,91,89,89,95,34,0.1,1,10,6
25,0.1,0.31,0.5,45,43,43,34,35,22,-122,79,69,89,88,95,32,0.1,0,10,6
26,0.1,0.31,0.5,42,47,34,37,37,23,77,76,89,90,88,95,25,0.1,1,10,6
27,0.1,0.31,0.5,28,25,25,27,27,23,84,74,93,89,87,93,27,0.1,1,10,6
28,0.1,0.31,0.5,35,40,33,37,36,27,83,78,93,92,89,95,23,0.1,1,10,6
29,0.1,0.31,0.5,34,45,34,26,27,24,85,-112,80,90,88,94,21,0.1,0,10,6
30,0.1,0.31,0.5,27,38,34,34,33,27,85,80,93,90,90,93,21,0.1,1,10,6
31,0.1,0.31,0.5,43,27,23,27,25,21,-123,79,93,89,88,95,24,0.1,0,10,6
32,0.1,0.31,0.5,37,41,26,30,38,24,78,78,93,90,85,95,23,0.1,1,10,6
33,0.1,0.31,0.5,32,37,27,31,28,24,74,78,93,88,89,95,27,0.1,1,10,6
34,0.1,0.31,0.5,51,28,32,34,30,26,-126,89,93,90,90,94,27,0.1,0,10,6
35,0.1,0.31,0.5,39,39,23,31,42,26,83,83,92,81,54,94,47,0.1,1,10,6
36,0.1,0.31,0.5,28,41,34,32,26,27,75,-108,89,90,90,94,26,0.1,0,10,6
37,0.1,0.31,0.5,42,34,35,38,36,24,81,84,92,86,90,95,20,0.1,1,10,6
38,0.1,0.31,0.5,35,29,24,23,31,22,82,83,92,88,90,95,19,0.1,1,10,6
39,0.1,0.31,0.5,27,40,29,37,32,33,82,83,93,89,85,93,19,0.1,1,10,6
40,0.1,0.31,0.5,42,35,31,37,36,26,80,79,93,89,89,95,22,0.1,1,10,6
41,0.1,0.31,0.5,33,26,27,24,32,23,83,84,92,90,90,95,18,0.1,1,10,6
42,0.1,0.31,0.5,27,39,29,43,26,37,83,83,93,-134,90,85,35,0.1,0,10,6
43,0.1,0.31,0.5,42,35,35,35,41,30,80,90,90,90,-109,92,21,0.1,0,10,6
44,0.1,0.31,0.5,36,28,30,20,35,23,79,80,89,87,90,95,22,0.1,1,10,6
45,0.1,0.31,0.5,27,39,29,42,24,29,80,84,93,90,76,95,25,0.1,1,10,6
46,0.1,0.31,0.5,38,38,40,32,37,24,80,78,81,90,90,95,23,0.1,1,10,6
47,0.1,0.31,0.5,39,31,34,23,34,17,82,80,84,90,90,95,21,0.1,1,10,6
48,0.1,0.31,0.5,31,37,36,39,20,27,81,84,72,90,92,95,29,0.1,1,10,6
49,0.1,0.31,0.5,39,36,34,45,38,29,-104,81,88,-106,92,95,20,0.1,0,10,6
50,0.1,0.31,0.5,39,28,28,48,32,20,-104,81,89,-110,92,95,20,0.1,0,10,6
51,0.1,0.31,0.5,34,39,36,42,25,32,-104,84,88,-105,92,95,17,0.1,0,10,6
52,0.1,0.31,0.5,38,29,25,42,25,20,-111,83,88,-110,90,95,18,0.1,0,10,6
53,0.1,0.31,0.5,37,32,21,42,23,13,-154,-108,89,-107,92,95,55,0.1,0,10,6
54,0.1,0.31,0.5,37,24,29,42,22,23,-169,84,85,-119,92,95,70,0.1,0,10,6
55,0.1,0.31,0.5,37,24,23,40,23,19,-113,84,89,67,92,95,34,0.1,0,10,6
56,0.1,0.31,0.5,45,43,34,25,27,36,-115,84,88,88,92,79,22,0.1,0,10,6
57,0.1,0.31,0.5,45,24,26,40,23,24,-126,84,89,88,91,95,27,0.1,0,10,6
58,0.1,0.31,0.5,45,34,35,33,34,40,-141,84,87,90,92,-132,42,0.1,0,10,6
59,0.1,0.31,0.5,45,43,31,25,27,32,-137,88,88,88,92,94,38,0.1,0,10,6
60,0.1,0.31,0.5,46,26,29,41,24,13,43,84,89,86,92,95,58,0.1,1,10,6
61,0.1,0.31,0.5,35,35,43,40,44,34,79,90,89,86,92,95,22,0.1,1,10,6
62,0.1,0.31,0.5,50,34,26,25,22,20,-109,88,87,84,92,95,17,0.1,0,10,6
63,0.1,0.31,0.5,48,38,39,49,36,24,81,88,89,86,92,95,20,0.1,1,10,6
