eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-146,-142,-382,-447,348,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-196,-311,-128,-156,212,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-617,-401,-162,-369,518,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-225,-112,-630,-130,531,0.1,0,25,4
4,0.1,0.31,0.5,0,0,99,0,-153,-203,-255,-188,356,0.1,0,25,4
5,0.1,0.31,0.5,37,37,39,37,-389,-479,34,-237,380,0.1,0,25,4
6,0.1,0.31,0.5,38,38,36,38,-523,-211,45,-501,424,0.1,0,25,4
7,0.1,0.31,0.5,41,93,30,41,-165,-109,70,-315,216,0.1,0,25,4
8,0.1,0.31,0.5,79,65,69,79,-221,44,51,-160,122,0.1,0,25,4
9,0.1,0.31,0.5,81,54,79,84,-53,32,-99,-239,200,0.1,0,25,4
10,0.1,0.31,0.5,95,94,104,120,47,49,17,-256,157,0.1,0,25,4
11,0.1,0.31,0.5,76,98,76,100,43,-67,23,-278,379,0.1,1,25,4
12,0.1,0.31,0.5,126,122,121,103,-137,36,44,65,65,0.1,0,25,4
13,0.1,0.31,0.5,86,103,111,130,48,19,41,43,82,0.1,1,25,4
14,0.1,0.31,0.5,107,90,101,62,41,50,32,56,69,0.1,1,25,4
15,0.1,0.31,0.5,128,100,144,119,-81,28,-168,56,182,0.1,0,25,4
16,0.1,0.31,0.5,120,108,70,88,37,45,46,58,64,0.1,1,25,4
17,0.1,0.31,0.5,104,112,117,116,48,52,48,36,65,0.1,1,25,4
18,0.1,0.31,0.5,84,127,90,151,49,-129,50,-220,121,0.1,0,25,4
19,0.1,0.31,0.5,91,92,98,116,45,10,-121,-39,140,0.1,0,25,4
20,0.1,0.31,0.5,104,137,93,157,32,-223,37,-157,124,0.1,0,25,4
21,0.1,0.31,0.5,120,104,97,86,41,-97,47,19,198,0.1,1,25,4
22,0.1,0.31,0.5,72,154,80,101,50,-175,65,56,76,0.1,0,25,4
23,0.1,0.31,0.5,102,143,128,132,30,-292,-54,-167,193,0.1,0,25,4
24,0.1,0.31,0.5,109,99,107,150,25,-23,45,-161,124,0.1,0,25,4
25,0.1,0.31,0.5,132,67,82,108,-172,50,69,-68,169,0.1,0,25,4
26,0.1,0.31,0.5,109,111,94,91,42,61,64,41,60,0.1,1,25,4
27,0.1,0.31,0.5,95,74,61,107,29,47,76,39,72,0.1,1,25,4
28,0.1,0.31,0.5,94,138,48,95,28,-105,76,32,206,0.1,1,25,4
29,0.1,0.31,0.5,133,123,85,91,-139,-26,68,53,127,0.1,0,25,4
30,0.1,0.31,0.5,99,128,101,156,50,30,74,-35,136,0.1,1,25,4
31,0.1,0.31,0.5,102,114,49,176,49,43,71,-178,79,0.1,0,25,4
32,0.1,0.31,0.5,141,139,62,93,-13,-120,77,27,221,0.1,1,25,4
33,0.1,0.31,0.5,115,126,122,97,31,34,48,57,70,0.1,1,25,4
34,0.1,0.31,0.5,95,97,86,104,36,53,69,60,65,0.1,1,25,4
35,0.1,0.31,0.5,106,77,61,114,53,52,73,23,78,0.1,1,25,4
36,0.1,0.31,0.5,104,127,91,64,33,16,62,70,85,0.1,1,25,4
37,0.1,0.31,0.5,86,87,72,109,57,42,70,31,70,0.1,1,25,4
38,0.1,0.31,0.5,121,96,101,94,15,49,47,51,86,0.1,1,25,4
39,0.1,0.31,0.5,145,89,94,84,-277,51,19,24,178,0.1,0,25,4
40,0.1,0.31,0.5,88,68,61,119,53,60,77,9,92,0.1,1,25,4
41,0.1,0.31,0.5,120,102,93,78,-136,61,61,64,40,0.1,0,25,4
42,0.1,0.31,0.5,73,83,68,75,44,67,77,56,57,0.1,1,25,4
43,0.1,0.31,0.5,84,74,75,108,63,66,75,46,55,0.1,1,25,4
44,0.1,0.31,0.5,112,77,60,83,-50,66,73,38,151,0.1,1,25,4
45,0.1,0.31,0.5,107,88,81,98,33,66,69,47,68,0.1,1,25,4
46,0.1,0.31,0.5,85,81,125,92,55,66,-311,69,212,0.1,0,25,4
47,0.1,0.31,0.5,91,91,86,80,52,61,77,58,49,0.1,1,25,4
48,0.1,0.31,0.5,87,100,49,66,58,33,75,75,68,0.1,1,25,4
49,0.1,0.31,0.5,94,71,72,115,17,67,77,-150,84,0.1,0,25,4
50,0.1,0.31,0.5,76,77,88,112,62,60,53,7,94,0.1,1,25,4
51,0.1,0.31,0.5,114,99,91,59,-134,69,71,75,35,0.1,0,25,4
52,0.1,0.31,0.5,95,74,77,100,33,69,77,73,68,0.1,1,25,4
53,0.1,0.31,0.5,70,67,49,113,61,69,77,-135,40,0.1,0,25,4
54,0.1,0.31,0.5,113,77,117,57,23,64,14,75,87,0.1,1,25,4
55,0.1,0.31,0.5,91,70,83,71,47,71,77,72,54,0.1,1,25,4
56,0.1,0.31,0.5,87,90,70,97,48,57,70,75,53,0.1,1,25,4
57,0.1,0.31,0.5,87,93,67,59,58,48,77,70,53,0.1,1,25,4
58,0.1,0.31,0.5,87,68,144,67,55,66,-34,73,135,0.1,1,25,4
59,0.1,0.31,0.5,104,98,161,92,58,69,-162,75,63,0.1,0,25,4
60,0.1,0.31,0.5,141,80,160,49,-129,51,-115,75,230,0.1,0,25,4
61,0.1,0.31,0.5,106,77,106,68,52,66,42,74,59,0.1,1,25,4
62,0.1,0.31,0.5,83,79,124,72,56,60,-216,75,117,0.1,0,25,4
63,0.1,0.31,0.5,102,100,64,66,52,66,47,71,54,0.1,1,25,4
64,0.1,0.31,0.5,81,71,100,123,64,67,61,-133,40,0.1,0,25,4
65,0.1,0.31,0.5,107,102,119,96,58,57,61,18,83,0.1,1,25,4
66,0.1,0.31,0.5,87,84,69,50,41,68,45,74,60,0.1,1,25,4
67,0.1,0.31,0.5,132,85,85,101,-158,60,63,57,59,0.1,0,25,4
68,0.1,0.31,0.5,99,97,122,86,61,65,-332,75,233,0.1,0,25,4
69,0.1,0.31,0.5,76,85,118,57,19,69,57,74,82,0.1,1,25,4
70,0.1,0.31,0.5,107,91,53,75,60,58,46,74,55,0.1,1,25,4
71,0.1,0.31,0.5,112,105,116,93,41,68,59,72,60,0.1,1,25,4
72,0.1,0.31,0.5,64,85,107,67,61,64,61,74,40,0.1,1,25,4
73,0.1,0.31,0.5,103,122,63,70,64,19,51,73,82,0.1,1,25,4
74,0.1,0.31,0.5,112,84,90,77,14,63,59,74,87,0.1,1,25,4
75,0.1,0.31,0.5,77,90,93,58,53,69,56,75,48,0.1,1,25,4
76,0.1,0.31,0.5,128,87,92,76,-231,68,55,-114,132,0.1,0,25,4
77,0.1,0.31,0.5,114,81,104,84,50,69,45,73,56,0.1,1,25,4
78,0.1,0.31,0.5,48,103,92,64,57,49,59,75,52,0.1,1,25,4
79,0.1,0.31,0.5,126,94,92,66,51,66,58,73,50,0.1,1,25,4
80,0.1,0.31,0.5,130,85,98,75,-169,65,58,75,70,0.1,0,25,4
81,0.1,0.31,0.5,138,72,95,65,-13,69,38,71,114,0.1,1,25,4
82,0.1,0.31,0.5,57,105,99,94,55,61,50,68,51,0.1,1,25,4
83,0.1,0.31,0.5,114,98,96,75,50,66,58,75,51,0.1,1,25,4
84,0.1,0.31,0.5,106,88,93,76,54,69,59,71,47,0.1,1,25,4
85,0.1,0.31,0.5,63,102,82,77,59,27,56,74,74,0.1,1,25,4
86,0.1,0.31,0.5,112,126,94,81,58,-119,60,73,43,0.1,0,25,4
87,0.1,0.31,0.5,108,126,100,72,45,-25,39,73,126,0.1,1,25,4
88,0.1,0.31,0.5,86,66,82,76,39,68,55,75,62,0.1,1,25,4
89,0.1,0.31,0.5,105,103,93,83,63,68,56,72,45,0.1,1,25,4
90,0.1,0.31,0.5,121,92,99,76,-139,66,61,71,40,0.1,0,25,4
91,0.1,0.31,0.5,100,70,79,83,43,67,60,75,58,0.1,1,25,4
92,0.1,0.31,0.5,64,94,118,102,58,64,-140,51,50,0.1,0,25,4
93,0.1,0.31,0.5,99,127,88,77,63,-5,57,73,106,0.1,1,25,4
94,0.1,0.31,0.5,96,74,79,87,63,61,62,71,40,0.1,1,25,4
95,0.1,0.31,0.5,73,114,103,103,58,31,61,-122,70,0.1,0,25,4
96,0.1,0.31,0.5,90,104,93,74,63,-7,25,72,108,0.1,1,25,4
97,0.1,0.31,0.5,90,124,70,62,47,-208,60,60,109,0.1,0,25,4
98,0.1,0.31,0.5,64,82,91,79,59,-593,61,73,694,0.1,1,25,4
99,0.1,0.31,0.5,94,87,80,81,51,-31,49,-113,132,0.1,0,25,4
100,0.1,0.31,0.5,153,113,77,80,-152,11,50,-113,253,0.1,0,25,4
101,0.1,0.31,0.5,72,84,82,95,60,-341,61,-214,442,0.1,0,25,4
102,0.1,0.31,0.5,79,83,70,149,63,-232,60,-166,333,0.1,1,25,4
103,0.1,0.31,0.5,98,136,94,96,-154,-69,62,-2,170,0.1,0,25,4
104,0.1,0.31,0.5,106,64,112,126,52,-46,48,38,147,0.1,1,25,4
105,0.1,0.31,0.5,58,135,132,81,63,-283,-62,41,184,0.1,0,25,4
106,0.1,0.31,0.5,107,89,124,120,60,-143,0,-136,244,0.1,0,25,4
107,0.1,0.31,0.5,94,85,120,118,33,-260,-14,-129,361,0.1,0,25,4
108,0.1,0.31,0.5,63,143,137,125,60,-302,-43,-16,403,0.1,1,25,4
109,0.1,0.31,0.5,102,90,118,94,65,-104,6,39,205,0.1,1,25,4
110,0.1,0.31,0.5,85,99,118,123,61,-24,4,36,125,0.1,1,25,4
111,0.1,0.31,0.5,63,135,117,126,61,-175,-9,-134,276,0.1,0,25,4
112,0.1,0.31,0.5,182,102,133,97,-53,-39,-16,36,154,0.1,1,25,4
113,0.1,0.31,0.5,111,102,132,131,50,-9,3,-163,110,0.1,0,25,4
114,0.1,0.31,0.5,78,135,126,106,60,-167,8,36,268,0.1,1,25,4
115,0.1,0.31,0.5,102,96,130,94,60,-60,8,39,161,0.1,1,25,4
116,0.1,0.31,0.5,82,100,117,132,61,-60,-4,31,161,0.1,1,25,4
117,0.1,0.31,0.5,92,135,130,114,54,42,-5,38,106,0.1,1,25,4
118,0.1,0.31,0.5,117,126,145,111,-131,-25,-8,34,126,0.1,0,25,4
119,0.1,0.31,0.5,114,107,133,147,58,21,12,37,89,0.1,1,25,4
120,0.1,0.31,0.5,87,156,115,150,40,-79,12,-157,180,0.1,0,25,4
121,0.1,0.31,0.5,99,132,135,94,62,-35,6,38,136,0.1,1,25,4
122,0.1,0.31,0.5,135,110,116,112,2,6,13,36,99,0.1,1,25,4
123,0.1,0.31,0.5,94,143,141,155,60,31,8,23,93,0.1,1,25,4
124,0.1,0.31,0.5,101,111,124,97,63,68,2,29,99,0.1,1,25,4
125,0.1,0.31,0.5,108,113,114,100,63,-56,13,38,157,0.1,1,25,4
126,0.1,0.31,0.5,76,144,119,135,56,-134,14,30,235,0.1,1,25,4
127,0.1,0.31,0.5,91,160,128,98,63,-239,-4,34,140,0.1,0,25,4
128,0.1,0.31,0.5,136,118,124,112,17,-401,-1,20,502,0.1,1,25,4
129,0.1,0.31,0.5,113,82,135,143,50,47,16,36,85,0.1,1,25,4
130,0.1,0.31,0.5,106,157,143,131,63,-65,10,14,166,0.1,1,25,4
131,0.1,0.31,0.5,86,165,159,109,62,-163,-199,-11,112,0.1,0,25,4
132,0.1,0.31,0.5,121,95,128,154,52,52,8,21,93,0.1,1,25,4
133,0.1,0.31,0.5,85,90,151,113,61,67,-53,19,154,0.1,1,25,4
134,0.1,0.31,0.5,90,187,178,112,61,-87,-178,6,188,0.1,0,25,4
135,0.1,0.31,0.5,114,112,178,137,62,56,-107,27,74,0.1,0,25,4
136,0.1,0.31,0.5,80,79,174,89,63,61,-108,27,74,0.1,0,25,4
137,0.1,0.31,0.5,63,117,194,105,59,25,-258,25,159,0.1,0,25,4
138,0.1,0.31,0.5,76,95,158,176,63,54,-18,-131,232,0.1,1,25,4
139,0.1,0.31,0.5,127,117,174,119,54,27,-152,24,77,0.1,0,25,4
140,0.1,0.31,0.5,107,127,129,113,62,52,-74,23,175,0.1,1,25,4
141,0.1,0.31,0.5,96,95,161,136,62,56,-14,28,115,0.1,1,25,4
142,0.1,0.31,0.5,108,98,170,112,58,55,-170,11,90,0.1,0,25,4
