eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,5.5,-97.0,81,0.1,0,10,4
1,0.1,0.31,0.5,10.5,-79.5,51,0.1,0,10,4
2,0.1,0.31,0.5,11.0,-74.0,45,0.1,0,10,4
3,0.1,0.31,0.5,12.5,-24.75,44,0.1,0,10,4
4,0.1,0.31,0.5,20.25,-17.25,41,0.1,0,10,4
5,0.1,0.31,0.5,17.75,-17.0,35,0.1,0,10,4
6,0.1,0.31,0.5,19.5,-20.75,53,0.1,0,10,4
7,0.1,0.31,0.5,20.0,-29.0,51,0.1,0,10,4
8,0.1,0.31,0.5,20.25,-15.75,27,0.1,0,10,4
9,0.1,0.31,0.5,20.5,-26.25,66,0.1,0,10,4
10,0.1,0.31,0.5,19.5,-30.75,92,0.1,0,10,4
11,0.1,0.31,0.5,20.25,-41.75,82,0.1,0,10,4
12,0.1,0.31,0.5,20.5,33.25,37,0.1,0,10,4
13,0.1,0.31,0.5,25.25,20.0,92,0.1,0,10,4
14,0.1,0.31,0.5,24.25,30.0,36,0.1,0,10,4
15,0.1,0.31,0.5,24.75,39.25,13,0.1,0,10,4
16,0.1,0.31,0.5,25.0,75.75,55,0.1,1,10,4
17,0.1,0.31,0.5,28.75,89.75,16,0.1,1,10,4
18,0.1,0.31,0.5,21.75,90.5,12,0.1,1,10,4
19,0.1,0.31,0.5,32.25,83.75,36,0.1,1,10,4
20,0.1,0.31,0.5,20.5,91.25,11,0.1,1,10,4
21,0.1,0.31,0.5,27.0,88.75,15,0.1,1,10,4
22,0.1,0.31,0.5,23.5,83.75,41,0.1,1,10,4
23,0.1,0.31,0.5,33.5,41.5,11,0.1,0,10,4
24,0.1,0.31,0.5,31.25,90.25,16,0.1,1,10,4
25,0.1,0.31,0.5,20.25,84.0,41,0.1,1,10,4
26,0.1,0.31,0.5,29.25,89.75,14,0.1,1,10,4
27,0.1,0.31,0.5,27.75,90.5,11,0.1,1,10,4
28,0.1,0.31,0.5,24.25,41.75,14,0.1,0,10,4
29,0.1,0.31,0.5,30.25,90.75,14,0.1,1,10,4
30,0.1,0.31,0.5,26.5,91.5,11,0.1,1,10,4
31,0.1,0.31,0.5,25.75,90.0,13,0.1,1,10,4
32,0.1,0.31,0.5,30.5,90.5,12,0.1,1,10,4
33,0.1,0.31,0.5,25.75,42.0,11,0.1,0,10,4
34,0.1,0.31,0.5,26.75,89.0,19,0.1,1,10,4
35,0.1,0.31,0.5,29.75,91.25,12,0.1,1,10,4
36,0.1,0.31,0.5,26.25,90.5,13,0.1,1,10,4
37,0.1,0.31,0.5,26.0,91.0,11,0.1,1,10,4
38,0.1,0.31,0.5,30.0,41.75,12,0.1,0,10,4
39,0.1,0.31,0.5,29.5,41.0,13,0.1,0,10,4
40,0.1,0.31,0.5,26.5,38.75,21,0.1,0,10,4
41,0.1,0.31,0.5,33.25,40.25,15,0.1,0,10,4
42,0.1,0.31,0.5,27.5,83.75,24,0.1,1,10,4
43,0.1,0.31,0.5,26.75,91.0,11,0.1,1,10,4
44,0.1,0.31,0.5,26.5,89.0,20,0.1,1,10,4
45,0.1,0.31,0.5,26.5,90.75,12,0.1,1,10,4
46,0.1,0.31,0.5,29.25,39.5,12,0.1,0,10,4
47,0.1,0.31,0.5,26.0,89.5,17,0.1,1,10,4
48,0.1,0.31,0.5,28.5,91.5,11,0.1,1,10,4
49,0.1,0.31,0.5,30.0,88.75,13,0.1,1,10,4
50,0.1,0.31,0.5,26.0,90.5,12,0.1,1,10,4
51,0.1,0.31,0.5,27.75,89.5,14,0.1,1,10,4
52,0.1,0.31,0.5,29.0,89.75,16,0.1,1,10,4
53,0.1,0.31,0.5,26.75,91.75,10,0.1,1,10,4
54,0.1,0.31,0.5,27.25,91.25,12,0.1,1,10,4
55,0.1,0.31,0.5,19.25,92.0,10,0.1,1,10,4
56,0.1,0.31,0.5,29.25,91.0,11,0.1,1,10,4
57,0.1,0.31,0.5,32.5,92.0,10,0.1,1,10,4
58,0.1,0.31,0.5,19.25,90.0,13,0.1,1,10,4
59,0.1,0.31,0.5,28.75,91.5,10,0.1,1,10,4
60,0.1,0.31,0.5,32.75,92.0,10,0.1,1,10,4
61,0.1,0.31,0.5,19.0,91.75,10,0.1,1,10,4
62,0.1,0.31,0.5,27.5,42.0,10,0.1,0,10,4
63,0.1,0.31,0.5,30.75,91.25,11,0.1,1,10,4
64,0.1,0.31,0.5,21.25,90.25,14,0.1,1,10,4
65,0.1,0.31,0.5,28.25,91.75,11,0.1,1,10,4
66,0.1,0.31,0.5,29.5,91.25,11,0.1,1,10,4
67,0.1,0.31,0.5,20.0,91.0,11,0.1,1,10,4
68,0.1,0.31,0.5,26.75,89.5,19,0.1,1,10,4
69,0.1,0.31,0.5,29.25,92.0,10,0.1,1,10,4
70,0.1,0.31,0.5,24.75,92.0,10,0.1,1,10,4
71,0.1,0.31,0.5,26.0,92.0,10,0.1,1,10,4
72,0.1,0.31,0.5,29.25,91.0,11,0.1,1,10,4
73,0.1,0.31,0.5,24.5,91.75,10,0.1,1,10,4
74,0.1,0.31,0.5,27.0,91.5,11,0.1,1,10,4
75,0.1,0.31,0.5,27.5,89.0,16,0.1,1,10,4
76,0.1,0.31,0.5,25.0,91.25,11,0.1,1,10,4
77,0.1,0.31,0.5,28.25,91.0,11,0.1,1,10,4
78,0.1,0.31,0.5,23.25,90.5,12,0.1,1,10,4
79,0.1,0.31,0.5,25.25,91.5,11,0.1,1,10,4
80,0.1,0.31,0.5,28.75,91.5,11,0.1,1,10,4
81,0.1,0.31,0.5,25.0,91.5,12,0.1,1,10,4
82,0.1,0.31,0.5,27.0,89.25,19,0.1,1,10,4
83,0.1,0.31,0.5,29.5,92.0,10,0.1,1,10,4
84,0.1,0.31,0.5,24.5,92.0,10,0.1,1,10,4
85,0.1,0.31,0.5,24.5,91.5,12,0.1,1,10,4
86,0.1,0.31,0.5,29.75,91.5,11,0.1,1,10,4
87,0.1,0.31,0.5,28.0,43.0,10,0.1,0,10,4
88,0.1,0.31,0.5,26.0,88.75,20,0.1,1,10,4
89,0.1,0.31,0.5,25.0,91.5,11,0.1,1,10,4
90,0.1,0.31,0.5,30.0,41.75,10,0.1,0,10,4
91,0.1,0.31,0.5,24.75,91.75,11,0.1,1,10,4
92,0.1,0.31,0.5,23.75,90.25,13,0.1,1,10,4
93,0.1,0.31,0.5,30.25,92.0,10,0.1,1,10,4
94,0.1,0.31,0.5,26.5,91.5,11,0.1,1,10,4
95,0.1,0.31,0.5,22.5,91.25,11,0.1,1,10,4
96,0.1,0.31,0.5,31.25,91.75,10,0.1,1,10,4
97,0.1,0.31,0.5,26.5,90.5,15,0.1,1,10,4
98,0.1,0.31,0.5,22.25,91.25,12,0.1,1,10,4
99,0.1,0.31,0.5,30.75,-6.5,9,0.1,0,10,4
100,0.1,0.31,0.5,29.5,42.25,9,0.1,0,10,4
101,0.1,0.31,0.5,23.25,42.0,11,0.1,0,10,4
102,0.1,0.31,0.5,25.25,41.0,13,0.1,0,10,4
103,0.1,0.31,0.5,25.25,24.5,80,0.1,0,10,4
104,0.1,0.31,0.5,21.5,35.0,36,0.1,0,10,4
105,0.1,0.31,0.5,22.75,37.0,30,0.1,0,10,4
106,0.1,0.31,0.5,25.5,21.25,80,0.1,0,10,4
107,0.1,0.31,0.5,21.0,-3.75,193,0.1,0,10,4
108,0.1,0.31,0.5,23.0,29.25,55,0.1,0,10,4
109,0.1,0.31,0.5,23.75,28.25,58,0.1,0,10,4
110,0.1,0.31,0.5,23.25,89.25,21,0.1,1,10,4
111,0.1,0.31,0.5,26.5,90.5,14,0.1,1,10,4
112,0.1,0.31,0.5,23.75,41.25,14,0.1,0,10,4
113,0.1,0.31,0.5,28.0,91.0,14,0.1,1,10,4
114,0.1,0.31,0.5,27.25,89.0,16,0.1,1,10,4
115,0.1,0.31,0.5,24.25,90.5,14,0.1,1,10,4
116,0.1,0.31,0.5,28.0,90.75,15,0.1,1,10,4
117,0.1,0.31,0.5,27.25,91.0,14,0.1,1,10,4
118,0.1,0.31,0.5,23.0,90.5,16,0.1,1,10,4
119,0.1,0.31,0.5,27.75,91.0,14,0.1,1,10,4
120,0.1,0.31,0.5,26.0,90.5,14,0.1,1,10,4
121,0.1,0.31,0.5,25.75,91.0,14,0.1,1,10,4
122,0.1,0.31,0.5,27.75,90.5,14,0.1,1,10,4
123,0.1,0.31,0.5,25.25,90.5,16,0.1,1,10,4
124,0.1,0.31,0.5,26.5,33.25,24,0.1,0,10,4
