eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,6.5,-67.33333333333333,125,0.1,0,10,6
1,0.1,0.31,0.5,16.333333333333332,-51.833333333333336,57,0.1,0,10,6
2,0.1,0.31,0.5,17.0,11.666666666666666,55,0.1,0,10,6
3,0.1,0.31,0.5,26.5,-14.166666666666666,22,0.1,0,10,6
4,0.1,0.31,0.5,20.166666666666668,53.0,40,0.1,0,10,6
5,0.1,0.31,0.5,32.666666666666664,55.0,19,0.1,0,10,6
6,0.1,0.31,0.5,29.5,18.833333333333332,39,0.1,0,10,6
7,0.1,0.31,0.5,33.833333333333336,20.166666666666668,22,0.1,0,10,6
8,0.1,0.31,0.5,22.0,75.83333333333333,59,0.1,1,10,6
9,0.1,0.31,0.5,42.833333333333336,54.166666666666664,22,0.1,0,10,6
10,0.1,0.31,0.5,33.5,53.833333333333336,23,0.1,0,10,6
11,0.1,0.31,0.5,27.333333333333332,87.33333333333333,29,0.1,1,10,6
12,0.1,0.31,0.5,37.5,89.33333333333333,17,0.1,1,10,6
13,0.1,0.31,0.5,40.166666666666664,88.33333333333333,16,0.1,1,10,6
14,0.1,0.31,0.5,20.666666666666668,88.33333333333333,21,0.1,1,10,6
15,0.1,0.31,0.5,39.166666666666664,22.166666666666668,17,0.1,0,10,6
16,0.1,0.31,0.5,28.0,87.5,17,0.1,1,10,6
17,0.1,0.31,0.5,36.333333333333336,88.5,18,0.1,1,10,6
18,0.1,0.31,0.5,35.666666666666664,57.5,17,0.1,0,10,6
19,0.1,0.31,0.5,24.833333333333332,88.83333333333333,23,0.1,1,10,6
20,0.1,0.31,0.5,33.5,57.833333333333336,17,0.1,0,10,6
21,0.1,0.31,0.5,32.166666666666664,88.83333333333333,17,0.1,1,10,6
22,0.1,0.31,0.5,30.166666666666668,89.16666666666667,16,0.1,1,10,6
23,0.1,0.31,0.5,35.5,89.0,17,0.1,1,10,6
24,0.1,0.31,0.5,31.333333333333332,90.33333333333333,18,0.1,1,10,6
25,0.1,0.31,0.5,30.333333333333332,89.33333333333333,16,0.1,1,10,6
26,0.1,0.31,0.5,36.0,89.83333333333333,18,0.1,1,10,6
27,0.1,0.31,0.5,29.333333333333332,88.16666666666667,21,0.1,1,10,6
28,0.1,0.31,0.5,32.833333333333336,90.5,16,0.1,1,10,6
29,0.1,0.31,0.5,35.0,90.83333333333333,16,0.1,1,10,6
30,0.1,0.31,0.5,30.333333333333332,90.83333333333333,16,0.1,1,10,6
31,0.1,0.31,0.5,33.166666666666664,86.5,23,0.1,1,10,6
32,0.1,0.31,0.5,32.5,90.0,18,0.1,1,10,6
33,0.1,0.31,0.5,32.5,89.83333333333333,18,0.1,1,10,6
34,0.1,0.31,0.5,32.166666666666664,54.0,25,0.1,0,10,6
35,0.1,0.31,0.5,33.333333333333336,86.5,36,0.1,1,10,6
36,0.1,0.31,0.5,30.5,89.0,20,0.1,1,10,6
37,0.1,0.31,0.5,30.666666666666668,88.16666666666667,27,0.1,1,10,6
38,0.1,0.31,0.5,32.333333333333336,90.33333333333333,16,0.1,1,10,6
39,0.1,0.31,0.5,33.0,89.33333333333333,16,0.1,1,10,6
40,0.1,0.31,0.5,30.666666666666668,90.83333333333333,16,0.1,1,10,6
41,0.1,0.31,0.5,33.5,91.0,16,0.1,1,10,6
42,0.1,0.31,0.5,32.166666666666664,26.333333333333332,12,0.1,0,10,6
43,0.1,0.31,0.5,29.666666666666668,90.83333333333333,19,0.1,1,10,6
44,0.1,0.31,0.5,23.666666666666668,87.16666666666667,29,0.1,1,10,6
45,0.1,0.31,0.5,30.166666666666668,89.5,16,0.1,1,10,6
46,0.1,0.31,0.5,33.666666666666664,48.333333333333336,67,0.1,0,10,6
47,0.1,0.31,0.5,24.833333333333332,90.0,16,0.1,1,10,6
48,0.1,0.31,0.5,32.666666666666664,52.166666666666664,47,0.1,0,10,6
49,0.1,0.31,0.5,33.166666666666664,-8.833333333333334,17,0.1,0,10,6
50,0.1,0.31,0.5,32.5,-8.833333333333334,17,0.1,0,10,6
51,0.1,0.31,0.5,27.833333333333332,-7.666666666666667,16,0.1,0,10,6
52,0.1,0.31,0.5,30.333333333333332,-25.166666666666668,58,0.1,0,10,6
53,0.1,0.31,0.5,27.166666666666668,-21.833333333333332,64,0.1,0,10,6
54,0.1,0.31,0.5,28.833333333333332,-16.5,29,0.1,0,10,6
55,0.1,0.31,0.5,30.5,-21.666666666666668,49,0.1,0,10,6
56,0.1,0.31,0.5,28.0,-36.666666666666664,136,0.1,0,10,6
57,0.1,0.31,0.5,27.5,-49.333333333333336,47,0.1,0,10,6
58,0.1,0.31,0.5,29.333333333333332,-14.5,44,0.1,0,10,6
59,0.1,0.31,0.5,29.0,18.333333333333332,30,0.1,0,10,6
60,0.1,0.31,0.5,31.333333333333332,-4.5,120,0.1,0,10,6
61,0.1,0.31,0.5,28.5,83.33333333333333,34,0.1,1,10,6
62,0.1,0.31,0.5,34.666666666666664,88.5,20,0.1,1,10,6
63,0.1,0.31,0.5,27.333333333333332,87.16666666666667,25,0.1,1,10,6
64,0.1,0.31,0.5,34.166666666666664,55.666666666666664,20,0.1,0,10,6
65,0.1,0.31,0.5,34.333333333333336,89.33333333333333,14,0.1,1,10,6
66,0.1,0.31,0.5,30.833333333333332,86.16666666666667,24,0.1,1,10,6
67,0.1,0.31,0.5,30.0,89.0,17,0.1,1,10,6
68,0.1,0.31,0.5,34.166666666666664,88.83333333333333,18,0.1,1,10,6
69,0.1,0.31,0.5,34.833333333333336,88.83333333333333,17,0.1,1,10,6
70,0.1,0.31,0.5,32.166666666666664,88.5,17,0.1,1,10,6
71,0.1,0.31,0.5,33.5,88.83333333333333,15,0.1,1,10,6
72,0.1,0.31,0.5,35.166666666666664,89.33333333333333,16,0.1,1,10,6
73,0.1,0.31,0.5,33.5,88.0,21,0.1,1,10,6
74,0.1,0.31,0.5,33.5,89.66666666666667,14,0.1,1,10,6
75,0.1,0.31,0.5,35.5,88.66666666666667,16,0.1,1,10,6
76,0.1,0.31,0.5,32.5,89.0,17,0.1,1,10,6
77,0.1,0.31,0.5,36.0,23.333333333333332,17,0.1,0,10,6
78,0.1,0.31,0.5,34.166666666666664,89.5,15,0.1,1,10,6
79,0.1,0.31,0.5,33.0,88.33333333333333,20,0.1,1,10,6
80,0.1,0.31,0.5,35.5,87.33333333333333,27,0.1,1,10,6
81,0.1,0.31,0.5,33.833333333333336,88.16666666666667,22,0.1,1,10,6
82,0.1,0.31,0.5,32.166666666666664,86.66666666666667,23,0.1,1,10,6
83,0.1,0.31,0.5,34.333333333333336,88.66666666666667,15,0.1,1,10,6
84,0.1,0.31,0.5,37.666666666666664,56.833333333333336,14,0.1,0,10,6
