eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,2.5,-92.5,50,0.1,0,10,6
1,0.1,0.31,0.5,8.166666666666666,-81.83333333333333,48,0.1,0,10,6
2,0.1,0.31,0.5,8.5,-48.666666666666664,34,0.1,0,10,6
3,0.1,0.31,0.5,10.0,-53.333333333333336,51,0.1,0,10,6
4,0.1,0.31,0.5,11.0,-28.166666666666668,56,0.1,0,10,6
5,0.1,0.31,0.5,15.833333333333334,-8.833333333333334,15,0.1,0,10,6
6,0.1,0.31,0.5,16.666666666666668,-28.0,76,0.1,0,10,6
7,0.1,0.31,0.5,17.666666666666668,-17.5,45,0.1,0,10,6
8,0.1,0.31,0.5,24.166666666666668,-11.666666666666666,21,0.1,0,10,6
9,0.1,0.31,0.5,19.666666666666668,7.0,86,0.1,0,10,6
10,0.1,0.31,0.5,23.166666666666668,56.5,18,0.1,0,10,6
11,0.1,0.31,0.5,22.166666666666668,55.666666666666664,18,0.1,0,10,6
12,0.1,0.31,0.5,26.5,37.0,88,0.1,0,10,6
13,0.1,0.31,0.5,28.166666666666668,54.666666666666664,21,0.1,0,10,6
14,0.1,0.31,0.5,33.5,88.16666666666667,17,0.1,1,10,6
15,0.1,0.31,0.5,23.5,84.66666666666667,37,0.1,1,10,6
16,0.1,0.31,0.5,33.0,85.5,31,0.1,1,10,6
17,0.1,0.31,0.5,28.5,88.66666666666667,20,0.1,1,10,6
18,0.1,0.31,0.5,27.166666666666668,87.83333333333333,27,0.1,1,10,6
19,0.1,0.31,0.5,35.166666666666664,87.5,25,0.1,1,10,6
20,0.1,0.31,0.5,29.5,88.16666666666667,21,0.1,1,10,6
21,0.1,0.31,0.5,30.0,86.33333333333333,21,0.1,1,10,6
22,0.1,0.31,0.5,36.833333333333336,55.833333333333336,21,0.1,0,10,6
23,0.1,0.31,0.5,30.5,86.83333333333333,26,0.1,1,10,6
24,0.1,0.31,0.5,29.0,85.5,34,0.1,1,10,6
25,0.1,0.31,0.5,37.0,49.666666666666664,32,0.1,0,10,6
26,0.1,0.31,0.5,36.666666666666664,85.83333333333333,25,0.1,1,10,6
27,0.1,0.31,0.5,25.833333333333332,86.66666666666667,27,0.1,1,10,6
