eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,8.375,-153.5,138,0.1,0,20,8
1,0.1,0.31,0.5,48.875,-167.0,229,0.1,0,20,8
2,0.1,0.31,0.5,62.0,-51.5,147,0.1,0,20,8
3,0.1,0.31,0.5,85.5,-113.125,259,0.1,0,20,8
4,0.1,0.31,0.5,75.0,-43.875,83,0.1,0,20,8
5,0.1,0.31,0.5,69.625,-22.75,292,0.1,0,20,8
6,0.1,0.31,0.5,104.125,-21.75,150,0.1,0,20,8
7,0.1,0.31,0.5,77.625,-30.25,98,0.1,0,20,8
8,0.1,0.31,0.5,92.375,-16.0,195,0.1,0,20,8
9,0.1,0.31,0.5,90.375,16.5,153,0.1,0,20,8
10,0.1,0.31,0.5,90.875,-73.375,367,0.1,0,20,8
11,0.1,0.31,0.5,99.375,-102.5,588,0.1,0,20,8
12,0.1,0.31,0.5,79.875,-21.75,326,0.1,0,20,8
13,0.1,0.31,0.5,125.0,-3.5,232,0.1,0,20,8
14,0.1,0.31,0.5,103.875,-6.5,122,0.1,0,20,8
15,0.1,0.31,0.5,106.0,9.125,178,0.1,0,20,8
16,0.1,0.31,0.5,107.375,35.5,168,0.1,1,20,8
17,0.1,0.31,0.5,111.0,-16.75,187,0.1,0,20,8
18,0.1,0.31,0.5,112.375,-37.125,414,0.1,0,20,8
19,0.1,0.31,0.5,119.5,-38.625,292,0.1,0,20,8
20,0.1,0.31,0.5,106.875,14.875,210,0.1,0,20,8
21,0.1,0.31,0.5,103.125,39.375,63,0.1,0,20,8
22,0.1,0.31,0.5,104.375,-3.375,177,0.1,0,20,8
23,0.1,0.31,0.5,94.25,16.125,58,0.1,0,20,8
24,0.1,0.31,0.5,87.5,40.875,60,0.1,0,20,8
25,0.1,0.31,0.5,95.5,33.0,71,0.1,0,20,8
26,0.1,0.31,0.5,103.0,-8.875,70,0.1,0,20,8
27,0.1,0.31,0.5,83.25,69.625,58,0.1,1,20,8
28,0.1,0.31,0.5,94.375,69.625,61,0.1,1,20,8
29,0.1,0.31,0.5,91.125,45.375,55,0.1,0,20,8
30,0.1,0.31,0.5,94.5,66.625,55,0.1,1,20,8
31,0.1,0.31,0.5,91.375,68.75,64,0.1,1,20,8
32,0.1,0.31,0.5,87.75,62.125,78,0.1,1,20,8
33,0.1,0.31,0.5,108.625,41.375,80,0.1,0,20,8
34,0.1,0.31,0.5,102.375,67.5,52,0.1,1,20,8
35,0.1,0.31,0.5,81.5,72.75,49,0.1,1,20,8
36,0.1,0.31,0.5,90.625,21.125,170,0.1,0,20,8
37,0.1,0.31,0.5,94.125,61.875,83,0.1,1,20,8
38,0.1,0.31,0.5,84.5,59.625,89,0.1,1,20,8
39,0.1,0.31,0.5,105.5,33.75,112,0.1,0,20,8
40,0.1,0.31,0.5,100.375,65.375,58,0.1,1,20,8
41,0.1,0.31,0.5,90.25,44.125,52,0.1,0,20,8
42,0.1,0.31,0.5,102.125,65.75,59,0.1,1,20,8
43,0.1,0.31,0.5,96.625,65.125,72,0.1,1,20,8
44,0.1,0.31,0.5,95.125,14.5,55,0.1,0,20,8
45,0.1,0.31,0.5,103.25,41.375,59,0.1,0,20,8
46,0.1,0.31,0.5,95.5,42.5,49,0.1,0,20,8
47,0.1,0.31,0.5,97.0,39.25,54,0.1,0,20,8
48,0.1,0.31,0.5,94.125,69.875,52,0.1,1,20,8
49,0.1,0.31,0.5,99.375,-44.5,50,0.1,0,20,8
50,0.1,0.31,0.5,97.375,-22.5,45,0.1,0,20,8
51,0.1,0.31,0.5,93.0,-36.875,71,0.1,0,20,8
52,0.1,0.31,0.5,98.5,-48.625,120,0.1,0,20,8
53,0.1,0.31,0.5,96.625,-125.5,747,0.1,0,20,8
54,0.1,0.31,0.5,98.0,-158.375,971,0.1,0,20,8
55,0.1,0.31,0.5,89.375,-39.75,107,0.1,0,20,8
56,0.1,0.31,0.5,91.875,-104.25,129,0.1,0,20,8
57,0.1,0.31,0.5,87.5,-51.375,175,0.1,0,20,8
58,0.1,0.31,0.5,86.5,12.125,265,0.1,0,20,8
59,0.1,0.31,0.5,106.75,5.125,123,0.1,0,20,8
60,0.1,0.31,0.5,74.5,70.5,49,0.1,1,20,8
61,0.1,0.31,0.5,92.375,66.625,54,0.1,1,20,8
62,0.1,0.31,0.5,82.875,66.0,58,0.1,1,20,8
63,0.1,0.31,0.5,107.125,45.375,51,0.1,0,20,8
64,0.1,0.31,0.5,96.375,32.875,112,0.1,0,20,8
65,0.1,0.31,0.5,81.375,40.625,53,0.1,0,20,8
66,0.1,0.31,0.5,88.875,65.375,81,0.1,1,20,8
67,0.1,0.31,0.5,88.75,44.375,202,0.1,1,20,8
68,0.1,0.31,0.5,77.625,74.75,43,0.1,1,20,8
69,0.1,0.31,0.5,79.5,75.125,32,0.1,1,20,8
70,0.1,0.31,0.5,76.25,73.625,60,0.1,1,20,8
71,0.1,0.31,0.5,68.625,72.75,45,0.1,1,20,8
72,0.1,0.31,0.5,86.375,22.75,48,0.1,0,20,8
73,0.1,0.31,0.5,85.625,70.5,52,0.1,1,20,8
74,0.1,0.31,0.5,68.875,74.75,39,0.1,1,20,8
75,0.1,0.31,0.5,94.5,33.5,162,0.1,0,20,8
76,0.1,0.31,0.5,79.25,27.125,44,0.1,0,20,8
77,0.1,0.31,0.5,75.5,70.875,46,0.1,1,20,8
78,0.1,0.31,0.5,93.625,50.125,36,0.1,0,20,8
79,0.1,0.31,0.5,76.75,74.875,41,0.1,1,20,8
80,0.1,0.31,0.5,69.375,76.625,40,0.1,1,20,8
81,0.1,0.31,0.5,89.0,73.75,40,0.1,1,20,8
82,0.1,0.31,0.5,86.625,50.875,32,0.1,0,20,8
83,0.1,0.31,0.5,77.5,75.25,37,0.1,1,20,8
84,0.1,0.31,0.5,84.875,74.0,43,0.1,1,20,8
85,0.1,0.31,0.5,79.125,55.25,35,0.1,0,20,8
86,0.1,0.31,0.5,76.5,75.625,38,0.1,1,20,8
87,0.1,0.31,0.5,89.25,68.625,83,0.1,1,20,8
88,0.1,0.31,0.5,85.5,43.125,96,0.1,0,20,8
89,0.1,0.31,0.5,77.0,76.0,38,0.1,1,20,8
90,0.1,0.31,0.5,84.5,71.25,65,0.1,1,20,8
91,0.1,0.31,0.5,80.125,76.75,35,0.1,1,20,8
92,0.1,0.31,0.5,81.625,78.25,32,0.1,1,20,8
93,0.1,0.31,0.5,78.5,45.875,70,0.1,0,20,8
94,0.1,0.31,0.5,79.375,45.25,56,0.1,0,20,8
95,0.1,0.31,0.5,79.375,75.25,43,0.1,1,20,8
96,0.1,0.31,0.5,94.375,40.625,100,0.1,0,20,8
97,0.1,0.31,0.5,68.75,73.25,42,0.1,1,20,8
98,0.1,0.31,0.5,91.75,-1.0,209,0.1,0,20,8
99,0.1,0.31,0.5,84.375,23.25,71,0.1,0,20,8
100,0.1,0.31,0.5,80.5,-13.0,138,0.1,0,20,8
101,0.1,0.31,0.5,85.25,-11.25,73,0.1,0,20,8
102,0.1,0.31,0.5,70.0,49.875,37,0.1,0,20,8
103,0.1,0.31,0.5,70.375,51.0,37,0.1,0,20,8
104,0.1,0.31,0.5,76.875,64.25,76,0.1,1,20,8
105,0.1,0.31,0.5,75.75,76.25,34,0.1,1,20,8
106,0.1,0.31,0.5,86.75,74.0,47,0.1,1,20,8
107,0.1,0.31,0.5,77.125,45.875,46,0.1,0,20,8
108,0.1,0.31,0.5,75.5,75.375,34,0.1,1,20,8
109,0.1,0.31,0.5,72.25,75.25,50,0.1,1,20,8
110,0.1,0.31,0.5,76.375,78.25,35,0.1,1,20,8
111,0.1,0.31,0.5,70.5,50.125,69,0.1,0,20,8
112,0.1,0.31,0.5,79.75,76.25,35,0.1,1,20,8
113,0.1,0.31,0.5,77.625,53.125,34,0.1,0,20,8
114,0.1,0.31,0.5,77.25,73.75,48,0.1,1,20,8
115,0.1,0.31,0.5,74.125,77.375,34,0.1,1,20,8
116,0.1,0.31,0.5,82.0,40.75,137,0.1,0,20,8
117,0.1,0.31,0.5,81.25,53.25,36,0.1,0,20,8
118,0.1,0.31,0.5,70.25,77.5,36,0.1,1,20,8
119,0.1,0.31,0.5,79.25,52.75,36,0.1,0,20,8
120,0.1,0.31,0.5,75.5,75.75,45,0.1,1,20,8
121,0.1,0.31,0.5,73.0,77.625,36,0.1,1,20,8
122,0.1,0.31,0.5,75.5,76.375,41,0.1,1,20,8
123,0.1,0.31,0.5,73.375,77.625,38,0.1,1,20,8
124,0.1,0.31,0.5,76.625,50.375,45,0.1,0,20,8
125,0.1,0.31,0.5,74.5,79.0,29,0.1,1,20,8
126,0.1,0.31,0.5,69.0,64.875,77,0.1,1,20,8
127,0.1,0.31,0.5,77.0,49.625,36,0.1,0,20,8
128,0.1,0.31,0.5,75.125,75.625,37,0.1,1,20,8
129,0.1,0.31,0.5,76.625,75.625,37,0.1,1,20,8
130,0.1,0.31,0.5,80.625,50.5,44,0.1,0,20,8
131,0.1,0.31,0.5,77.125,76.0,46,0.1,1,20,8
132,0.1,0.31,0.5,77.75,77.5,32,0.1,1,20,8
133,0.1,0.31,0.5,78.75,75.75,32,0.1,1,20,8
134,0.1,0.31,0.5,77.0,76.625,32,0.1,1,20,8
135,0.1,0.31,0.5,76.875,49.0,44,0.1,0,20,8
136,0.1,0.31,0.5,77.875,55.25,30,0.1,0,20,8
137,0.1,0.31,0.5,80.875,77.875,30,0.1,1,20,8
138,0.1,0.31,0.5,79.75,77.375,32,0.1,1,20,8
139,0.1,0.31,0.5,81.875,37.375,130,0.1,0,20,8
140,0.1,0.31,0.5,78.5,76.0,34,0.1,1,20,8
141,0.1,0.31,0.5,85.875,27.25,40,0.1,0,20,8
142,0.1,0.31,0.5,76.0,51.375,39,0.1,0,20,8
143,0.1,0.31,0.5,77.0,77.0,33,0.1,1,20,8
144,0.1,0.31,0.5,85.375,75.125,42,0.1,1,20,8
145,0.1,0.31,0.5,74.125,78.125,30,0.1,1,20,8
146,0.1,0.31,0.5,80.375,77.25,30,0.1,1,20,8
147,0.1,0.31,0.5,90.25,64.375,118,0.1,1,20,8
148,0.1,0.31,0.5,74.5,75.75,31,0.1,1,20,8
