eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,3.25,-107.875,67,0.1,0,10,8
1,0.1,0.31,0.5,7.75,-91.875,51,0.1,0,10,8
2,0.1,0.31,0.5,8.5,-35.25,29,0.1,0,10,8
3,0.1,0.31,0.5,14.25,-41.5,34,0.1,0,10,8
4,0.1,0.31,0.5,13.125,-39.625,28,0.1,0,10,8
5,0.1,0.31,0.5,20.5,12.5,31,0.1,0,10,8
6,0.1,0.31,0.5,27.75,9.375,52,0.1,0,10,8
7,0.1,0.31,0.5,20.375,56.25,78,0.1,0,10,8
8,0.1,0.31,0.5,34.0,11.625,29,0.1,0,10,8
9,0.1,0.31,0.5,29.125,89.25,20,0.1,1,10,8
10,0.1,0.31,0.5,29.0,63.25,26,0.1,0,10,8
11,0.1,0.31,0.5,29.875,90.25,17,0.1,1,10,8
12,0.1,0.31,0.5,36.125,64.375,27,0.1,0,10,8
13,0.1,0.31,0.5,23.125,90.25,21,0.1,1,10,8
14,0.1,0.31,0.5,35.25,65.875,15,0.1,0,10,8
15,0.1,0.31,0.5,36.25,88.375,26,0.1,1,10,8
16,0.1,0.31,0.5,21.5,89.625,20,0.1,1,10,8
17,0.1,0.31,0.5,36.0,89.5,21,0.1,1,10,8
18,0.1,0.31,0.5,35.0,40.25,20,0.1,0,10,8
19,0.1,0.31,0.5,26.0,90.625,19,0.1,1,10,8
20,0.1,0.31,0.5,29.125,90.375,24,0.1,1,10,8
21,0.1,0.31,0.5,33.875,42.0,14,0.1,0,10,8
22,0.1,0.31,0.5,25.75,90.375,18,0.1,1,10,8
23,0.1,0.31,0.5,28.5,86.375,30,0.1,1,10,8
24,0.1,0.31,0.5,37.375,65.375,16,0.1,0,10,8
25,0.1,0.31,0.5,32.75,41.75,15,0.1,0,10,8
26,0.1,0.31,0.5,30.25,40.625,18,0.1,0,10,8
27,0.1,0.31,0.5,24.625,88.5,41,0.1,1,10,8
28,0.1,0.31,0.5,27.75,65.75,13,0.1,0,10,8
29,0.1,0.31,0.5,25.25,89.875,26,0.1,1,10,8
30,0.1,0.31,0.5,27.25,91.75,13,0.1,1,10,8
31,0.1,0.31,0.5,28.5,91.375,15,0.1,1,10,8
32,0.1,0.31,0.5,30.625,62.875,23,0.1,0,10,8
33,0.1,0.31,0.5,28.25,92.0,12,0.1,1,10,8
34,0.1,0.31,0.5,30.625,91.375,14,0.1,1,10,8
35,0.1,0.31,0.5,26.75,91.875,15,0.1,1,10,8
36,0.1,0.31,0.5,30.0,67.375,12,0.1,0,10,8
37,0.1,0.31,0.5,30.5,90.875,20,0.1,1,10,8
38,0.1,0.31,0.5,26.125,91.0,15,0.1,1,10,8
39,0.1,0.31,0.5,33.25,91.25,14,0.1,1,10,8
40,0.1,0.31,0.5,28.375,91.375,18,0.1,1,10,8
41,0.1,0.31,0.5,29.625,91.5,13,0.1,1,10,8
42,0.1,0.31,0.5,32.25,92.125,11,0.1,1,10,8
43,0.1,0.31,0.5,27.75,89.75,16,0.1,1,10,8
44,0.1,0.31,0.5,22.625,90.375,21,0.1,1,10,8
45,0.1,0.31,0.5,32.625,91.75,12,0.1,1,10,8
46,0.1,0.31,0.5,29.0,92.625,13,0.1,1,10,8
47,0.1,0.31,0.5,29.875,64.625,25,0.1,0,10,8
48,0.1,0.31,0.5,31.375,91.125,16,0.1,1,10,8
49,0.1,0.31,0.5,35.25,-6.125,11,0.1,0,10,8
50,0.1,0.31,0.5,33.75,-7.625,19,0.1,0,10,8
51,0.1,0.31,0.5,34.25,-31.875,16,0.1,0,10,8
52,0.1,0.31,0.5,28.0,-12.5,40,0.1,0,10,8
53,0.1,0.31,0.5,32.75,-11.5,51,0.1,0,10,8
54,0.1,0.31,0.5,32.375,-17.25,53,0.1,0,10,8
55,0.1,0.31,0.5,31.75,-19.0,53,0.1,0,10,8
56,0.1,0.31,0.5,28.75,-6.875,13,0.1,0,10,8
57,0.1,0.31,0.5,34.25,-16.375,47,0.1,0,10,8
58,0.1,0.31,0.5,31.5,-11.375,32,0.1,0,10,8
59,0.1,0.31,0.5,31.25,-18.375,74,0.1,0,10,8
60,0.1,0.31,0.5,31.875,-13.125,31,0.1,0,10,8
