eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-108.5,13,0.1,0,10,2
1,0.1,0.31,0.5,0.0,-127.5,34,0.1,0,10,2
2,0.1,0.31,0.5,0.0,-120.0,24,0.1,0,10,2
3,0.1,0.31,0.5,0.0,-116.5,25,0.1,0,10,2
4,0.1,0.31,0.5,0.0,-129.5,34,0.1,0,10,2
5,0.1,0.31,0.5,0.0,-113.5,23,0.1,0,10,2
6,0.1,0.31,0.5,0.0,-126.0,28,0.1,0,10,2
7,0.1,0.31,0.5,0.0,-129.0,36,0.1,0,10,2
8,0.1,0.31,0.5,0.0,-157.5,82,0.1,0,10,2
9,0.1,0.31,0.5,10.5,-43.0,68,0.1,0,10,2
10,0.1,0.31,0.5,13.0,-24.0,34,0.1,0,10,2
11,0.1,0.31,0.5,15.5,-41.0,64,0.1,0,10,2
12,0.1,0.31,0.5,14.0,-27.5,42,0.1,0,10,2
13,0.1,0.31,0.5,14.0,-20.5,30,0.1,0,10,2
14,0.1,0.31,0.5,14.0,-21.5,32,0.1,0,10,2
15,0.1,0.31,0.5,14.0,-104.5,7,0.1,0,10,2
16,0.1,0.31,0.5,14.5,-68.5,124,0.1,0,10,2
17,0.1,0.31,0.5,14.0,-20.5,28,0.1,0,10,2
18,0.1,0.31,0.5,14.0,-24.0,36,0.1,0,10,2
19,0.1,0.31,0.5,14.0,-40.0,68,0.1,0,10,2
20,0.1,0.31,0.5,14.0,-20.0,29,0.1,0,10,2
21,0.1,0.31,0.5,24.5,59.5,70,0.1,1,10,2
22,0.1,0.31,0.5,20.5,87.0,15,0.1,1,10,2
23,0.1,0.31,0.5,19.0,87.5,14,0.1,1,10,2
24,0.1,0.31,0.5,18.5,88.0,14,0.1,1,10,2
25,0.1,0.31,0.5,20.0,82.5,25,0.1,1,10,2
26,0.1,0.31,0.5,19.5,82.0,25,0.1,1,10,2
