eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-125.75,67,0.1,0,10,4
1,0.1,0.31,0.5,0.0,-122.25,57,0.1,0,10,4
2,0.1,0.31,0.5,6.0,-94.25,90,0.1,0,10,4
3,0.1,0.31,0.5,13.0,-71.0,31,0.1,0,10,4
4,0.1,0.31,0.5,14.25,-21.25,39,0.1,0,10,4
5,0.1,0.31,0.5,23.0,-21.25,31,0.1,0,10,4
6,0.1,0.31,0.5,21.25,-29.75,49,0.1,0,10,4
7,0.1,0.31,0.5,24.5,33.5,24,0.1,0,10,4
8,0.1,0.31,0.5,24.75,-19.5,26,0.1,0,10,4
9,0.1,0.31,0.5,24.5,-21.0,35,0.1,0,10,4
10,0.1,0.31,0.5,23.25,-18.5,27,0.1,0,10,4
11,0.1,0.31,0.5,24.0,29.0,37,0.1,0,10,4
12,0.1,0.31,0.5,22.5,37.25,15,0.1,0,10,4
13,0.1,0.31,0.5,21.5,76.25,57,0.1,1,10,4
14,0.1,0.31,0.5,29.5,83.25,32,0.1,1,10,4
15,0.1,0.31,0.5,28.0,36.25,20,0.1,0,10,4
16,0.1,0.31,0.5,32.5,35.5,21,0.1,0,10,4
17,0.1,0.31,0.5,23.0,87.0,19,0.1,1,10,4
18,0.1,0.31,0.5,29.5,88.5,15,0.1,1,10,4
19,0.1,0.31,0.5,23.5,88.25,15,0.1,1,10,4
20,0.1,0.31,0.5,31.5,37.0,15,0.1,0,10,4
21,0.1,0.31,0.5,22.0,88.0,15,0.1,1,10,4
22,0.1,0.31,0.5,32.25,82.0,39,0.1,1,10,4
23,0.1,0.31,0.5,28.75,90.0,12,0.1,1,10,4
24,0.1,0.31,0.5,24.0,37.0,20,0.1,0,10,4
25,0.1,0.31,0.5,21.75,90.0,12,0.1,1,10,4
26,0.1,0.31,0.5,24.75,90.25,12,0.1,1,10,4
27,0.1,0.31,0.5,31.75,41.25,11,0.1,0,10,4
28,0.1,0.31,0.5,20.75,90.0,13,0.1,1,10,4
29,0.1,0.31,0.5,24.25,89.25,15,0.1,1,10,4
30,0.1,0.31,0.5,23.25,89.25,14,0.1,1,10,4
31,0.1,0.31,0.5,30.25,80.0,42,0.1,1,10,4
32,0.1,0.31,0.5,26.25,91.0,12,0.1,1,10,4
33,0.1,0.31,0.5,24.5,89.5,14,0.1,1,10,4
34,0.1,0.31,0.5,26.75,91.0,12,0.1,1,10,4
35,0.1,0.31,0.5,27.75,89.0,20,0.1,1,10,4
36,0.1,0.31,0.5,23.25,90.5,12,0.1,1,10,4
37,0.1,0.31,0.5,28.5,90.25,12,0.1,1,10,4
38,0.1,0.31,0.5,28.0,39.0,20,0.1,0,10,4
39,0.1,0.31,0.5,25.0,90.25,16,0.1,1,10,4
40,0.1,0.31,0.5,25.75,86.75,24,0.1,1,10,4
41,0.1,0.31,0.5,25.0,91.0,12,0.1,1,10,4
42,0.1,0.31,0.5,24.25,90.25,12,0.1,1,10,4
43,0.1,0.31,0.5,25.75,42.25,9,0.1,0,10,4
44,0.1,0.31,0.5,20.5,91.25,13,0.1,1,10,4
45,0.1,0.31,0.5,24.5,92.0,10,0.1,1,10,4
46,0.1,0.31,0.5,19.75,92.0,10,0.1,1,10,4
47,0.1,0.31,0.5,27.25,91.75,11,0.1,1,10,4
48,0.1,0.31,0.5,23.75,40.75,16,0.1,0,10,4
49,0.1,0.31,0.5,25.25,-53.5,8,0.1,0,10,4
50,0.1,0.31,0.5,24.75,-53.25,8,0.1,0,10,4
51,0.1,0.31,0.5,22.5,-11.75,30,0.1,0,10,4
52,0.1,0.31,0.5,22.0,39.0,22,0.1,0,10,4
53,0.1,0.31,0.5,27.5,-79.5,67,0.1,0,10,4
54,0.1,0.31,0.5,23.25,41.75,10,0.1,0,10,4
55,0.1,0.31,0.5,25.25,36.75,28,0.1,0,10,4
56,0.1,0.31,0.5,23.75,-9.5,14,0.1,0,10,4
57,0.1,0.31,0.5,23.5,41.5,11,0.1,0,10,4
58,0.1,0.31,0.5,23.75,34.25,39,0.1,0,10,4
59,0.1,0.31,0.5,24.0,32.75,34,0.1,0,10,4
60,0.1,0.31,0.5,24.75,30.5,55,0.1,0,10,4
61,0.1,0.31,0.5,24.75,40.25,14,0.1,0,10,4
62,0.1,0.31,0.5,24.25,36.25,32,0.1,0,10,4
63,0.1,0.31,0.5,24.75,-33.5,108,0.1,0,10,4
64,0.1,0.31,0.5,24.5,38.75,19,0.1,0,10,4
65,0.1,0.31,0.5,24.75,-32.5,304,0.1,0,10,4
