eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,11,-120,80,21,0.1,0,10,2
1,0.1,0.31,0.5,9,10,-112,89,13,0.1,0,10,2
2,0.1,0.31,0.5,10,11,-126,87,27,0.1,0,10,2
3,0.1,0.31,0.5,10,9,-108,92,9,0.1,0,10,2
4,0.1,0.31,0.5,10,10,-121,92,22,0.1,0,10,2
5,0.1,0.31,0.5,10,10,-120,92,21,0.1,0,10,2
6,0.1,0.31,0.5,10,10,-109,92,10,0.1,0,10,2
7,0.1,0.31,0.5,10,10,-151,90,52,0.1,0,10,2
8,0.1,0.31,0.5,10,12,-124,88,25,0.1,0,10,2
9,0.1,0.31,0.5,10,10,-131,92,32,0.1,0,10,2
10,0.1,0.31,0.5,10,10,-116,92,17,0.1,0,10,2
11,0.1,0.31,0.5,10,10,-126,92,27,0.1,0,10,2
12,0.1,0.31,0.5,10,10,-158,89,59,0.1,0,10,2
13,0.1,0.31,0.5,10,11,-110,90,11,0.1,0,10,2
14,0.1,0.31,0.5,17,12,65,86,36,0.1,1,10,2
15,0.1,0.31,0.5,23,25,87,86,15,0.1,1,10,2
16,0.1,0.31,0.5,22,25,85,-112,16,0.1,0,10,2
17,0.1,0.31,0.5,17,10,81,92,20,0.1,1,10,2
18,0.1,0.31,0.5,24,21,87,90,14,0.1,1,10,2
19,0.1,0.31,0.5,24,20,-107,91,10,0.1,0,10,2
20,0.1,0.31,0.5,22,10,86,92,15,0.1,1,10,2
21,0.1,0.31,0.5,20,19,-112,92,13,0.1,0,10,2
22,0.1,0.31,0.5,17,12,-104,92,9,0.1,0,10,2
23,0.1,0.31,0.5,19,10,56,92,45,0.1,1,10,2
24,0.1,0.31,0.5,27,19,74,92,27,0.1,1,10,2
25,0.1,0.31,0.5,20,10,84,92,17,0.1,1,10,2
26,0.1,0.31,0.5,23,13,71,92,30,0.1,1,10,2
27,0.1,0.31,0.5,20,15,84,92,17,0.1,1,10,2
28,0.1,0.31,0.5,22,16,83,88,18,0.1,1,10,2
29,0.1,0.31,0.5,18,20,83,90,18,0.1,1,10,2
30,0.1,0.31,0.5,20,20,84,-108,17,0.1,0,10,2
31,0.1,0.31,0.5,21,15,85,92,16,0.1,1,10,2
32,0.1,0.31,0.5,17,14,84,92,17,0.1,1,10,2
33,0.1,0.31,0.5,19,15,-118,92,19,0.1,0,10,2
