eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-106,-159,60,0.1,0,10,2
1,0.1,0.31,0.5,0,0,-114,-112,15,0.1,0,10,2
2,0.1,0.31,0.5,0,0,-116,-124,25,0.1,0,10,2
3,0.1,0.31,0.5,0,0,-115,-194,95,0.1,0,10,2
4,0.1,0.31,0.5,0,0,-136,-159,60,0.1,0,10,2
5,0.1,0.31,0.5,0,0,-124,-139,40,0.1,0,10,2
6,0.1,0.31,0.5,0,0,-133,-189,90,0.1,0,10,2
7,0.1,0.31,0.5,0,0,-109,-194,95,0.1,0,10,2
8,0.1,0.31,0.5,0,12,-184,83,85,0.1,0,10,2
9,0.1,0.31,0.5,10,10,-112,92,13,0.1,0,10,2
10,0.1,0.31,0.5,10,9,-144,92,45,0.1,0,10,2
11,0.1,0.31,0.5,21,9,39,-117,62,0.1,0,10,2
12,0.1,0.31,0.5,19,17,84,-149,50,0.1,0,10,2
13,0.1,0.31,0.5,15,10,87,85,16,0.1,1,10,2
14,0.1,0.31,0.5,17,17,85,92,16,0.1,1,10,2
15,0.1,0.31,0.5,15,12,87,92,14,0.1,1,10,2
16,0.1,0.31,0.5,17,19,84,88,17,0.1,1,10,2
17,0.1,0.31,0.5,19,13,77,86,24,0.1,1,10,2
18,0.1,0.31,0.5,20,12,83,92,18,0.1,1,10,2
19,0.1,0.31,0.5,16,20,88,90,13,0.1,1,10,2
20,0.1,0.31,0.5,20,11,88,88,13,0.1,1,10,2
21,0.1,0.31,0.5,15,18,89,92,12,0.1,1,10,2
22,0.1,0.31,0.5,18,16,85,92,16,0.1,1,10,2
23,0.1,0.31,0.5,18,13,88,91,13,0.1,1,10,2
24,0.1,0.31,0.5,16,19,87,87,14,0.1,1,10,2
25,0.1,0.31,0.5,21,19,-118,92,19,0.1,0,10,2
26,0.1,0.31,0.5,17,13,89,91,12,0.1,1,10,2
27,0.1,0.31,0.5,16,17,85,89,16,0.1,1,10,2
28,0.1,0.31,0.5,19,17,88,92,13,0.1,1,10,2
29,0.1,0.31,0.5,20,13,-109,92,10,0.1,0,10,2
30,0.1,0.31,0.5,18,15,89,92,12,0.1,1,10,2
31,0.1,0.31,0.5,13,24,85,78,23,0.1,1,10,2
32,0.1,0.31,0.5,18,23,-130,-115,31,0.1,0,10,2
33,0.1,0.31,0.5,18,24,86,-110,15,0.1,0,10,2
34,0.1,0.31,0.5,16,15,89,88,13,0.1,1,10,2
35,0.1,0.31,0.5,21,21,89,88,13,0.1,1,10,2
36,0.1,0.31,0.5,14,21,89,86,15,0.1,1,10,2
37,0.1,0.31,0.5,23,18,88,88,13,0.1,1,10,2
38,0.1,0.31,0.5,24,18,-111,86,15,0.1,0,10,2
39,0.1,0.31,0.5,23,21,88,88,13,0.1,1,10,2
40,0.1,0.31,0.5,13,26,89,65,36,0.1,1,10,2
41,0.1,0.31,0.5,18,29,84,-106,17,0.1,0,10,2
42,0.1,0.31,0.5,22,18,88,88,13,0.1,1,10,2
43,0.1,0.31,0.5,17,20,88,90,13,0.1,1,10,2
44,0.1,0.31,0.5,18,20,87,90,14,0.1,1,10,2
45,0.1,0.31,0.5,19,17,87,90,14,0.1,1,10,2
46,0.1,0.31,0.5,19,16,-108,89,12,0.1,0,10,2
47,0.1,0.31,0.5,15,20,89,90,12,0.1,1,10,2
48,0.1,0.31,0.5,20,20,87,83,18,0.1,1,10,2
49,0.1,0.31,0.5,20,13,-102,90,11,0.1,0,10,2
50,0.1,0.31,0.5,20,14,-103,90,11,0.1,0,10,2
51,0.1,0.31,0.5,16,12,-102,90,11,0.1,0,10,2
52,0.1,0.31,0.5,19,12,-140,90,41,0.1,0,10,2
53,0.1,0.31,0.5,19,13,-108,90,11,0.1,0,10,2
54,0.1,0.31,0.5,19,14,-112,90,13,0.1,0,10,2
55,0.1,0.31,0.5,22,12,74,90,27,0.1,1,10,2
56,0.1,0.31,0.5,14,22,89,88,13,0.1,1,10,2
57,0.1,0.31,0.5,19,16,-104,90,11,0.1,0,10,2
58,0.1,0.31,0.5,22,16,86,90,15,0.1,1,10,2
59,0.1,0.31,0.5,19,12,81,90,20,0.1,1,10,2
60,0.1,0.31,0.5,18,19,87,90,14,0.1,1,10,2
61,0.1,0.31,0.5,22,18,89,88,13,0.1,1,10,2
62,0.1,0.31,0.5,15,19,88,89,13,0.1,1,10,2
