eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-164,-125,65,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-207,-144,108,0.1,0,20,2
2,0.1,0.31,0.5,0,0,-120,-230,131,0.1,0,20,2
3,0.1,0.31,0.5,0,0,-123,-140,41,0.1,0,20,2
4,0.1,0.31,0.5,0,0,-164,-340,241,0.1,0,20,2
5,0.1,0.31,0.5,0,0,-165,-186,87,0.1,0,20,2
6,0.1,0.31,0.5,0,0,-139,-177,78,0.1,0,20,2
7,0.1,0.31,0.5,0,0,-174,-162,75,0.1,0,20,2
8,0.1,0.31,0.5,0,0,-118,-236,137,0.1,0,20,2
9,0.1,0.31,0.5,0,184,-166,-545,646,0.1,0,20,2
10,0.1,0.31,0.5,25,27,-179,63,80,0.1,0,20,2
11,0.1,0.31,0.5,25,78,-270,-104,205,0.1,0,20,2
12,0.1,0.31,0.5,25,26,-232,69,133,0.1,0,20,2
13,0.1,0.31,0.5,26,27,-266,69,167,0.1,0,20,2
14,0.1,0.31,0.5,84,27,-105,74,206,0.1,1,20,2
15,0.1,0.31,0.5,59,52,56,72,45,0.1,1,20,2
16,0.1,0.31,0.5,56,26,66,75,35,0.1,1,20,2
17,0.1,0.31,0.5,35,58,68,-146,47,0.1,0,20,2
18,0.1,0.31,0.5,54,38,67,71,34,0.1,1,20,2
19,0.1,0.31,0.5,54,40,54,73,47,0.1,1,20,2
20,0.1,0.31,0.5,49,39,39,73,62,0.1,1,20,2
21,0.1,0.31,0.5,48,51,56,-127,45,0.1,0,20,2
22,0.1,0.31,0.5,60,48,57,70,44,0.1,1,20,2
23,0.1,0.31,0.5,55,38,55,68,46,0.1,1,20,2
24,0.1,0.31,0.5,50,48,49,76,52,0.1,1,20,2
25,0.1,0.31,0.5,69,43,43,72,58,0.1,1,20,2
26,0.1,0.31,0.5,52,38,55,76,46,0.1,1,20,2
27,0.1,0.31,0.5,63,48,-136,68,37,0.1,0,20,2
28,0.1,0.31,0.5,53,50,53,73,48,0.1,1,20,2
29,0.1,0.31,0.5,48,39,54,74,47,0.1,1,20,2
30,0.1,0.31,0.5,55,57,65,67,36,0.1,1,20,2
31,0.1,0.31,0.5,64,42,29,74,72,0.1,1,20,2
32,0.1,0.31,0.5,71,46,-115,-190,91,0.1,0,20,2
33,0.1,0.31,0.5,45,45,64,65,37,0.1,1,20,2
34,0.1,0.31,0.5,55,48,-159,76,60,0.1,0,20,2
35,0.1,0.31,0.5,41,59,65,-185,86,0.1,0,20,2
36,0.1,0.31,0.5,44,56,60,-188,89,0.1,0,20,2
37,0.1,0.31,0.5,56,45,-152,72,53,0.1,0,20,2
38,0.1,0.31,0.5,44,43,65,69,36,0.1,1,20,2
39,0.1,0.31,0.5,48,48,62,67,39,0.1,1,20,2
40,0.1,0.31,0.5,49,44,61,77,40,0.1,1,20,2
41,0.1,0.31,0.5,52,32,63,80,38,0.1,1,20,2
42,0.1,0.31,0.5,45,33,63,82,38,0.1,1,20,2
43,0.1,0.31,0.5,53,35,-143,75,44,0.1,0,20,2
44,0.1,0.31,0.5,52,30,51,73,50,0.1,1,20,2
45,0.1,0.31,0.5,46,34,55,80,46,0.1,1,20,2
46,0.1,0.31,0.5,54,39,66,80,35,0.1,1,20,2
47,0.1,0.31,0.5,45,31,66,77,35,0.1,1,20,2
48,0.1,0.31,0.5,40,54,67,-177,78,0.1,0,20,2
49,0.1,0.31,0.5,51,49,60,78,41,0.1,1,20,2
50,0.1,0.31,0.5,50,31,64,73,37,0.1,1,20,2
51,0.1,0.31,0.5,41,38,61,82,40,0.1,1,20,2
52,0.1,0.31,0.5,52,36,64,80,37,0.1,1,20,2
53,0.1,0.31,0.5,48,26,65,82,36,0.1,1,20,2
54,0.1,0.31,0.5,53,31,56,82,45,0.1,1,20,2
55,0.1,0.31,0.5,52,34,67,82,34,0.1,1,20,2
56,0.1,0.31,0.5,49,26,65,82,36,0.1,1,20,2
57,0.1,0.31,0.5,59,46,36,75,65,0.1,1,20,2
58,0.1,0.31,0.5,100,48,-82,52,183,0.1,1,20,2
59,0.1,0.31,0.5,50,29,65,80,36,0.1,1,20,2
60,0.1,0.31,0.5,55,32,57,81,44,0.1,1,20,2
61,0.1,0.31,0.5,40,33,65,81,36,0.1,1,20,2
62,0.1,0.31,0.5,54,28,-152,82,53,0.1,0,20,2
63,0.1,0.31,0.5,52,74,65,32,69,0.1,1,20,2
64,0.1,0.31,0.5,53,48,-141,76,42,0.1,0,20,2
65,0.1,0.31,0.5,36,27,71,82,30,0.1,1,20,2
66,0.1,0.31,0.5,46,35,69,82,32,0.1,1,20,2
67,0.1,0.31,0.5,41,38,66,72,35,0.1,1,20,2
68,0.1,0.31,0.5,43,35,64,72,37,0.1,1,20,2
69,0.1,0.31,0.5,47,37,72,81,29,0.1,1,20,2
70,0.1,0.31,0.5,43,26,71,82,30,0.1,1,20,2
71,0.1,0.31,0.5,37,39,71,77,30,0.1,1,20,2
72,0.1,0.31,0.5,39,29,73,80,28,0.1,1,20,2
73,0.1,0.31,0.5,49,34,69,80,32,0.1,1,20,2
74,0.1,0.31,0.5,32,29,72,80,29,0.1,1,20,2
75,0.1,0.31,0.5,44,37,73,80,28,0.1,1,20,2
76,0.1,0.31,0.5,47,37,73,82,28,0.1,1,20,2
77,0.1,0.31,0.5,33,29,71,82,30,0.1,1,20,2
78,0.1,0.31,0.5,39,48,69,73,32,0.1,1,20,2
79,0.1,0.31,0.5,46,40,73,82,28,0.1,1,20,2
80,0.1,0.31,0.5,34,29,67,79,34,0.1,1,20,2
81,0.1,0.31,0.5,46,32,64,79,37,0.1,1,20,2
82,0.1,0.31,0.5,46,52,72,67,34,0.1,1,20,2
83,0.1,0.31,0.5,36,41,67,82,34,0.1,1,20,2
84,0.1,0.31,0.5,37,47,73,-113,28,0.1,0,20,2
85,0.1,0.31,0.5,47,31,71,78,30,0.1,1,20,2
86,0.1,0.31,0.5,36,32,69,-105,32,0.1,0,20,2
87,0.1,0.31,0.5,43,30,73,81,28,0.1,1,20,2
88,0.1,0.31,0.5,46,34,61,82,40,0.1,1,20,2
89,0.1,0.31,0.5,39,45,73,70,31,0.1,1,20,2
90,0.1,0.31,0.5,40,54,71,-143,44,0.1,0,20,2
91,0.1,0.31,0.5,39,43,73,82,28,0.1,1,20,2
92,0.1,0.31,0.5,40,47,73,-206,107,0.1,0,20,2
93,0.1,0.31,0.5,38,26,68,80,33,0.1,1,20,2
94,0.1,0.31,0.5,38,26,66,-109,35,0.1,0,20,2
95,0.1,0.31,0.5,38,41,72,75,29,0.1,1,20,2
96,0.1,0.31,0.5,51,41,62,76,39,0.1,1,20,2
97,0.1,0.31,0.5,36,33,73,72,29,0.1,1,20,2
98,0.1,0.31,0.5,38,48,67,56,45,0.1,1,20,2
99,0.1,0.31,0.5,33,50,71,-106,30,0.1,0,20,2
100,0.1,0.31,0.5,42,41,73,81,28,0.1,1,20,2
101,0.1,0.31,0.5,47,27,73,81,28,0.1,1,20,2
102,0.1,0.31,0.5,38,36,52,82,49,0.1,1,20,2
103,0.1,0.31,0.5,46,35,73,82,28,0.1,1,20,2
104,0.1,0.31,0.5,47,28,72,82,29,0.1,1,20,2
105,0.1,0.31,0.5,34,49,71,71,30,0.1,1,20,2
106,0.1,0.31,0.5,47,41,69,82,32,0.1,1,20,2
107,0.1,0.31,0.5,41,29,72,81,29,0.1,1,20,2
108,0.1,0.31,0.5,35,40,71,77,30,0.1,1,20,2
109,0.1,0.31,0.5,52,35,57,82,44,0.1,1,20,2
110,0.1,0.31,0.5,48,32,65,81,36,0.1,1,20,2
111,0.1,0.31,0.5,36,33,69,81,32,0.1,1,20,2
112,0.1,0.31,0.5,46,32,70,82,31,0.1,1,20,2
113,0.1,0.31,0.5,43,31,70,81,31,0.1,1,20,2
114,0.1,0.31,0.5,36,33,71,81,30,0.1,1,20,2
115,0.1,0.31,0.5,49,30,67,82,34,0.1,1,20,2
116,0.1,0.31,0.5,51,31,-143,82,44,0.1,0,20,2
117,0.1,0.31,0.5,42,39,73,80,28,0.1,1,20,2
118,0.1,0.31,0.5,29,49,72,-134,35,0.1,0,20,2
119,0.1,0.31,0.5,45,41,-363,82,264,0.1,0,20,2
120,0.1,0.31,0.5,47,28,73,81,28,0.1,1,20,2
121,0.1,0.31,0.5,30,36,72,79,29,0.1,1,20,2
122,0.1,0.31,0.5,42,51,73,65,36,0.1,1,20,2
123,0.1,0.31,0.5,48,35,73,80,28,0.1,1,20,2
124,0.1,0.31,0.5,36,36,68,77,33,0.1,1,20,2
125,0.1,0.31,0.5,56,38,56,77,45,0.1,1,20,2
126,0.1,0.31,0.5,57,30,54,74,47,0.1,1,20,2
127,0.1,0.31,0.5,35,25,61,82,40,0.1,1,20,2
128,0.1,0.31,0.5,45,38,71,80,30,0.1,1,20,2
129,0.1,0.31,0.5,47,34,73,82,28,0.1,1,20,2
130,0.1,0.31,0.5,32,26,71,82,30,0.1,1,20,2
131,0.1,0.31,0.5,43,27,-111,81,20,0.1,0,20,2
132,0.1,0.31,0.5,45,32,70,82,31,0.1,1,20,2
133,0.1,0.31,0.5,32,40,73,79,28,0.1,1,20,2
134,0.1,0.31,0.5,44,34,73,80,28,0.1,1,20,2
135,0.1,0.31,0.5,46,32,73,82,28,0.1,1,20,2
136,0.1,0.31,0.5,36,34,65,82,36,0.1,1,20,2
137,0.1,0.31,0.5,52,28,-168,82,69,0.1,0,20,2
138,0.1,0.31,0.5,49,34,58,82,43,0.1,1,20,2
139,0.1,0.31,0.5,31,37,73,80,28,0.1,1,20,2
140,0.1,0.31,0.5,45,31,69,82,32,0.1,1,20,2
141,0.1,0.31,0.5,45,34,72,81,29,0.1,1,20,2
