eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.1,0,0,-124,-114,25,0.1,0,10
1,0.1,0.2,0.1,0,0,-119,-132,33,0.1,0,10
2,0.1,0.2,0.1,0,15,-112,63,38,0.1,0,10
3,0.1,0.2,0.1,8,18,-136,90,37,0.1,0,10
4,0.1,0.2,0.1,10,18,-116,92,17,0.1,0,10
5,0.1,0.2,0.1,11,23,-111,82,19,0.1,0,10
6,0.1,0.2,0.1,11,23,-109,92,10,0.1,0,10
7,0.1,0.2,0.1,11,17,-122,92,23,0.1,0,10
8,0.1,0.2,0.1,11,16,-107,92,9,0.1,0,10
9,0.1,0.2,0.1,11,18,-138,85,39,0.1,0,10
10,0.1,0.2,0.1,11,12,-138,89,39,0.1,0,10
11,0.1,0.2,0.1,11,12,-129,91,30,0.1,0,10
12,0.1,0.2,0.1,11,12,-180,92,81,0.1,0,10
13,0.1,0.2,0.1,11,12,-118,92,19,0.1,0,10
14,0.1,0.2,0.1,22,10,73,90,28,0.1,1,10
15,0.1,0.2,0.1,22,17,85,92,16,0.1,1,10
16,0.1,0.2,0.1,22,18,87,92,14,0.1,1,10
17,0.1,0.2,0.1,22,18,85,92,16,0.1,1,10
18,0.1,0.2,0.1,19,19,85,89,16,0.1,1,10
19,0.1,0.2,0.1,19,19,83,91,18,0.1,1,10
20,0.1,0.2,0.1,19,12,83,92,18,0.1,1,10
21,0.1,0.2,0.1,19,18,84,90,17,0.1,1,10
22,0.1,0.2,0.1,27,20,74,90,27,0.1,1,10
23,0.1,0.2,0.1,26,21,86,89,15,0.1,1,10
24,0.1,0.2,0.1,27,21,87,90,14,0.1,1,10
25,0.1,0.2,0.1,27,21,86,-105,15,0.1,0,10
26,0.1,0.2,0.1,33,21,73,92,28,0.1,1,10
27,0.1,0.2,0.1,24,20,87,92,14,0.1,1,10
28,0.1,0.2,0.1,24,20,86,92,15,0.1,1,10
29,0.1,0.2,0.1,22,18,83,91,18,0.1,1,10
30,0.1,0.2,0.1,25,18,86,92,15,0.1,1,10
31,0.1,0.2,0.1,19,17,84,91,17,0.1,1,10
32,0.1,0.2,0.1,19,12,87,92,14,0.1,1,10
33,0.1,0.2,0.1,19,18,85,90,16,0.1,1,10
34,0.1,0.2,0.1,17,19,87,86,15,0.1,1,10
35,0.1,0.2,0.1,18,20,87,90,14,0.1,1,10
36,0.1,0.2,0.1,19,20,85,91,16,0.1,1,10
37,0.1,0.2,0.1,19,20,84,92,17,0.1,1,10
38,0.1,0.2,0.1,19,19,87,92,14,0.1,1,10
39,0.1,0.2,0.1,19,19,85,92,16,0.1,1,10
40,0.1,0.2,0.1,17,18,87,90,14,0.1,1,10
41,0.1,0.2,0.1,18,18,86,92,15,0.1,1,10
42,0.1,0.2,0.1,17,18,84,90,17,0.1,1,10
43,0.1,0.2,0.1,18,12,87,92,14,0.1,1,10
44,0.1,0.2,0.1,18,17,87,92,14,0.1,1,10
45,0.1,0.2,0.1,18,17,85,92,16,0.1,1,10
46,0.1,0.2,0.1,18,18,87,92,14,0.1,1,10
47,0.1,0.2,0.1,17,24,87,80,21,0.1,1,10
48,0.1,0.2,0.1,18,24,86,92,15,0.1,1,10
49,0.1,0.2,0.1,18,23,87,92,14,0.1,1,10
50,0.1,0.2,0.1,18,24,-102,88,13,0.1,0,10
51,0.1,0.2,0.1,17,27,-122,88,23,0.1,0,10
52,0.1,0.2,0.1,18,24,87,91,14,0.1,1,10
53,0.1,0.2,0.1,17,24,87,92,14,0.1,1,10
54,0.1,0.2,0.1,19,16,85,92,16,0.1,1,10
55,0.1,0.2,0.1,19,20,87,92,14,0.1,1,10
56,0.1,0.2,0.1,19,17,-107,91,10,0.1,0,10
57,0.1,0.2,0.1,19,20,87,83,18,0.1,1,10
58,0.1,0.2,0.1,19,20,-106,88,13,0.1,0,10
59,0.1,0.2,0.1,19,20,87,92,14,0.1,1,10
60,0.1,0.2,0.1,18,20,87,90,14,0.1,1,10
61,0.1,0.2,0.1,18,20,78,92,23,0.1,1,10
62,0.1,0.2,0.1,19,18,87,91,14,0.1,1,10
