eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,1,0.1,0,0,-125,-108,26,0.1,0,10
1,0.1,1,0.1,0,0,-110,-109,11,0.1,0,10
2,0.1,1,0.1,0,16,-109,46,55,0.1,0,10
3,0.1,1,0.1,12,17,-128,82,29,0.1,0,10
4,0.1,1,0.1,13,17,-121,89,22,0.1,0,10
5,0.1,1,0.1,13,17,-107,90,11,0.1,0,10
6,0.1,1,0.1,13,17,-110,84,17,0.1,0,10
7,0.1,1,0.1,13,13,-111,88,13,0.1,0,10
8,0.1,1,0.1,20,13,71,90,30,0.1,1,10
9,0.1,1,0.1,20,18,89,90,12,0.1,1,10
10,0.1,1,0.1,20,22,88,81,20,0.1,1,10
11,0.1,1,0.1,20,22,87,88,14,0.1,1,10
12,0.1,1,0.1,14,22,87,86,15,0.1,1,10
13,0.1,1,0.1,19,23,86,87,15,0.1,1,10
14,0.1,1,0.1,20,16,86,90,15,0.1,1,10
15,0.1,1,0.1,15,17,-108,89,12,0.1,0,10
16,0.1,1,0.1,13,10,-125,-165,66,0.1,0,10
17,0.1,1,0.1,13,10,-160,-114,61,0.1,0,10
18,0.1,1,0.1,13,10,-168,-145,69,0.1,0,10
19,0.1,1,0.1,13,20,-133,75,34,0.1,0,10
20,0.1,1,0.1,30,20,77,92,24,0.1,1,10
21,0.1,1,0.1,25,21,-105,91,10,0.1,0,10
22,0.1,1,0.1,34,21,64,90,37,0.1,1,10
23,0.1,1,0.1,33,25,89,92,12,0.1,1,10
24,0.1,1,0.1,34,26,83,90,18,0.1,1,10
25,0.1,1,0.1,32,26,88,92,13,0.1,1,10
26,0.1,1,0.1,21,24,88,92,13,0.1,1,10
27,0.1,1,0.1,24,26,87,82,19,0.1,1,10
28,0.1,1,0.1,19,20,-108,92,9,0.1,0,10
29,0.1,1,0.1,15,26,-127,86,28,0.1,0,10
30,0.1,1,0.1,15,26,-132,92,33,0.1,0,10
31,0.1,1,0.1,15,23,-164,92,65,0.1,0,10
32,0.1,1,0.1,15,18,-116,92,17,0.1,0,10
33,0.1,1,0.1,15,14,-164,92,65,0.1,0,10
34,0.1,1,0.1,15,11,-125,92,26,0.1,0,10
35,0.1,1,0.1,15,4,-107,-128,29,0.1,0,10
36,0.1,1,0.1,15,4,-151,-128,52,0.1,0,10
37,0.1,1,0.1,15,4,-154,-145,55,0.1,0,10
38,0.1,1,0.1,15,14,-125,75,26,0.1,0,10
39,0.1,1,0.1,26,9,65,-120,36,0.1,0,10
40,0.1,1,0.1,23,27,87,77,24,0.1,1,10
41,0.1,1,0.1,26,26,87,89,14,0.1,1,10
42,0.1,1,0.1,26,21,87,-108,14,0.1,0,10
43,0.1,1,0.1,26,24,87,88,14,0.1,1,10
44,0.1,1,0.1,15,24,-115,90,16,0.1,0,10
45,0.1,1,0.1,31,26,70,86,31,0.1,1,10
46,0.1,1,0.1,34,24,90,86,15,0.1,1,10
47,0.1,1,0.1,31,27,91,84,17,0.1,1,10
48,0.1,1,0.1,29,27,91,88,13,0.1,1,10
49,0.1,1,0.1,25,25,-102,90,11,0.1,0,10
50,0.1,1,0.1,22,23,-109,89,12,0.1,0,10
51,0.1,1,0.1,22,15,-121,89,22,0.1,0,10
52,0.1,1,0.1,22,17,-106,85,16,0.1,0,10
53,0.1,1,0.1,22,14,-119,90,20,0.1,0,10
54,0.1,1,0.1,22,14,-145,90,46,0.1,0,10
55,0.1,1,0.1,18,14,-133,90,34,0.1,0,10
56,0.1,1,0.1,22,14,-113,90,14,0.1,0,10
57,0.1,1,0.1,22,13,-113,87,14,0.1,0,10
58,0.1,1,0.1,22,13,-206,90,107,0.1,0,10
59,0.1,1,0.1,22,13,-119,90,20,0.1,0,10
60,0.1,1,0.1,22,13,-119,89,20,0.1,0,10
61,0.1,1,0.1,20,13,-123,88,24,0.1,0,10
62,0.1,1,0.1,20,12,-111,90,12,0.1,0,10
63,0.1,1,0.1,20,12,-122,90,23,0.1,0,10
64,0.1,1,0.1,31,13,57,87,44,0.1,1,10
65,0.1,1,0.1,29,24,83,86,18,0.1,1,10
66,0.1,1,0.1,28,24,83,88,18,0.1,1,10
67,0.1,1,0.1,34,24,71,90,30,0.1,1,10
68,0.1,1,0.1,32,24,83,90,18,0.1,1,10
69,0.1,1,0.1,27,24,81,89,20,0.1,1,10
70,0.1,1,0.1,27,13,83,90,18,0.1,1,10
71,0.1,1,0.1,27,14,77,-106,24,0.1,0,10
72,0.1,1,0.1,39,13,65,-121,36,0.1,0,10
73,0.1,1,0.1,38,25,82,80,21,0.1,1,10
74,0.1,1,0.1,43,25,81,90,20,0.1,1,10
75,0.1,1,0.1,44,25,76,89,25,0.1,1,10
76,0.1,1,0.1,44,25,83,90,18,0.1,1,10
77,0.1,1,0.1,26,25,79,89,22,0.1,1,10
78,0.1,1,0.1,27,23,78,90,23,0.1,1,10
79,0.1,1,0.1,22,23,-113,90,14,0.1,0,10
80,0.1,1,0.1,22,23,-156,90,57,0.1,0,10
81,0.1,1,0.1,27,23,79,89,22,0.1,1,10
82,0.1,1,0.1,27,14,80,90,21,0.1,1,10
83,0.1,1,0.1,24,20,82,92,19,0.1,1,10
84,0.1,1,0.1,26,22,83,90,18,0.1,1,10
85,0.1,1,0.1,29,22,72,90,29,0.1,1,10
86,0.1,1,0.1,29,23,85,89,16,0.1,1,10
87,0.1,1,0.1,27,21,82,90,19,0.1,1,10
88,0.1,1,0.1,28,24,83,86,18,0.1,1,10
89,0.1,1,0.1,28,20,87,89,14,0.1,1,10
