eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.4,0.1,0,15,-107,68,33,0.1,0,10
1,0.1,0.4,0.1,11,16,-123,90,24,0.1,0,10
2,0.1,0.4,0.1,11,16,-108,87,14,0.1,0,10
3,0.1,0.4,0.1,12,16,-123,90,24,0.1,0,10
4,0.1,0.4,0.1,12,16,-119,90,20,0.1,0,10
5,0.1,0.4,0.1,12,12,-139,88,40,0.1,0,10
6,0.1,0.4,0.1,12,12,-114,90,15,0.1,0,10
7,0.1,0.4,0.1,12,12,-144,88,45,0.1,0,10
8,0.1,0.4,0.1,12,12,-134,-117,35,0.1,0,10
9,0.1,0.4,0.1,12,12,-114,87,15,0.1,0,10
10,0.1,0.4,0.1,28,14,42,82,59,0.1,1,10
11,0.1,0.4,0.1,28,21,80,89,21,0.1,1,10
12,0.1,0.4,0.1,28,24,83,84,18,0.1,1,10
13,0.1,0.4,0.1,16,24,-170,90,71,0.1,0,10
14,0.1,0.4,0.1,37,26,-151,88,252,0.1,1,10
15,0.1,0.4,0.1,20,31,-121,88,22,0.1,0,10
16,0.1,0.4,0.1,17,24,-223,89,124,0.1,0,10
17,0.1,0.4,0.1,16,18,-137,90,38,0.1,0,10
18,0.1,0.4,0.1,16,18,-127,90,28,0.1,0,10
19,0.1,0.4,0.1,16,18,-128,90,29,0.1,0,10
20,0.1,0.4,0.1,16,18,-154,-106,55,0.1,0,10
21,0.1,0.4,0.1,16,12,-111,89,12,0.1,0,10
22,0.1,0.4,0.1,15,12,-118,90,19,0.1,0,10
23,0.1,0.4,0.1,15,14,-118,85,19,0.1,0,10
24,0.1,0.4,0.1,15,14,-126,90,27,0.1,0,10
25,0.1,0.4,0.1,27,14,63,89,38,0.1,1,10
26,0.1,0.4,0.1,31,25,62,90,39,0.1,1,10
27,0.1,0.4,0.1,32,26,73,90,28,0.1,1,10
28,0.1,0.4,0.1,34,29,81,83,20,0.1,1,10
29,0.1,0.4,0.1,30,29,77,90,24,0.1,1,10
30,0.1,0.4,0.1,29,28,75,86,26,0.1,1,10
31,0.1,0.4,0.1,31,18,57,90,44,0.1,1,10
32,0.1,0.4,0.1,30,28,79,90,22,0.1,1,10
33,0.1,0.4,0.1,28,26,81,90,20,0.1,1,10
34,0.1,0.4,0.1,25,27,79,88,22,0.1,1,10
35,0.1,0.4,0.1,28,24,81,92,20,0.1,1,10
36,0.1,0.4,0.1,28,25,68,-122,33,0.1,0,10
37,0.1,0.4,0.1,29,27,81,88,20,0.1,1,10
38,0.1,0.4,0.1,30,27,80,92,21,0.1,1,10
39,0.1,0.4,0.1,32,27,76,89,25,0.1,1,10
40,0.1,0.4,0.1,32,26,81,89,20,0.1,1,10
41,0.1,0.4,0.1,27,21,73,90,28,0.1,1,10
42,0.1,0.4,0.1,27,24,73,88,28,0.1,1,10
43,0.1,0.4,0.1,26,18,79,90,22,0.1,1,10
44,0.1,0.4,0.1,27,25,81,-114,20,0.1,0,10
45,0.1,0.4,0.1,23,25,80,90,21,0.1,1,10
46,0.1,0.4,0.1,22,24,81,-106,20,0.1,0,10
47,0.1,0.4,0.1,25,24,82,90,19,0.1,1,10
48,0.1,0.4,0.1,29,27,78,82,23,0.1,1,10
49,0.1,0.4,0.1,29,27,-102,90,11,0.1,0,10
50,0.1,0.4,0.1,29,26,-102,90,11,0.1,0,10
51,0.1,0.4,0.1,25,25,-102,89,12,0.1,0,10
52,0.1,0.4,0.1,25,26,-114,88,15,0.1,0,10
53,0.1,0.4,0.1,25,23,-116,88,17,0.1,0,10
54,0.1,0.4,0.1,34,20,57,90,44,0.1,1,10
