eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,1,0.1,0,0,-114,-117,18,0.1,0,10
1,0.1,1,0.1,0,0,-113,-111,14,0.1,0,10
2,0.1,1,0.1,0,0,-140,-138,41,0.1,0,10
3,0.1,1,0.1,0,0,-116,-127,28,0.1,0,10
4,0.1,1,0.1,0,0,-114,-158,59,0.1,0,10
5,0.1,1,0.1,0,0,-115,-206,107,0.1,0,10
6,0.1,1,0.1,0,0,-130,-139,40,0.1,0,10
7,0.1,1,0.1,0,0,-117,-116,18,0.1,0,10
8,0.1,1,0.1,0,17,-104,60,41,0.1,0,10
9,0.1,1,0.1,9,18,-150,91,51,0.1,0,10
10,0.1,1,0.1,10,18,-124,92,25,0.1,0,10
11,0.1,1,0.1,10,18,-136,91,37,0.1,0,10
12,0.1,1,0.1,10,18,-147,92,48,0.1,0,10
13,0.1,1,0.1,10,10,-161,92,62,0.1,0,10
14,0.1,1,0.1,10,10,-118,90,19,0.1,0,10
15,0.1,1,0.1,10,10,-116,92,17,0.1,0,10
16,0.1,1,0.1,10,10,-140,91,41,0.1,0,10
17,0.1,1,0.1,22,4,73,-126,28,0.1,0,10
18,0.1,1,0.1,22,15,87,-137,38,0.1,0,10
19,0.1,1,0.1,22,20,85,71,30,0.1,1,10
20,0.1,1,0.1,22,20,86,90,15,0.1,1,10
21,0.1,1,0.1,17,11,86,-118,19,0.1,0,10
22,0.1,1,0.1,16,23,84,76,25,0.1,1,10
23,0.1,1,0.1,21,23,86,92,15,0.1,1,10
24,0.1,1,0.1,26,17,76,92,25,0.1,1,10
25,0.1,1,0.1,21,21,-107,92,9,0.1,0,10
26,0.1,1,0.1,21,20,-170,92,71,0.1,0,10
27,0.1,1,0.1,26,18,82,92,19,0.1,1,10
28,0.1,1,0.1,26,16,81,90,20,0.1,1,10
29,0.1,1,0.1,26,19,84,88,17,0.1,1,10
30,0.1,1,0.1,22,19,87,91,14,0.1,1,10
31,0.1,1,0.1,23,19,87,92,14,0.1,1,10
32,0.1,1,0.1,21,20,87,92,14,0.1,1,10
33,0.1,1,0.1,20,22,-106,92,9,0.1,0,10
34,0.1,1,0.1,28,20,25,92,76,0.1,1,10
35,0.1,1,0.1,28,19,83,92,18,0.1,1,10
36,0.1,1,0.1,16,23,-112,92,13,0.1,0,10
37,0.1,1,0.1,26,23,61,92,40,0.1,1,10
38,0.1,1,0.1,25,22,87,92,14,0.1,1,10
39,0.1,1,0.1,27,22,83,88,18,0.1,1,10
40,0.1,1,0.1,24,18,87,92,14,0.1,1,10
41,0.1,1,0.1,24,15,87,91,14,0.1,1,10
42,0.1,1,0.1,21,16,84,91,17,0.1,1,10
43,0.1,1,0.1,20,15,82,92,19,0.1,1,10
44,0.1,1,0.1,21,17,86,92,15,0.1,1,10
45,0.1,1,0.1,21,23,86,83,18,0.1,1,10
46,0.1,1,0.1,22,21,85,92,16,0.1,1,10
47,0.1,1,0.1,22,23,88,91,13,0.1,1,10
48,0.1,1,0.1,22,23,87,83,18,0.1,1,10
49,0.1,1,0.1,16,23,-110,92,11,0.1,0,10
