eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,1,0.31,0,0,-121,-124,25,0.1,0,10,2
1,0.1,1,0.31,0,0,-110,-132,33,0.1,0,10,2
2,0.1,1,0.31,0,0,-108,-106,9,0.1,0,10,2
3,0.1,1,0.31,0,0,-139,-154,55,0.1,0,10,2
4,0.1,1,0.31,0,0,-119,-124,25,0.1,0,10,2
5,0.1,1,0.31,0,0,-115,-142,43,0.1,0,10,2
6,0.1,1,0.31,0,13,-139,68,40,0.1,0,10,2
7,0.1,1,0.31,10,13,-134,89,35,0.1,0,10,2
8,0.1,1,0.31,10,10,-172,92,73,0.1,0,10,2
9,0.1,1,0.31,10,10,-115,91,16,0.1,0,10,2
10,0.1,1,0.31,24,11,38,90,63,0.1,1,10,2
11,0.1,1,0.31,20,16,79,92,22,0.1,1,10,2
12,0.1,1,0.31,21,21,81,90,20,0.1,1,10,2
13,0.1,1,0.31,20,16,82,92,19,0.1,1,10,2
14,0.1,1,0.31,16,14,83,92,18,0.1,1,10,2
15,0.1,1,0.31,20,19,85,92,16,0.1,1,10,2
16,0.1,1,0.31,24,17,77,92,24,0.1,1,10,2
17,0.1,1,0.31,24,12,83,92,18,0.1,1,10,2
18,0.1,1,0.31,11,19,-120,91,21,0.1,0,10,2
19,0.1,1,0.31,13,17,-145,92,46,0.1,0,10,2
20,0.1,1,0.31,14,12,-141,88,42,0.1,0,10,2
21,0.1,1,0.31,13,11,-160,91,61,0.1,0,10,2
22,0.1,1,0.31,13,10,-119,92,20,0.1,0,10,2
23,0.1,1,0.31,13,10,-128,92,29,0.1,0,10,2
24,0.1,1,0.31,13,10,-115,92,16,0.1,0,10,2
25,0.1,1,0.31,13,11,-163,91,64,0.1,0,10,2
26,0.1,1,0.31,13,11,-116,92,17,0.1,0,10,2
27,0.1,1,0.31,13,10,-119,91,20,0.1,0,10,2
28,0.1,1,0.31,13,10,-130,92,31,0.1,0,10,2
29,0.1,1,0.31,16,10,79,92,22,0.1,1,10,2
30,0.1,1,0.31,19,18,87,92,14,0.1,1,10,2
31,0.1,1,0.31,22,18,79,90,22,0.1,1,10,2
32,0.1,1,0.31,22,10,84,92,17,0.1,1,10,2
33,0.1,1,0.31,14,18,87,92,14,0.1,1,10,2
34,0.1,1,0.31,21,18,78,91,23,0.1,1,10,2
35,0.1,1,0.31,21,17,86,92,15,0.1,1,10,2
36,0.1,1,0.31,18,17,87,77,24,0.1,1,10,2
37,0.1,1,0.31,15,26,85,86,16,0.1,1,10,2
38,0.1,1,0.31,17,20,87,92,14,0.1,1,10,2
39,0.1,1,0.31,17,17,87,90,14,0.1,1,10,2
40,0.1,1,0.31,17,11,86,92,15,0.1,1,10,2
41,0.1,1,0.31,6,18,-117,92,18,0.1,0,10,2
42,0.1,1,0.31,11,18,-182,89,83,0.1,0,10,2
43,0.1,1,0.31,11,17,-132,92,33,0.1,0,10,2
44,0.1,1,0.31,11,11,-125,92,26,0.1,0,10,2
45,0.1,1,0.31,18,10,75,91,26,0.1,1,10,2
46,0.1,1,0.31,17,16,84,92,17,0.1,1,10,2
47,0.1,1,0.31,18,18,85,89,16,0.1,1,10,2
48,0.1,1,0.31,21,12,81,92,20,0.1,1,10,2
49,0.1,1,0.31,15,11,-107,-107,8,0.1,0,10,2
50,0.1,1,0.31,13,27,-112,58,43,0.1,0,10,2
51,0.1,1,0.31,14,25,-104,90,11,0.1,0,10,2
52,0.1,1,0.31,18,11,-139,89,40,0.1,0,10,2
53,0.1,1,0.31,18,13,-103,86,15,0.1,0,10,2
54,0.1,1,0.31,19,13,-137,91,38,0.1,0,10,2
55,0.1,1,0.31,19,10,-136,90,37,0.1,0,10,2
56,0.1,1,0.31,19,10,-124,91,25,0.1,0,10,2
57,0.1,1,0.31,19,10,-157,91,58,0.1,0,10,2
58,0.1,1,0.31,19,10,-103,92,9,0.1,0,10,2
59,0.1,1,0.31,19,12,-133,83,34,0.1,0,10,2
60,0.1,1,0.31,42,12,9,92,92,0.1,1,10,2
61,0.1,1,0.31,35,19,83,92,18,0.1,1,10,2
62,0.1,1,0.31,27,19,-116,92,17,0.1,0,10,2
63,0.1,1,0.31,26,11,-102,91,10,0.1,0,10,2
64,0.1,1,0.31,22,10,-146,92,47,0.1,0,10,2
65,0.1,1,0.31,22,10,-144,92,45,0.1,0,10,2
66,0.1,1,0.31,22,10,-106,92,9,0.1,0,10,2
