eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.1,1,0,29,-107,14,87,0.1,0,10,2
1,0.1,0.1,1,11,12,-118,88,19,0.1,0,10,2
2,0.1,0.1,1,22,12,73,90,28,0.1,1,10,2
3,0.1,0.1,1,22,19,67,90,34,0.1,1,10,2
4,0.1,0.1,1,21,16,78,83,23,0.1,1,10,2
5,0.1,0.1,1,21,19,79,89,22,0.1,1,10,2
6,0.1,0.1,1,21,15,81,89,20,0.1,1,10,2
7,0.1,0.1,1,21,19,81,89,20,0.1,1,10,2
8,0.1,0.1,1,23,18,77,81,24,0.1,1,10,2
9,0.1,0.1,1,24,16,-129,91,30,0.1,0,10,2
10,0.1,0.1,1,16,17,80,-116,21,0.1,0,10,2
11,0.1,0.1,1,19,9,-110,90,11,0.1,0,10,2
12,0.1,0.1,1,20,15,72,92,29,0.1,1,10,2
13,0.1,0.1,1,21,15,-114,-105,15,0.1,0,10,2
14,0.1,0.1,1,18,14,82,92,19,0.1,1,10,2
15,0.1,0.1,1,22,15,79,92,22,0.1,1,10,2
16,0.1,0.1,1,23,14,-113,92,14,0.1,0,10,2
17,0.1,0.1,1,18,15,83,92,18,0.1,1,10,2
18,0.1,0.1,1,25,10,69,92,32,0.1,1,10,2
19,0.1,0.1,1,18,19,82,90,19,0.1,1,10,2
20,0.1,0.1,1,22,12,82,90,19,0.1,1,10,2
21,0.1,0.1,1,18,19,82,90,19,0.1,1,10,2
22,0.1,0.1,1,20,11,85,91,16,0.1,1,10,2
23,0.1,0.1,1,19,17,83,92,18,0.1,1,10,2
24,0.1,0.1,1,20,11,85,92,16,0.1,1,10,2
25,0.1,0.1,1,16,19,85,-109,16,0.1,0,10,2
26,0.1,0.1,1,20,19,83,-106,18,0.1,0,10,2
27,0.1,0.1,1,23,10,72,92,29,0.1,1,10,2
28,0.1,0.1,1,20,19,77,92,24,0.1,1,10,2
29,0.1,0.1,1,19,10,85,90,16,0.1,1,10,2
30,0.1,0.1,1,17,19,85,87,16,0.1,1,10,2
31,0.1,0.1,1,20,10,84,92,17,0.1,1,10,2
32,0.1,0.1,1,21,13,-104,90,11,0.1,0,10,2
33,0.1,0.1,1,16,14,84,92,17,0.1,1,10,2
34,0.1,0.1,1,21,15,85,92,16,0.1,1,10,2
35,0.1,0.1,1,14,13,85,90,16,0.1,1,10,2
36,0.1,0.1,1,22,18,70,80,31,0.1,1,10,2
37,0.1,0.1,1,18,14,80,91,21,0.1,1,10,2
38,0.1,0.1,1,19,16,84,91,17,0.1,1,10,2
39,0.1,0.1,1,17,14,83,92,18,0.1,1,10,2
40,0.1,0.1,1,19,15,83,92,18,0.1,1,10,2
41,0.1,0.1,1,18,13,78,92,23,0.1,1,10,2
42,0.1,0.1,1,19,17,85,87,16,0.1,1,10,2
43,0.1,0.1,1,18,14,84,92,17,0.1,1,10,2
44,0.1,0.1,1,19,17,84,90,17,0.1,1,10,2
45,0.1,0.1,1,18,14,84,92,17,0.1,1,10,2
46,0.1,0.1,1,21,14,-120,92,21,0.1,0,10,2
47,0.1,0.1,1,16,18,85,87,16,0.1,1,10,2
48,0.1,0.1,1,21,14,78,91,23,0.1,1,10,2
49,0.1,0.1,1,16,18,85,90,16,0.1,1,10,2
50,0.1,0.1,1,18,14,85,92,16,0.1,1,10,2
51,0.1,0.1,1,20,17,-107,-121,22,0.1,0,10,2
52,0.1,0.1,1,20,9,-104,92,9,0.1,0,10,2
53,0.1,0.1,1,17,22,87,86,15,0.1,1,10,2
54,0.1,0.1,1,20,10,85,92,16,0.1,1,10,2
55,0.1,0.1,1,17,19,87,92,14,0.1,1,10,2
56,0.1,0.1,1,21,10,68,91,33,0.1,1,10,2
57,0.1,0.1,1,24,18,-130,92,31,0.1,0,10,2
58,0.1,0.1,1,20,10,77,91,24,0.1,1,10,2
59,0.1,0.1,1,24,21,81,90,20,0.1,1,10,2
60,0.1,0.1,1,24,9,-105,92,9,0.1,0,10,2
61,0.1,0.1,1,20,18,80,92,21,0.1,1,10,2
62,0.1,0.1,1,24,11,80,92,21,0.1,1,10,2
63,0.1,0.1,1,22,17,75,92,26,0.1,1,10,2
64,0.1,0.1,1,24,12,79,92,22,0.1,1,10,2
65,0.1,0.1,1,20,20,81,90,20,0.1,1,10,2
66,0.1,0.1,1,20,22,79,-115,22,0.1,0,10,2
67,0.1,0.1,1,20,10,81,92,20,0.1,1,10,2
68,0.1,0.1,1,15,16,83,92,18,0.1,1,10,2
69,0.1,0.1,1,23,17,87,89,14,0.1,1,10,2
70,0.1,0.1,1,15,16,87,92,14,0.1,1,10,2
71,0.1,0.1,1,22,13,87,92,14,0.1,1,10,2
72,0.1,0.1,1,16,16,86,92,15,0.1,1,10,2
73,0.1,0.1,1,22,13,87,92,14,0.1,1,10,2
74,0.1,0.1,1,16,15,87,92,14,0.1,1,10,2
75,0.1,0.1,1,22,14,85,92,16,0.1,1,10,2
76,0.1,0.1,1,15,27,87,54,47,0.1,1,10,2
77,0.1,0.1,1,23,11,87,92,14,0.1,1,10,2
78,0.1,0.1,1,18,18,79,92,22,0.1,1,10,2
79,0.1,0.1,1,22,13,83,90,18,0.1,1,10,2
80,0.1,0.1,1,24,18,-111,92,12,0.1,0,10,2
81,0.1,0.1,1,14,11,87,92,14,0.1,1,10,2
82,0.1,0.1,1,20,12,-107,90,11,0.1,0,10,2
83,0.1,0.1,1,17,16,87,92,14,0.1,1,10,2
84,0.1,0.1,1,21,13,87,92,14,0.1,1,10,2
85,0.1,0.1,1,17,18,84,88,17,0.1,1,10,2
86,0.1,0.1,1,21,12,85,92,16,0.1,1,10,2
87,0.1,0.1,1,21,12,-105,91,10,0.1,0,10,2
88,0.1,0.1,1,17,17,87,91,14,0.1,1,10,2
89,0.1,0.1,1,22,13,81,92,20,0.1,1,10,2
90,0.1,0.1,1,19,11,78,92,23,0.1,1,10,2
91,0.1,0.1,1,21,18,87,92,14,0.1,1,10,2
92,0.1,0.1,1,16,11,86,92,15,0.1,1,10,2
93,0.1,0.1,1,22,14,83,92,18,0.1,1,10,2
94,0.1,0.1,1,17,12,81,92,20,0.1,1,10,2
95,0.1,0.1,1,22,17,87,92,14,0.1,1,10,2
96,0.1,0.1,1,16,12,87,92,14,0.1,1,10,2
97,0.1,0.1,1,22,17,87,92,14,0.1,1,10,2
98,0.1,0.1,1,15,12,87,92,14,0.1,1,10,2
99,0.1,0.1,1,22,15,-107,92,9,0.1,0,10,2
100,0.1,0.1,1,22,11,-106,92,9,0.1,0,10,2
101,0.1,0.1,1,22,17,-106,-108,9,0.1,0,10,2
102,0.1,0.1,1,22,9,-106,89,12,0.1,0,10,2
103,0.1,0.1,1,22,16,-106,91,10,0.1,0,10,2
104,0.1,0.1,1,22,10,-107,86,15,0.1,0,10,2
105,0.1,0.1,1,23,17,-107,90,11,0.1,0,10,2
106,0.1,0.1,1,23,9,-104,92,9,0.1,0,10,2
107,0.1,0.1,1,23,16,-106,92,9,0.1,0,10,2
108,0.1,0.1,1,21,13,-107,83,18,0.1,0,10,2
109,0.1,0.1,1,22,10,-112,92,13,0.1,0,10,2
110,0.1,0.1,1,18,10,-115,92,16,0.1,0,10,2
111,0.1,0.1,1,18,10,-148,92,49,0.1,0,10,2
