eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.1,0,0,-109,-166,67,0.45,0,10
1,0.1,0.2,0.1,0,0,-110,-112,13,0.45,0,10
2,0.1,0.2,0.1,0,0,-122,-140,41,0.45,0,10
3,0.1,0.2,0.1,0,18,-115,64,37,0.45,0,10
4,0.1,0.2,0.1,4,14,-106,-107,8,0.45,0,10
5,0.1,0.2,0.1,6,12,-125,-127,28,0.45,0,10
6,0.1,0.2,0.1,11,10,-126,90,27,0.45,0,10
7,0.1,0.2,0.1,14,10,-118,92,19,0.45,0,10
8,0.1,0.2,0.1,14,10,-119,91,20,0.45,0,10
9,0.1,0.2,0.1,14,10,-154,92,55,0.45,0,10
10,0.1,0.2,0.1,14,11,-142,92,43,0.45,0,10
11,0.1,0.2,0.1,14,10,-108,92,9,0.45,0,10
12,0.1,0.2,0.1,13,10,-160,91,61,0.45,0,10
13,0.1,0.2,0.1,13,10,-165,90,66,0.45,0,10
14,0.1,0.2,0.1,13,10,-115,91,16,0.45,0,10
15,0.1,0.2,0.1,13,10,-115,92,16,0.45,0,10
16,0.1,0.2,0.1,22,10,8,92,93,0.45,1,10
17,0.1,0.2,0.1,19,19,89,92,12,0.45,1,10
18,0.1,0.2,0.1,14,9,-108,92,9,0.45,0,10
19,0.1,0.2,0.1,14,10,-116,92,17,0.45,0,10
20,0.1,0.2,0.1,14,11,-115,90,16,0.45,0,10
21,0.1,0.2,0.1,14,10,-122,92,23,0.45,0,10
22,0.1,0.2,0.1,14,10,-107,90,11,0.45,0,10
23,0.1,0.2,0.1,14,11,-143,90,44,0.45,0,10
24,0.1,0.2,0.1,21,10,80,92,21,0.45,1,10
25,0.1,0.2,0.1,19,18,88,92,13,0.45,1,10
26,0.1,0.2,0.1,27,14,73,92,28,0.45,1,10
27,0.1,0.2,0.1,19,25,87,70,31,0.45,1,10
28,0.1,0.2,0.1,18,20,84,88,17,0.45,1,10
29,0.1,0.2,0.1,13,20,89,-122,23,0.45,0,10
30,0.1,0.2,0.1,18,20,87,-120,21,0.45,0,10
31,0.1,0.2,0.1,18,18,89,92,12,0.45,1,10
32,0.1,0.2,0.1,19,15,89,90,12,0.45,1,10
33,0.1,0.2,0.1,18,19,89,92,12,0.45,1,10
34,0.1,0.2,0.1,14,19,86,90,15,0.45,1,10
35,0.1,0.2,0.1,20,15,80,89,21,0.45,1,10
36,0.1,0.2,0.1,19,18,89,91,12,0.45,1,10
37,0.1,0.2,0.1,17,20,89,90,12,0.45,1,10
38,0.1,0.2,0.1,21,18,89,92,12,0.45,1,10
39,0.1,0.2,0.1,19,15,88,92,13,0.45,1,10
40,0.1,0.2,0.1,19,18,-108,92,9,0.45,0,10
41,0.1,0.2,0.1,19,18,89,92,12,0.45,1,10
42,0.1,0.2,0.1,14,16,89,92,12,0.45,1,10
43,0.1,0.2,0.1,20,15,85,92,16,0.45,1,10
44,0.1,0.2,0.1,19,19,88,91,13,0.45,1,10
45,0.1,0.2,0.1,17,19,88,92,13,0.45,1,10
46,0.1,0.2,0.1,18,15,-106,91,10,0.45,0,10
47,0.1,0.2,0.1,19,18,89,92,12,0.45,1,10
48,0.1,0.2,0.1,19,19,87,92,14,0.45,1,10
49,0.1,0.2,0.1,19,19,-102,-110,11,0.45,0,10
50,0.1,0.2,0.1,19,19,-104,90,11,0.45,0,10
51,0.1,0.2,0.1,17,15,-153,92,54,0.45,0,10
52,0.1,0.2,0.1,17,11,-115,92,16,0.45,0,10
53,0.1,0.2,0.1,15,13,-108,91,10,0.45,0,10
54,0.1,0.2,0.1,15,12,-106,92,9,0.45,0,10
55,0.1,0.2,0.1,15,10,-131,92,32,0.45,0,10
56,0.1,0.2,0.1,15,13,-117,87,18,0.45,0,10
57,0.1,0.2,0.1,15,10,-155,92,56,0.45,0,10
58,0.1,0.2,0.1,15,10,-128,92,29,0.45,0,10
59,0.1,0.2,0.1,11,10,-150,92,51,0.45,0,10
60,0.1,0.2,0.1,11,13,-122,88,23,0.45,0,10
61,0.1,0.2,0.1,28,10,56,92,45,0.45,1,10
62,0.1,0.2,0.1,22,19,79,92,22,0.45,1,10
63,0.1,0.2,0.1,33,10,43,92,58,0.45,1,10
64,0.1,0.2,0.1,23,18,74,92,27,0.45,1,10
65,0.1,0.2,0.1,22,12,83,92,18,0.45,1,10
66,0.1,0.2,0.1,19,32,-130,74,31,0.45,0,10
67,0.1,0.2,0.1,20,18,79,90,22,0.45,1,10
68,0.1,0.2,0.1,21,19,87,92,14,0.45,1,10
69,0.1,0.2,0.1,19,12,86,91,15,0.45,1,10
70,0.1,0.2,0.1,19,19,87,92,14,0.45,1,10
71,0.1,0.2,0.1,21,19,87,92,14,0.45,1,10
72,0.1,0.2,0.1,20,14,87,92,14,0.45,1,10
73,0.1,0.2,0.1,21,18,86,92,15,0.45,1,10
74,0.1,0.2,0.1,19,15,87,92,14,0.45,1,10
75,0.1,0.2,0.1,21,19,-109,90,11,0.45,0,10
76,0.1,0.2,0.1,21,21,89,92,12,0.45,1,10
77,0.1,0.2,0.1,19,21,87,92,14,0.45,1,10
78,0.1,0.2,0.1,19,19,87,92,14,0.45,1,10
79,0.1,0.2,0.1,20,19,85,92,16,0.45,1,10
80,0.1,0.2,0.1,20,21,86,89,15,0.45,1,10
81,0.1,0.2,0.1,19,16,86,92,15,0.45,1,10
82,0.1,0.2,0.1,21,16,85,92,16,0.45,1,10
83,0.1,0.2,0.1,21,20,87,91,14,0.45,1,10
84,0.1,0.2,0.1,19,20,87,92,14,0.45,1,10
85,0.1,0.2,0.1,19,21,87,90,14,0.45,1,10
86,0.1,0.2,0.1,20,19,87,92,14,0.45,1,10
87,0.1,0.2,0.1,22,21,79,92,22,0.45,1,10
88,0.1,0.2,0.1,20,17,87,92,14,0.45,1,10
89,0.1,0.2,0.1,21,17,86,92,15,0.45,1,10
90,0.1,0.2,0.1,19,19,85,92,16,0.45,1,10
91,0.1,0.2,0.1,21,19,86,92,15,0.45,1,10
92,0.1,0.2,0.1,21,19,87,92,14,0.45,1,10
93,0.1,0.2,0.1,18,17,84,92,17,0.45,1,10
94,0.1,0.2,0.1,20,19,83,92,18,0.45,1,10
95,0.1,0.2,0.1,21,19,85,86,16,0.45,1,10
96,0.1,0.2,0.1,21,19,86,92,15,0.45,1,10
97,0.1,0.2,0.1,19,20,85,92,16,0.45,1,10
98,0.1,0.2,0.1,21,20,85,92,16,0.45,1,10
99,0.1,0.2,0.1,21,20,-109,-107,10,0.45,0,10
100,0.1,0.2,0.1,21,20,-108,-107,9,0.45,0,10
101,0.1,0.2,0.1,12,13,-109,-111,12,0.45,0,10
102,0.1,0.2,0.1,12,12,-126,-113,27,0.45,0,10
103,0.1,0.2,0.1,12,22,-150,81,51,0.45,0,10
104,0.1,0.2,0.1,17,17,-116,92,17,0.45,0,10
105,0.1,0.2,0.1,15,12,-152,-105,53,0.45,0,10
106,0.1,0.2,0.1,24,18,59,87,42,0.45,1,10
107,0.1,0.2,0.1,26,20,89,92,12,0.45,1,10
108,0.1,0.2,0.1,22,11,89,92,12,0.45,1,10
109,0.1,0.2,0.1,18,22,89,-112,13,0.45,0,10
110,0.1,0.2,0.1,22,23,87,87,14,0.45,1,10
111,0.1,0.2,0.1,19,13,88,92,13,0.45,1,10
112,0.1,0.2,0.1,20,20,88,88,13,0.45,1,10
113,0.1,0.2,0.1,19,23,87,89,14,0.45,1,10
114,0.1,0.2,0.1,21,22,88,91,13,0.45,1,10
115,0.1,0.2,0.1,20,21,89,92,12,0.45,1,10
116,0.1,0.2,0.1,21,22,88,92,13,0.45,1,10
117,0.1,0.2,0.1,20,13,89,92,12,0.45,1,10
118,0.1,0.2,0.1,20,19,89,92,12,0.45,1,10
119,0.1,0.2,0.1,24,17,83,92,18,0.45,1,10
120,0.1,0.2,0.1,19,19,89,92,12,0.45,1,10
121,0.1,0.2,0.1,22,19,88,92,13,0.45,1,10
122,0.1,0.2,0.1,20,18,89,92,12,0.45,1,10
123,0.1,0.2,0.1,21,19,89,92,12,0.45,1,10
124,0.1,0.2,0.1,20,13,89,92,12,0.45,1,10
125,0.1,0.2,0.1,20,19,89,92,12,0.45,1,10
126,0.1,0.2,0.1,22,17,89,92,12,0.45,1,10
127,0.1,0.2,0.1,19,19,88,92,13,0.45,1,10
128,0.1,0.2,0.1,22,19,89,92,12,0.45,1,10
129,0.1,0.2,0.1,20,18,89,92,12,0.45,1,10
130,0.1,0.2,0.1,30,18,82,92,19,0.45,1,10
131,0.1,0.2,0.1,20,13,87,92,14,0.45,1,10
132,0.1,0.2,0.1,22,21,89,90,12,0.45,1,10
133,0.1,0.2,0.1,22,19,86,92,15,0.45,1,10
134,0.1,0.2,0.1,17,21,89,91,12,0.45,1,10
135,0.1,0.2,0.1,22,21,88,92,13,0.45,1,10
136,0.1,0.2,0.1,20,20,89,92,12,0.45,1,10
