eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.3,0.1,0,15,-121,67,34,0.45,0,10
1,0.1,0.3,0.1,9,10,-129,90,30,0.45,0,10
2,0.1,0.3,0.1,10,10,-117,92,18,0.45,0,10
3,0.1,0.3,0.1,10,9,-110,90,11,0.45,0,10
4,0.1,0.3,0.1,10,10,-117,92,18,0.45,0,10
5,0.1,0.3,0.1,10,12,-104,92,9,0.45,0,10
6,0.1,0.3,0.1,12,9,-108,90,11,0.45,0,10
7,0.1,0.3,0.1,13,12,-113,86,15,0.45,0,10
8,0.1,0.3,0.1,23,10,24,91,77,0.45,1,10
9,0.1,0.3,0.1,25,19,75,92,26,0.45,1,10
10,0.1,0.3,0.1,26,9,-108,91,10,0.45,0,10
11,0.1,0.3,0.1,24,19,82,-110,19,0.45,0,10
12,0.1,0.3,0.1,24,10,82,91,19,0.45,1,10
13,0.1,0.3,0.1,24,22,81,-113,20,0.45,0,10
14,0.1,0.3,0.1,20,22,81,88,20,0.45,1,10
15,0.1,0.3,0.1,23,11,80,92,21,0.45,1,10
16,0.1,0.3,0.1,25,19,82,92,19,0.45,1,10
17,0.1,0.3,0.1,22,20,83,91,18,0.45,1,10
18,0.1,0.3,0.1,25,20,80,92,21,0.45,1,10
19,0.1,0.3,0.1,24,17,75,92,26,0.45,1,10
20,0.1,0.3,0.1,25,20,80,91,21,0.45,1,10
21,0.1,0.3,0.1,23,15,83,92,18,0.45,1,10
22,0.1,0.3,0.1,24,25,81,85,20,0.45,1,10
23,0.1,0.3,0.1,23,25,83,-105,18,0.45,0,10
24,0.1,0.3,0.1,25,17,83,92,18,0.45,1,10
25,0.1,0.3,0.1,23,25,83,85,18,0.45,1,10
26,0.1,0.3,0.1,24,23,82,92,19,0.45,1,10
27,0.1,0.3,0.1,25,23,81,92,20,0.45,1,10
28,0.1,0.3,0.1,23,17,83,92,18,0.45,1,10
29,0.1,0.3,0.1,27,21,81,92,20,0.45,1,10
30,0.1,0.3,0.1,23,22,82,91,19,0.45,1,10
31,0.1,0.3,0.1,24,16,-105,92,9,0.45,0,10
32,0.1,0.3,0.1,24,19,79,92,22,0.45,1,10
33,0.1,0.3,0.1,25,22,82,90,19,0.45,1,10
34,0.1,0.3,0.1,24,22,80,92,21,0.45,1,10
35,0.1,0.3,0.1,25,15,76,92,25,0.45,1,10
36,0.1,0.3,0.1,23,21,83,92,18,0.45,1,10
37,0.1,0.3,0.1,25,21,-116,92,17,0.45,0,10
38,0.1,0.3,0.1,24,18,81,90,20,0.45,1,10
39,0.1,0.3,0.1,27,19,76,92,25,0.45,1,10
40,0.1,0.3,0.1,23,19,83,92,18,0.45,1,10
41,0.1,0.3,0.1,24,19,81,92,20,0.45,1,10
42,0.1,0.3,0.1,23,13,-112,92,13,0.45,0,10
43,0.1,0.3,0.1,25,25,82,-121,22,0.45,0,10
44,0.1,0.3,0.1,25,21,-108,92,9,0.45,0,10
45,0.1,0.3,0.1,24,22,81,92,20,0.45,1,10
46,0.1,0.3,0.1,24,14,79,91,22,0.45,1,10
47,0.1,0.3,0.1,25,22,82,91,19,0.45,1,10
48,0.1,0.3,0.1,26,22,80,90,21,0.45,1,10
49,0.1,0.3,0.1,25,22,-102,-106,7,0.45,0,10
50,0.1,0.3,0.1,22,15,-102,-106,7,0.45,0,10
51,0.1,0.3,0.1,27,17,65,-147,48,0.45,0,10
52,0.1,0.3,0.1,21,23,83,79,22,0.45,1,10
53,0.1,0.3,0.1,19,16,-105,89,12,0.45,0,10
54,0.1,0.3,0.1,20,15,-124,90,25,0.45,0,10
55,0.1,0.3,0.1,20,15,-111,92,12,0.45,0,10
56,0.1,0.3,0.1,17,12,-130,92,31,0.45,0,10
57,0.1,0.3,0.1,17,12,-134,92,35,0.45,0,10
58,0.1,0.3,0.1,17,10,-126,92,27,0.45,0,10
59,0.1,0.3,0.1,17,10,-141,92,42,0.45,0,10
60,0.1,0.3,0.1,20,10,68,92,33,0.45,1,10
61,0.1,0.3,0.1,19,17,84,92,17,0.45,1,10
62,0.1,0.3,0.1,17,12,81,92,20,0.45,1,10
63,0.1,0.3,0.1,22,20,79,80,22,0.45,1,10
64,0.1,0.3,0.1,9,20,-118,92,19,0.45,0,10
65,0.1,0.3,0.1,11,14,-105,90,11,0.45,0,10
66,0.1,0.3,0.1,11,16,-149,79,50,0.45,0,10
67,0.1,0.3,0.1,11,11,-120,91,21,0.45,0,10
68,0.1,0.3,0.1,11,11,-147,91,48,0.45,0,10
69,0.1,0.3,0.1,20,10,46,91,55,0.45,1,10
70,0.1,0.3,0.1,17,16,85,91,16,0.45,1,10
71,0.1,0.3,0.1,17,12,86,90,15,0.45,1,10
72,0.1,0.3,0.1,17,16,84,88,17,0.45,1,10
73,0.1,0.3,0.1,16,13,87,92,14,0.45,1,10
74,0.1,0.3,0.1,16,17,87,90,14,0.45,1,10
75,0.1,0.3,0.1,17,10,87,92,14,0.45,1,10
76,0.1,0.3,0.1,16,16,84,92,17,0.45,1,10
77,0.1,0.3,0.1,17,17,87,92,14,0.45,1,10
78,0.1,0.3,0.1,17,17,-107,92,9,0.45,0,10
79,0.1,0.3,0.1,17,12,87,92,14,0.45,1,10
80,0.1,0.3,0.1,17,13,86,-109,15,0.45,0,10
81,0.1,0.3,0.1,16,12,86,-108,15,0.45,0,10
82,0.1,0.3,0.1,16,17,87,-117,18,0.45,0,10
83,0.1,0.3,0.1,17,18,85,88,16,0.45,1,10
84,0.1,0.3,0.1,16,17,86,92,15,0.45,1,10
85,0.1,0.3,0.1,16,15,87,92,14,0.45,1,10
86,0.1,0.3,0.1,18,15,-136,92,37,0.45,0,10
87,0.1,0.3,0.1,18,18,84,92,17,0.45,1,10
88,0.1,0.3,0.1,17,16,86,90,15,0.45,1,10
89,0.1,0.3,0.1,16,17,87,91,14,0.45,1,10
90,0.1,0.3,0.1,18,14,84,92,17,0.45,1,10
