eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.1,0,11,-109,86,15,0.45,0,10
1,0.1,0.2,0.1,10,12,-126,90,27,0.45,0,10
2,0.1,0.2,0.1,11,12,-116,90,17,0.45,0,10
3,0.1,0.2,0.1,12,12,-117,90,18,0.45,0,10
4,0.1,0.2,0.1,12,12,-115,89,16,0.45,0,10
5,0.1,0.2,0.1,12,12,-112,90,13,0.45,0,10
6,0.1,0.2,0.1,12,12,-144,-109,45,0.45,0,10
7,0.1,0.2,0.1,12,12,86,-111,15,0.45,0,10
8,0.1,0.2,0.1,24,23,66,86,35,0.45,1,10
9,0.1,0.2,0.1,16,13,87,90,14,0.45,1,10
10,0.1,0.2,0.1,16,21,88,88,13,0.45,1,10
11,0.1,0.2,0.1,21,20,89,90,12,0.45,1,10
12,0.1,0.2,0.1,17,20,89,89,12,0.45,1,10
13,0.1,0.2,0.1,18,13,89,92,12,0.45,1,10
14,0.1,0.2,0.1,18,21,87,89,14,0.45,1,10
15,0.1,0.2,0.1,21,21,89,86,15,0.45,1,10
16,0.1,0.2,0.1,22,22,84,90,17,0.45,1,10
17,0.1,0.2,0.1,20,20,86,90,15,0.45,1,10
18,0.1,0.2,0.1,19,21,85,88,16,0.45,1,10
19,0.1,0.2,0.1,21,21,89,86,15,0.45,1,10
20,0.1,0.2,0.1,19,13,88,88,13,0.45,1,10
21,0.1,0.2,0.1,21,20,-108,90,11,0.45,0,10
22,0.1,0.2,0.1,19,21,87,77,24,0.45,1,10
23,0.1,0.2,0.1,20,23,87,80,21,0.45,1,10
24,0.1,0.2,0.1,21,22,89,88,13,0.45,1,10
25,0.1,0.2,0.1,21,23,89,86,15,0.45,1,10
26,0.1,0.2,0.1,20,22,89,90,12,0.45,1,10
27,0.1,0.2,0.1,20,18,89,84,17,0.45,1,10
28,0.1,0.2,0.1,21,20,89,90,12,0.45,1,10
29,0.1,0.2,0.1,20,21,87,88,14,0.45,1,10
30,0.1,0.2,0.1,21,26,89,89,12,0.45,1,10
31,0.1,0.2,0.1,21,20,87,92,14,0.45,1,10
32,0.1,0.2,0.1,21,21,89,89,12,0.45,1,10
33,0.1,0.2,0.1,20,22,86,89,15,0.45,1,10
34,0.1,0.2,0.1,20,17,89,90,12,0.45,1,10
35,0.1,0.2,0.1,22,20,88,89,13,0.45,1,10
36,0.1,0.2,0.1,18,22,89,88,13,0.45,1,10
37,0.1,0.2,0.1,22,22,-118,90,19,0.45,0,10
38,0.1,0.2,0.1,22,21,88,88,13,0.45,1,10
39,0.1,0.2,0.1,21,21,89,88,13,0.45,1,10
40,0.1,0.2,0.1,21,22,88,87,14,0.45,1,10
41,0.1,0.2,0.1,19,18,88,86,15,0.45,1,10
42,0.1,0.2,0.1,20,20,89,90,12,0.45,1,10
43,0.1,0.2,0.1,17,23,89,87,14,0.45,1,10
44,0.1,0.2,0.1,22,21,89,90,12,0.45,1,10
45,0.1,0.2,0.1,22,20,-112,90,13,0.45,0,10
46,0.1,0.2,0.1,22,21,89,-104,12,0.45,0,10
47,0.1,0.2,0.1,22,21,87,92,14,0.45,1,10
48,0.1,0.2,0.1,22,25,-104,78,23,0.45,0,10
49,0.1,0.2,0.1,22,15,87,90,14,0.45,1,10
50,0.1,0.2,0.1,23,18,81,90,20,0.45,1,10
51,0.1,0.2,0.1,21,21,89,90,12,0.45,1,10
52,0.1,0.2,0.1,20,20,89,90,12,0.45,1,10
53,0.1,0.2,0.1,22,20,-107,90,11,0.45,0,10
54,0.1,0.2,0.1,19,22,89,88,13,0.45,1,10
55,0.1,0.2,0.1,19,20,88,89,13,0.45,1,10
56,0.1,0.2,0.1,22,17,89,90,12,0.45,1,10
57,0.1,0.2,0.1,22,21,89,90,12,0.45,1,10
58,0.1,0.2,0.1,21,22,89,88,13,0.45,1,10
59,0.1,0.2,0.1,20,22,89,90,12,0.45,1,10
60,0.1,0.2,0.1,22,20,-108,90,11,0.45,0,10
61,0.1,0.2,0.1,22,20,87,92,14,0.45,1,10
62,0.1,0.2,0.1,22,20,-102,84,17,0.45,0,10
63,0.1,0.2,0.1,19,17,89,90,12,0.45,1,10
64,0.1,0.2,0.1,18,20,87,90,14,0.45,1,10
65,0.1,0.2,0.1,22,21,89,87,14,0.45,1,10
66,0.1,0.2,0.1,21,20,89,90,12,0.45,1,10
67,0.1,0.2,0.1,19,21,87,90,14,0.45,1,10
68,0.1,0.2,0.1,22,22,88,90,13,0.45,1,10
69,0.1,0.2,0.1,22,21,89,90,12,0.45,1,10
70,0.1,0.2,0.1,21,18,89,90,12,0.45,1,10
71,0.1,0.2,0.1,18,20,88,90,13,0.45,1,10
72,0.1,0.2,0.1,20,20,89,90,12,0.45,1,10
73,0.1,0.2,0.1,20,19,-105,84,17,0.45,0,10
74,0.1,0.2,0.1,22,20,89,90,12,0.45,1,10
75,0.1,0.2,0.1,19,21,88,89,13,0.45,1,10
76,0.1,0.2,0.1,21,23,89,87,14,0.45,1,10
77,0.1,0.2,0.1,21,17,-102,90,11,0.45,0,10
78,0.1,0.2,0.1,22,20,89,92,12,0.45,1,10
79,0.1,0.2,0.1,21,22,89,90,12,0.45,1,10
80,0.1,0.2,0.1,18,20,88,90,13,0.45,1,10
81,0.1,0.2,0.1,21,22,89,89,12,0.45,1,10
82,0.1,0.2,0.1,21,21,85,90,16,0.45,1,10
83,0.1,0.2,0.1,20,21,87,90,14,0.45,1,10
84,0.1,0.2,0.1,21,16,89,90,12,0.45,1,10
85,0.1,0.2,0.1,21,18,-151,90,52,0.45,0,10
86,0.1,0.2,0.1,22,21,85,89,16,0.45,1,10
87,0.1,0.2,0.1,22,19,88,90,13,0.45,1,10
88,0.1,0.2,0.1,19,23,89,87,14,0.45,1,10
89,0.1,0.2,0.1,21,22,88,86,15,0.45,1,10
90,0.1,0.2,0.1,22,20,88,90,13,0.45,1,10
91,0.1,0.2,0.1,19,18,89,88,13,0.45,1,10
92,0.1,0.2,0.1,21,21,89,90,12,0.45,1,10
93,0.1,0.2,0.1,21,22,89,90,12,0.45,1,10
94,0.1,0.2,0.1,21,22,89,92,12,0.45,1,10
95,0.1,0.2,0.1,19,21,86,89,15,0.45,1,10
96,0.1,0.2,0.1,20,21,89,89,12,0.45,1,10
97,0.1,0.2,0.1,22,20,89,90,12,0.45,1,10
98,0.1,0.2,0.1,19,19,89,90,12,0.45,1,10
99,0.1,0.2,0.1,21,22,-107,-112,13,0.45,0,10
100,0.1,0.2,0.1,21,22,-106,-109,10,0.45,0,10
101,0.1,0.2,0.1,13,12,-106,-122,23,0.45,0,10
102,0.1,0.2,0.1,14,11,-181,-108,82,0.45,0,10
103,0.1,0.2,0.1,15,11,-150,-119,51,0.45,0,10
104,0.1,0.2,0.1,16,10,-122,-103,23,0.45,0,10
105,0.1,0.2,0.1,16,10,-109,-130,31,0.45,0,10
106,0.1,0.2,0.1,16,24,-144,40,61,0.45,0,10
107,0.1,0.2,0.1,19,19,-183,90,84,0.45,0,10
108,0.1,0.2,0.1,18,17,-155,92,56,0.45,0,10
