eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.1,0,0,-116,-150,51,0.45,0,10
1,0.1,0.2,0.1,0,0,-128,-125,29,0.45,0,10
2,0.1,0.2,0.1,0,0,-125,-133,34,0.45,0,10
3,0.1,0.2,0.1,0,0,-119,-120,21,0.45,0,10
4,0.1,0.2,0.1,0,18,-112,33,68,0.45,0,10
5,0.1,0.2,0.1,5,13,-106,-109,10,0.45,0,10
6,0.1,0.2,0.1,13,14,-169,59,70,0.45,0,10
7,0.1,0.2,0.1,14,13,-120,85,21,0.45,0,10
8,0.1,0.2,0.1,14,12,-127,89,28,0.45,0,10
9,0.1,0.2,0.1,14,12,-145,85,46,0.45,0,10
10,0.1,0.2,0.1,14,12,-117,90,18,0.45,0,10
11,0.1,0.2,0.1,24,12,10,90,91,0.45,1,10
12,0.1,0.2,0.1,23,30,85,78,23,0.45,1,10
13,0.1,0.2,0.1,23,12,84,88,17,0.45,1,10
14,0.1,0.2,0.1,18,23,82,89,19,0.45,1,10
15,0.1,0.2,0.1,23,14,82,88,19,0.45,1,10
16,0.1,0.2,0.1,24,23,84,90,17,0.45,1,10
17,0.1,0.2,0.1,19,22,82,90,19,0.45,1,10
18,0.1,0.2,0.1,23,23,85,90,16,0.45,1,10
19,0.1,0.2,0.1,23,13,84,90,17,0.45,1,10
20,0.1,0.2,0.1,24,22,80,89,21,0.45,1,10
21,0.1,0.2,0.1,25,24,84,87,17,0.45,1,10
22,0.1,0.2,0.1,23,16,83,88,18,0.45,1,10
23,0.1,0.2,0.1,23,21,-110,88,13,0.45,0,10
24,0.1,0.2,0.1,23,23,81,86,20,0.45,1,10
25,0.1,0.2,0.1,23,14,84,-109,17,0.45,0,10
26,0.1,0.2,0.1,20,34,81,8,93,0.45,1,10
27,0.1,0.2,0.1,23,20,84,90,17,0.45,1,10
28,0.1,0.2,0.1,21,21,76,89,25,0.45,1,10
29,0.1,0.2,0.1,27,20,72,82,29,0.45,1,10
30,0.1,0.2,0.1,23,20,83,89,18,0.45,1,10
31,0.1,0.2,0.1,17,21,85,-109,16,0.45,0,10
32,0.1,0.2,0.1,24,21,83,87,18,0.45,1,10
33,0.1,0.2,0.1,23,23,85,-114,16,0.45,0,10
34,0.1,0.2,0.1,23,22,85,89,16,0.45,1,10
35,0.1,0.2,0.1,23,21,85,90,16,0.45,1,10
36,0.1,0.2,0.1,19,23,78,89,23,0.45,1,10
37,0.1,0.2,0.1,25,23,80,87,21,0.45,1,10
38,0.1,0.2,0.1,23,17,80,90,21,0.45,1,10
39,0.1,0.2,0.1,25,21,81,90,20,0.45,1,10
40,0.1,0.2,0.1,22,21,85,88,16,0.45,1,10
41,0.1,0.2,0.1,24,20,85,90,16,0.45,1,10
42,0.1,0.2,0.1,20,18,81,89,20,0.45,1,10
43,0.1,0.2,0.1,24,21,84,87,17,0.45,1,10
44,0.1,0.2,0.1,25,21,79,88,22,0.45,1,10
45,0.1,0.2,0.1,23,15,85,90,16,0.45,1,10
46,0.1,0.2,0.1,23,17,-107,90,11,0.45,0,10
47,0.1,0.2,0.1,22,22,83,84,18,0.45,1,10
48,0.1,0.2,0.1,22,23,85,88,16,0.45,1,10
49,0.1,0.2,0.1,23,20,-104,-148,49,0.45,0,10
50,0.1,0.2,0.1,23,17,-102,-104,5,0.45,0,10
51,0.1,0.2,0.1,19,24,-102,56,45,0.45,0,10
52,0.1,0.2,0.1,21,19,-102,92,9,0.45,0,10
53,0.1,0.2,0.1,23,18,-111,92,12,0.45,0,10
54,0.1,0.2,0.1,23,15,-104,92,9,0.45,0,10
55,0.1,0.2,0.1,23,13,-139,-108,40,0.45,0,10
56,0.1,0.2,0.1,23,12,-148,92,49,0.45,0,10
57,0.1,0.2,0.1,25,10,70,90,31,0.45,1,10
58,0.1,0.2,0.1,24,17,-113,-106,14,0.45,0,10
59,0.1,0.2,0.1,24,16,-112,92,13,0.45,0,10
60,0.1,0.2,0.1,33,14,67,92,34,0.45,1,10
61,0.1,0.2,0.1,32,24,88,90,13,0.45,1,10
62,0.1,0.2,0.1,23,22,89,61,40,0.45,1,10
63,0.1,0.2,0.1,25,20,89,92,12,0.45,1,10
64,0.1,0.2,0.1,17,20,89,92,12,0.45,1,10
65,0.1,0.2,0.1,22,12,87,92,14,0.45,1,10
66,0.1,0.2,0.1,20,18,87,91,14,0.45,1,10
67,0.1,0.2,0.1,20,20,89,91,12,0.45,1,10
68,0.1,0.2,0.1,21,20,87,92,14,0.45,1,10
69,0.1,0.2,0.1,21,13,89,90,12,0.45,1,10
