eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.3,0.1,0,0,-134,-122,35,0.45,0,10
1,0.1,0.3,0.1,0,0,-114,-127,28,0.45,0,10
2,0.1,0.3,0.1,0,0,-103,-144,45,0.45,0,10
3,0.1,0.3,0.1,0,0,-142,-144,45,0.45,0,10
4,0.1,0.3,0.1,0,0,-112,-152,53,0.45,0,10
5,0.1,0.3,0.1,0,11,-105,88,13,0.45,0,10
6,0.1,0.3,0.1,11,12,-123,85,24,0.45,0,10
7,0.1,0.3,0.1,12,13,-138,90,39,0.45,0,10
8,0.1,0.3,0.1,12,12,-128,90,29,0.45,0,10
9,0.1,0.3,0.1,12,12,-115,-107,16,0.45,0,10
10,0.1,0.3,0.1,12,12,-133,88,34,0.45,0,10
11,0.1,0.3,0.1,12,12,-178,89,79,0.45,0,10
12,0.1,0.3,0.1,12,12,-119,88,20,0.45,0,10
13,0.1,0.3,0.1,24,12,45,90,56,0.45,1,10
14,0.1,0.3,0.1,21,22,78,-115,23,0.45,0,10
15,0.1,0.3,0.1,22,15,80,84,21,0.45,1,10
16,0.1,0.3,0.1,22,22,79,89,22,0.45,1,10
17,0.1,0.3,0.1,22,12,78,90,23,0.45,1,10
18,0.1,0.3,0.1,22,22,81,90,20,0.45,1,10
19,0.1,0.3,0.1,14,22,-116,89,17,0.45,0,10
20,0.1,0.3,0.1,14,22,-126,88,27,0.45,0,10
21,0.1,0.3,0.1,14,22,-129,-107,30,0.45,0,10
22,0.1,0.3,0.1,28,13,62,84,39,0.45,1,10
23,0.1,0.3,0.1,22,22,79,90,22,0.45,1,10
24,0.1,0.3,0.1,22,22,80,-107,21,0.45,0,10
25,0.1,0.3,0.1,23,13,80,90,21,0.45,1,10
26,0.1,0.3,0.1,21,20,81,92,20,0.45,1,10
27,0.1,0.3,0.1,21,22,79,90,22,0.45,1,10
28,0.1,0.3,0.1,22,22,83,92,18,0.45,1,10
29,0.1,0.3,0.1,22,22,81,90,20,0.45,1,10
30,0.1,0.3,0.1,22,15,79,90,22,0.45,1,10
31,0.1,0.3,0.1,25,21,72,89,29,0.45,1,10
32,0.1,0.3,0.1,30,21,44,90,57,0.45,1,10
33,0.1,0.3,0.1,21,21,81,90,20,0.45,1,10
34,0.1,0.3,0.1,23,21,77,88,24,0.45,1,10
35,0.1,0.3,0.1,22,22,80,90,21,0.45,1,10
36,0.1,0.3,0.1,23,22,78,90,23,0.45,1,10
37,0.1,0.3,0.1,27,15,72,90,29,0.45,1,10
38,0.1,0.3,0.1,27,21,-108,92,9,0.45,0,10
39,0.1,0.3,0.1,22,22,81,89,20,0.45,1,10
40,0.1,0.3,0.1,22,21,78,86,23,0.45,1,10
41,0.1,0.3,0.1,20,21,81,89,20,0.45,1,10
42,0.1,0.3,0.1,23,23,77,85,24,0.45,1,10
43,0.1,0.3,0.1,28,21,65,89,36,0.45,1,10
44,0.1,0.3,0.1,22,20,82,76,25,0.45,1,10
45,0.1,0.3,0.1,22,21,80,90,21,0.45,1,10
46,0.1,0.3,0.1,22,22,80,90,21,0.45,1,10
47,0.1,0.3,0.1,24,21,77,90,24,0.45,1,10
48,0.1,0.3,0.1,21,21,81,90,20,0.45,1,10
49,0.1,0.3,0.1,21,23,-105,88,13,0.45,0,10
50,0.1,0.3,0.1,15,20,-105,90,11,0.45,0,10
51,0.1,0.3,0.1,15,14,-118,92,19,0.45,0,10
52,0.1,0.3,0.1,15,13,-114,90,15,0.45,0,10
53,0.1,0.3,0.1,15,13,-113,90,14,0.45,0,10
54,0.1,0.3,0.1,15,11,-107,87,14,0.45,0,10
55,0.1,0.3,0.1,15,13,-162,87,63,0.45,0,10
56,0.1,0.3,0.1,15,12,-189,87,90,0.45,0,10
57,0.1,0.3,0.1,15,14,-123,90,24,0.45,0,10
58,0.1,0.3,0.1,15,12,-178,90,79,0.45,0,10
59,0.1,0.3,0.1,15,13,-127,88,28,0.45,0,10
60,0.1,0.3,0.1,15,12,-161,89,62,0.45,0,10
61,0.1,0.3,0.1,15,15,-118,86,19,0.45,0,10
62,0.1,0.3,0.1,15,11,-109,90,11,0.45,0,10
63,0.1,0.3,0.1,21,12,73,89,28,0.45,1,10
64,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
65,0.1,0.3,0.1,23,16,75,86,26,0.45,1,10
66,0.1,0.3,0.1,20,21,83,92,18,0.45,1,10
67,0.1,0.3,0.1,20,22,82,87,19,0.45,1,10
68,0.1,0.3,0.1,21,21,83,90,18,0.45,1,10
69,0.1,0.3,0.1,22,14,81,90,20,0.45,1,10
70,0.1,0.3,0.1,19,18,82,90,19,0.45,1,10
71,0.1,0.3,0.1,19,18,-104,90,11,0.45,0,10
72,0.1,0.3,0.1,20,20,82,89,19,0.45,1,10
73,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
74,0.1,0.3,0.1,20,20,82,90,19,0.45,1,10
75,0.1,0.3,0.1,20,20,82,88,19,0.45,1,10
76,0.1,0.3,0.1,20,14,82,90,19,0.45,1,10
77,0.1,0.3,0.1,20,20,79,90,22,0.45,1,10
78,0.1,0.3,0.1,20,18,82,90,19,0.45,1,10
79,0.1,0.3,0.1,20,18,-107,90,11,0.45,0,10
80,0.1,0.3,0.1,20,21,83,89,18,0.45,1,10
81,0.1,0.3,0.1,20,20,82,90,19,0.45,1,10
82,0.1,0.3,0.1,21,20,82,89,19,0.45,1,10
83,0.1,0.3,0.1,19,14,82,90,19,0.45,1,10
84,0.1,0.3,0.1,20,20,82,90,19,0.45,1,10
85,0.1,0.3,0.1,23,20,66,92,35,0.45,1,10
86,0.1,0.3,0.1,20,18,83,90,18,0.45,1,10
87,0.1,0.3,0.1,20,23,83,81,20,0.45,1,10
88,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
89,0.1,0.3,0.1,20,20,82,90,19,0.45,1,10
90,0.1,0.3,0.1,19,14,83,89,18,0.45,1,10
91,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
92,0.1,0.3,0.1,20,21,81,88,20,0.45,1,10
93,0.1,0.3,0.1,19,18,83,90,18,0.45,1,10
94,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
95,0.1,0.3,0.1,20,20,82,90,19,0.45,1,10
96,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
97,0.1,0.3,0.1,19,14,82,90,19,0.45,1,10
98,0.1,0.3,0.1,20,20,83,88,18,0.45,1,10
99,0.1,0.3,0.1,20,20,81,-103,20,0.45,0,10
100,0.1,0.3,0.1,19,20,81,90,20,0.45,1,10
101,0.1,0.3,0.1,22,18,81,90,20,0.45,1,10
102,0.1,0.3,0.1,22,26,-105,59,42,0.45,0,10
103,0.1,0.3,0.1,20,20,83,88,18,0.45,1,10
104,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
105,0.1,0.3,0.1,19,14,83,90,18,0.45,1,10
106,0.1,0.3,0.1,20,20,81,90,20,0.45,1,10
107,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
108,0.1,0.3,0.1,21,19,76,89,25,0.45,1,10
109,0.1,0.3,0.1,20,19,81,90,20,0.45,1,10
110,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
111,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
112,0.1,0.3,0.1,19,14,85,90,16,0.45,1,10
113,0.1,0.3,0.1,20,20,81,90,20,0.45,1,10
114,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
115,0.1,0.3,0.1,19,19,83,90,18,0.45,1,10
116,0.1,0.3,0.1,20,18,83,90,18,0.45,1,10
117,0.1,0.3,0.1,20,20,81,90,20,0.45,1,10
118,0.1,0.3,0.1,20,27,83,72,29,0.45,1,10
119,0.1,0.3,0.1,19,14,83,90,18,0.45,1,10
120,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
121,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
122,0.1,0.3,0.1,19,18,79,90,22,0.45,1,10
123,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
124,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
125,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
126,0.1,0.3,0.1,19,14,83,90,18,0.45,1,10
127,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
128,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
129,0.1,0.3,0.1,19,18,83,90,18,0.45,1,10
130,0.1,0.3,0.1,20,20,84,90,17,0.45,1,10
131,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
132,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
133,0.1,0.3,0.1,23,14,75,88,26,0.45,1,10
134,0.1,0.3,0.1,24,20,-112,90,13,0.45,0,10
135,0.1,0.3,0.1,20,20,83,89,18,0.45,1,10
136,0.1,0.3,0.1,20,20,83,85,18,0.45,1,10
137,0.1,0.3,0.1,19,20,83,90,18,0.45,1,10
138,0.1,0.3,0.1,20,20,82,92,19,0.45,1,10
139,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
140,0.1,0.3,0.1,19,14,83,90,18,0.45,1,10
141,0.1,0.3,0.1,20,22,-106,82,19,0.45,0,10
142,0.1,0.3,0.1,20,18,83,90,18,0.45,1,10
143,0.1,0.3,0.1,19,20,83,92,18,0.45,1,10
144,0.1,0.3,0.1,20,20,83,88,18,0.45,1,10
145,0.1,0.3,0.1,20,20,83,90,18,0.45,1,10
146,0.1,0.3,0.1,20,20,85,89,16,0.45,1,10
147,0.1,0.3,0.1,19,14,83,90,18,0.45,1,10
148,0.1,0.3,0.1,20,19,81,90,20,0.45,1,10
